sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T04:58:58.034046555Z	0	26	10000	3	2	0	3	0.000	54	0.000	12534	0.000	10230	0.000	1134	0.000	0	0.000	2	0.000	1137381667	0.000	15198758	0.000	65536	8298	5017	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	538	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-24T04:58:59.035505951Z	1001	26	10000	3	2	0	3	0.000	54	0.000	12557	22.966	10252	21.968	1134	0.000	0	0.000	2	0.000	1137407746	26040.996	15231531	32725.241	65536	8298	4817	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	539	0.999	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-24T04:59:00.035288116Z	2001	26	10000	3	2	0	3	0.000	54	0.000	12579	22.005	10273	21.005	1134	0.000	0	0.000	2	0.000	1137432614	24873.418	15262791	31266.811	65536	8298	4617	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	540	1.000	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-24T04:59:01.035285971Z	3001	26	10000	3	2	0	3	0.000	54	0.000	12601	22.000	10294	21.000	1134	0.000	0	0.000	2	0.000	1137457482	24868.053	15294051	31260.067	65536	8298	4417	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	541	1.000	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-24T04:59:02.035282164Z	4001	26	10000	3	2	0	3	0.000	54	0.000	12623	22.000	10315	21.000	1134	0.000	0	0.000	2	0.000	1137482350	24868.093	15325311	31260.117	65536	8298	4217	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	542	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-24T04:59:03.035253299Z	5001	26	10000	3	2	0	3	0.000	54	0.000	12645	22.001	10336	21.001	1134	0.000	0	0.000	2	0.000	1137507218	24868.720	15356571	31260.905	65536	8298	4017	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	543	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-24T04:59:04.035291459Z	6001	26	10000	3	2	0	3	0.000	54	0.000	12667	21.999	10357	20.999	1134	0.000	0	0.000	2	0.000	1137532086	24867.051	15387831	31258.807	65536	8298	3817	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	544	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-24T04:59:05.035286619Z	7001	26	10000	3	2	0	3	0.000	54	0.000	12689	22.000	10378	21.000	1134	0.000	0	0.000	2	0.000	1137556954	24868.120	15419091	31260.151	65536	8298	3617	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	545	1.000	0	0.000	0.000	0	0.000	3	0	0.000
8	2026-09-24T04:59:06.035289888Z	8001	26	10000	3	2	0	3	0.000	54	0.000	12711	22.000	10399	21.000	1134	0.000	0	0.000	2	0.000	1137581822	24867.919	15450351	31259.898	65536	8298	3417	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	546	1.000	0	0.000	0.000	0	0.000	3	0	0.000
9	2026-09-24T04:59:07.035302344Z	9001	26	10000	3	2	0	3	0.000	54	0.000	12733	22.000	10420	21.000	1134	0.000	0	0.000	2	0.000	1137606690	24867.690	15481611	31259.611	65536	8298	3217	72879537	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	547	1.000	0	0.000	0.000	0	0.000	3	0	0.000
