sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T04:58:57.569843612Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	28340224	0.730561	40595456	0.000000	0.000000	4
0	2026-09-24T04:58:57.569843612Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5910528	0.152363	9048064	0.000000	0.000000	3
0	2026-09-24T04:58:57.569843612Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1666641920	42.963062	2171797504	0.000000	0.000000	43
1	2026-09-24T04:58:58.58071292Z	1010	isuconquest.go.service	1	0.646473	0.323237	0.575247	0.071325	28827648	0.743125	40595456	0.000000	0.000000	5
1	2026-09-24T04:58:58.58071292Z	1010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5910528	0.152363	9048064	0.000000	0.000000	3
1	2026-09-24T04:58:58.58071292Z	1010	mysql.service	1	1.952379	0.976190	1.725841	0.226538	1666666496	42.963696	2171797504	0.000000	6487184.835382	43
2	2026-09-24T04:58:59.580809048Z	2010	isuconquest.go.service	1	1.319773	0.659887	1.264778	0.054995	29106176	0.750305	40595456	0.000000	0.000000	6
2	2026-09-24T04:58:59.580809048Z	2010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5910528	0.152363	9048064	0.000000	0.000000	3
2	2026-09-24T04:58:59.580809048Z	2010	mysql.service	1	1.717535	0.858767	1.082196	0.635239	1666666496	42.963696	2171797504	0.000000	6557065.669277	43
3	2026-09-24T04:59:00.58069155Z	3010	isuconquest.go.service	1	1.141134	0.570567	0.425050	0.715984	29286400	0.754951	40595456	0.000000	0.000000	6
3	2026-09-24T04:59:00.58069155Z	3010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5910528	0.152363	9048064	0.000000	0.000000	3
3	2026-09-24T04:59:00.58069155Z	3010	mysql.service	1	1.705800	0.852900	1.584086	0.121814	1666666496	42.963696	2171797504	0.000000	6558466.632946	43
4	2026-09-24T04:59:01.581294938Z	4011	isuconquest.go.service	1	1.163398	0.581699	1.076750	0.086748	29564928	0.762131	40595456	0.000000	0.000000	6
4	2026-09-24T04:59:01.581294938Z	4011	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5910528	0.152363	9048064	0.000000	0.000000	3
4	2026-09-24T04:59:01.581294938Z	4011	mysql.service	1	1.723860	0.861930	1.666395	0.057365	1666666496	42.963696	2171797504	0.000000	6553741.531344	43
5	2026-09-24T04:59:02.580947475Z	5011	isuconquest.go.service	1	1.206719	0.603360	1.162704	0.043915	29806592	0.768361	40595456	0.000000	0.000000	6
5	2026-09-24T04:59:02.580947475Z	5011	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5910528	0.152363	9048064	0.000000	0.000000	3
5	2026-09-24T04:59:02.580947475Z	5011	mysql.service	1	1.712995	0.856498	1.100682	0.612313	1666666496	42.963696	2171797504	0.000000	6559975.348715	43
6	2026-09-24T04:59:03.580700032Z	6010	isuconquest.go.service	1	1.304623	0.652311	1.203398	0.101225	30584832	0.788423	40595456	0.000000	0.000000	6
6	2026-09-24T04:59:03.580700032Z	6010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5910528	0.152363	9048064	0.000000	0.000000	3
6	2026-09-24T04:59:03.580700032Z	6010	mysql.service	1	1.690818	0.845409	1.124078	0.566740	1666666496	42.963696	2171797504	0.000000	6559319.077268	43
7	2026-09-24T04:59:04.580773613Z	7010	isuconquest.go.service	1	1.160115	0.580057	0.341175	0.819040	30760960	0.792963	40595456	0.000000	0.000000	6
7	2026-09-24T04:59:04.580773613Z	7010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5910528	0.152363	9048064	0.000000	0.000000	3
