sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T04:58:57.599114446Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.130000	0.570000	0.220000	6	0	0.000000	0.000000	3849883648	2038878208	1811005440	557785088	81215488	1353273344	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.020000	0.020000	9.690000	8.670000
1	2026-09-24T04:58:58.612925493Z	1013	2	17.647059	22.058824	10.784314	6.862745	4.411765	0.000000	77.941176	1.130000	0.570000	0.220000	1	0	5584.867143	4354.854899	3849883648	2036072448	1813811200	547667968	81215488	1366151168	0	0	0.000000	0.000000	8080.401207	7191557.074433	0	145.983811	5255325.458350	135158.322195	3981.017978	1435.178681	0.000000	0.000000	0.000000	0.000000	0.840000	0.020000	0.020000	9.690000	8.670000
2	2026-09-24T04:58:59.612961747Z	2013	2	3.535354	10.101010	2.020202	1.515152	6.565657	0.000000	89.898990	1.130000	0.570000	0.220000	1	0	4234.846466	2313.916109	3849883648	2037100544	1812783104	546635776	81215488	1366155264	0	0	0.000000	0.000000	0.000000	7098110.657998	0	139.994924	61394.774132	60770.796755	91.996665	88.996773	0.000000	0.000000	0.000000	0.000000	1.050000	0.020000	0.020000	9.020000	8.000000
3	2026-09-24T04:59:00.612965108Z	3013	2	1.507538	8.542714	1.507538	0.000000	7.035176	0.000000	91.457286	1.130000	0.570000	0.220000	1	0	3912.986852	2218.992544	3849883648	2037100544	1812783104	546635776	81215488	1366155264	0	0	0.000000	0.000000	0.000000	7114728.094514	0	147.999503	58304.804096	58304.804096	62.999788	62.999788	0.000000	0.000000	0.000000	0.000000	1.050000	0.020000	0.020000	9.020000	8.000000
4	2026-09-24T04:59:01.612965937Z	4013	2	1.015228	7.614213	1.015228	0.000000	6.598985	0.000000	92.385787	1.040000	0.560000	0.220000	1	0	3923.996751	2147.998221	3849883648	2037092352	1812791296	546635776	81215488	1366163456	0	0	0.000000	0.000000	0.000000	7086074.132731	0	139.999884	58304.951723	58304.951723	62.999948	62.999948	0.000000	0.000000	0.000000	0.000000	0.860000	0.010000	0.010000	8.470000	7.640000
5	2026-09-24T04:59:02.612258175Z	5013	2	2.512563	10.050251	1.507538	1.005025	7.537688	0.000000	89.949749	1.040000	0.560000	0.220000	1	0	4117.914495	2373.679996	3849883648	2037088256	1812795392	546635776	81215488	1366167552	0	0	0.000000	0.000000	0.000000	26687944.659712	0	164.116155	58346.295174	58346.295174	63.044620	63.044620	0.000000	0.000000	0.000000	0.000000	0.860000	0.010000	0.010000	8.470000	7.640000
6	2026-09-24T04:59:03.613066921Z	6013	2	2.500000	9.000000	1.500000	1.000000	6.500000	0.000000	91.000000	1.040000	0.560000	0.220000	1	0	4196.606007	2362.089667	3849883648	2037088256	1812795392	546635776	81215488	1366167552	0	0	0.000000	0.000000	0.000000	7117187.995560	0	143.883635	58257.884111	58257.884111	62.949090	62.949090	0.000000	0.000000	0.000000	0.000000	0.700000	0.010000	0.010000	8.200000	7.520000
7	2026-09-24T04:59:04.612968156Z	7013	2	2.970297	9.900990	1.485149	0.990099	6.930693	0.495050	90.099010	1.040000	0.560000	0.220000	1	0	3792.374561	2114.208814	3849883648	2037084160	1812799488	546635776	81215488	1366175744	0	0	0.000000	0.000000	0.000000	7115454.772121	0	140.013829	58386.766686	58400.768069	64.006322	64.006322	0.000000	0.000000	0.000000	0.000000	0.700000	0.010000	0.010000	8.200000	7.520000
8	2026-09-24T04:59:05.612261975Z	8013	2	2.010050	8.542714	2.010050	0.000000	6.532663	0.000000	91.457286	1.040000	0.560000	0.220000	2	1	3781.669715	2144.513945	3849883648	2037075968	1812807680	546635776	81215488	1366179840	0	0	0.000000	0.000000	0.000000	7304228.507766	1	148.104556	58346.190193	58346.190193	63.044507	63.044507	0.000000	0.000000	0.000000	0.000000	0.570000	0.010000	0.010000	7.800000	7.250000
9	2026-09-24T04:59:06.612256537Z	9013	2	1.515152	8.585859	1.010101	0.505051	7.070707	0.000000	91.414141	0.960000	0.550000	0.220000	1	0	4051.022900	2239.012657	3849883648	2037325824	1812557824	546377728	81215488	1366188032	0	0	0.000000	0.000000	0.000000	7118888.243075	0	136.000769	58305.329600	58305.329600	63.000356	63.000356	0.000000	0.000000	0.000000	0.000000	0.570000	0.010000	0.010000	7.800000	7.250000
