sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T22:51:53.541775343Z	0	26	10000	1	2	77	78	0.000	32505	0.000	346999	0.000	220914	0.000	23109	0.000	9250	0.000	11	0.000	1573267180	0.000	274577197	0.000	65536	8275	0	139845350	0.000	25015	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1907	0.000	0	0.000	0.000	13	0.000	74	0	0.000
1	2026-09-24T22:51:54.542859657Z	1001	26	10000	3	2	75	78	0.000	32507	1.998	347025	25.972	220936	21.976	23109	0.000	9250	0.000	11	0.000	1573292966	25758.070	274609733	32500.759	65536	8275	0	139845350	0.000	25015	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1909	1.998	0	0.000	0.000	13	0.000	74	0	0.000
2	2026-09-24T22:51:55.5428465Z	2001	26	10000	3	2	75	78	0.000	32507	0.000	347047	22.000	220957	21.000	23109	0.000	9250	0.000	11	0.000	1573317834	24868.327	274641008	31275.412	65536	8275	0	139845350	0.000	25015	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1910	1.000	0	0.000	0.000	13	0.000	74	0	0.000
3	2026-09-24T22:51:56.542800545Z	3001	26	10000	3	2	75	78	0.000	32507	0.000	347069	22.001	220978	21.001	23109	0.000	9250	0.000	11	0.000	1573342702	24869.143	274672283	31276.437	65536	8275	0	139845350	0.000	25015	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1911	1.000	0	0.000	0.000	13	0.000	74	0	0.000
4	2026-09-24T22:51:57.542841757Z	4001	26	10000	3	2	75	78	0.000	32507	0.000	347091	21.999	220999	20.999	23109	0.000	9250	0.000	11	0.000	1573367570	24866.975	274703558	31273.711	65536	8275	0	139845350	0.000	25015	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1912	1.000	0	0.000	0.000	13	0.000	74	0	0.000
5	2026-09-24T22:51:58.542900884Z	5001	26	10000	3	2	75	78	0.000	32507	0.000	347113	21.999	221020	20.999	23109	0.000	9250	0.000	11	0.000	1573392438	24866.530	274734833	31273.151	65536	8275	0	139845350	0.000	25015	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1913	1.000	0	0.000	0.000	13	0.000	74	0	0.000
6	2026-09-24T22:51:59.543273348Z	6001	26	10000	3	2	75	78	0.000	32507	0.000	347135	21.992	221041	20.992	23109	0.000	9250	0.000	11	0.000	1573417306	24858.741	274766108	31263.355	65536	8275	0	139845350	0.000	25015	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1914	1.000	0	0.000	0.000	13	0.000	74	0	0.000
7	2026-09-24T22:52:00.542848662Z	7001	26	10000	4	3	74	78	0.000	32508	1.000	347166	31.013	221065	24.010	23109	0.000	9250	0.000	11	0.000	1573442700	25404.789	274797792	31697.462	65536	8275	71	139847102	1752.744	25015	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1915	1.000	0	0.000	0.000	13	0.000	74	0	0.000
8	2026-09-24T22:52:01.542966084Z	8001	26	10000	4	3	74	78	0.000	32508	0.000	347235	68.992	221086	20.998	23110	1.000	9250	0.000	11	0.000	1573479109	36404.726	274829585	31789.267	65536	8189	630	139888632	41525.124	25061	45.995	99.889	0	0	0.000	0	0.000	0	0.000	1916	1.000	0	0.000	0.000	13	0.000	74	0	0.000
9	2026-09-24T22:52:02.543104259Z	9001	26	10000	4	3	74	78	0.000	32509	1.000	347319	83.988	221108	21.997	23121	10.998	9250	0.000	11	0.000	1576811481	3331911.580	274862215	32625.492	65536	7850	1077	140198610	309935.172	25061	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1917	1.000	0	0.000	0.000	13	0.000	74	0	0.000
