sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T22:51:53.16445456Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020000	0.020000	0.000000	6	0	0.000000	0.000000	3879251968	2216808448	1662443520	465641472	71032832	1314529280	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T22:51:54.175962502Z	1011	2	12.000000	12.000000	7.000000	5.000000	0.000000	0.000000	88.000000	0.020000	0.020000	0.000000	1	0	4677.175370	4059.286001	3879251968	2217046016	1662205952	454316032	71032832	1325613056	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	4500583.576737	114360.941716	3436.453516	1078.587683	0.000000	0.000000	0.000000	0.000000	0.540000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T22:51:55.176714094Z	2012	2	1.507538	1.507538	0.502513	1.005025	0.000000	0.000000	98.492462	0.020000	0.020000	0.000000	5	0	2965.770722	1712.712607	3879251968	2217521152	1661730816	453799936	71032832	1325625344	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	59408.344589	58690.883882	67.948925	65.950427	0.000000	0.000000	0.000000	0.000000	0.540000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T22:51:56.176701611Z	3012	2	1.515152	1.515152	0.505051	1.010101	0.000000	0.000000	98.484848	0.020000	0.020000	0.000000	1	0	3146.039517	1743.021894	3879251968	2219069440	1660182528	452251648	71032832	1325625344	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	60793.763630	61033.766645	93.001168	91.001143	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T22:51:57.176674391Z	4012	2	1.000000	1.500000	0.500000	0.500000	0.500000	0.000000	98.500000	0.020000	0.020000	0.000000	2	0	2915.079098	1713.046482	3879251968	2219069440	1660182528	452251648	71032832	1325625344	0	0	0.000000	0.000000	0.000000	167940.556899	0	4.000109	58358.583502	58358.583502	64.001737	64.001737	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	0.000000	0.000000
5	2026-09-24T22:51:58.176484906Z	5012	2	1.010101	2.020202	1.010101	0.000000	1.010101	0.000000	97.979798	0.020000	0.020000	0.000000	1	0	2742.519924	1629.308883	3879251968	2219057152	1660194816	452251648	71032832	1325637632	0	0	0.000000	0.000000	0.000000	19533431.128340	0	32.006068	58316.055499	58316.055499	63.011946	63.011946	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
6	2026-09-24T22:51:59.176218369Z	6011	2	1.500000	1.500000	1.000000	0.500000	0.000000	0.000000	98.500000	0.020000	0.020000	0.000000	1	0	2883.768602	1663.443353	3879251968	2219057152	1660194816	452251648	71032832	1325637632	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58320.544000	58320.544000	63.016796	63.016796	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
7	2026-09-24T22:52:00.176942281Z	7012	2	0.505051	0.505051	0.505051	0.000000	0.000000	0.000000	99.494949	0.020000	0.020000	0.000000	1	0	2782.985361	1621.825939	3879251968	2219053056	1660198912	452251648	71032832	1325645824	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58262.822785	58262.822785	62.954426	62.954426	0.000000	0.000000	0.000000	0.000000	0.290000	0.000000	0.000000	0.000000	0.000000
8	2026-09-24T22:52:01.176678953Z	8012	2	15.228426	40.101523	13.197970	2.030457	24.873096	0.000000	59.898477	0.020000	0.020000	0.000000	2	1	11440.012510	5786.523771	3879251968	2220343296	1658908672	450961408	71032832	1325645824	0	0	0.000000	0.000000	721085.884267	11127666.259484	1	576.151719	77229.336879	77824.493602	188.049519	191.050309	0.000000	0.000000	0.000000	0.000000	0.290000	0.000000	0.000000	0.000000	0.000000
9	2026-09-24T22:52:02.176483784Z	9012	2	21.319797	54.822335	16.243655	5.076142	33.502538	0.000000	45.177665	0.020000	0.020000	0.000000	6	0	10835.114765	5580.089105	3879251968	2280747008	1598504960	389517312	71032832	1326682112	0	0	0.000000	0.000000	32774.396808	28374434.036912	0	804.156953	2373375.228257	2373375.228257	450.087847	450.087847	0.000000	0.000000	0.000000	0.000000	0.420000	0.000000	0.000000	4.160000	3.800000
10	2026-09-24T22:52:03.176419939Z	10011	2	51.269036	59.898477	44.162437	7.106599	8.629442	0.000000	40.101523	0.100000	0.040000	0.010000	6	0	10171.649307	2892.184623	3879251968	2290356224	1588895744	375783424	71032832	1330806784	0	0	0.000000	0.000000	0.000000	35461335.674363	0	244.015577	4205437.454100	4205437.454100	423.027004	423.027004	0.000000	0.000000	0.000000	0.000000	0.420000	0.000000	0.000000	4.160000	3.800000
11	2026-09-24T22:52:04.176010608Z	11011	2	51.282051	60.000000	45.641026	5.641026	8.717949	0.000000	40.000000	0.100000	0.040000	0.010000	3	0	9529.900865	3384.385327	3879251968	2312708096	1566543872	348262400	71032832	1335975936	0	0	0.000000	0.000000	0.000000	33760763.259464	0	256.104831	5249899.936291	5249913.942024	579.237099	579.237099	0.000000	0.000000	0.000000	0.000000	0.890000	0.000000	0.000000	5.940000	5.470000
12	2026-09-24T22:52:05.176020976Z	12011	2	51.776650	64.974619	45.177665	6.598985	13.197970	0.000000	35.025381	0.100000	0.040000	0.010000	3	0	10730.888753	4051.957993	3879251968	2307948544	1571303424	348901376	71032832	1340096512	0	0	0.000000	0.000000	0.000000	39243369.163992	0	339.996475	4208517.370300	4208517.370300	475.995065	475.995065	0.000000	0.000000	0.000000	0.000000	0.890000	0.000000	0.000000	5.940000	5.470000
13	2026-09-24T22:52:06.176005894Z	13011	2	52.040816	63.265306	44.897959	7.142857	11.224490	0.000000	36.734694	0.100000	0.040000	0.010000	4	0	10388.156653	3514.052992	3879251968	2304434176	1574817792	348282880	71032832	1344229376	0	0	0.000000	0.000000	0.000000	38257216.918831	0	280.004222	4208617.465951	4208687.467007	480.007239	480.007239	0.000000	0.000000	0.000000	0.000000	1.270000	0.000000	0.000000	7.040000	6.290000
14	2026-09-24T22:52:07.176010058Z	14011	2	49.238579	62.944162	43.654822	5.583756	13.705584	0.000000	37.055838	0.100000	0.040000	0.010000	3	0	10585.955973	4069.983073	3879251968	2311372800	1567879168	337215488	71032832	1348358144	0	0	0.000000	0.000000	0.000000	44220232.088055	0	311.998702	4208049.498722	4208049.498722	467.998054	467.998054	0.000000	0.000000	0.000000	0.000000	1.270000	0.000000	0.000000	7.040000	6.290000
15	2026-09-24T22:52:08.176316851Z	15011	2	48.989899	64.141414	43.434343	5.555556	15.151515	0.000000	35.858586	0.170000	0.050000	0.010000	6	0	11871.357915	4369.659406	3879251968	2278461440	1600790528	365989888	71032832	1352495104	0	0	0.000000	0.000000	0.000000	43735957.983035	0	347.893268	4206024.608474	4206024.608474	452.861064	452.861064	0.000000	0.000000	0.000000	0.000000	1.580000	0.000000	0.000000	8.300000	7.320000
16	2026-09-24T22:52:09.176012482Z	16011	2	48.756219	64.179104	41.293532	7.462687	15.422886	0.000000	35.820896	0.170000	0.050000	0.010000	4	0	11418.475521	4460.357630	3879251968	2279706624	1599545344	360628224	71032832	1356611584	0	0	0.000000	0.000000	0.000000	51256561.318364	0	288.087687	4208887.088425	4208887.088425	458.139447	458.139447	0.000000	0.000000	0.000000	0.000000	1.580000	0.000000	0.000000	8.300000	7.320000
17	2026-09-24T22:52:10.176031294Z	17011	2	48.756219	66.169154	42.288557	5.970149	17.412935	0.497512	33.830846	0.170000	0.050000	0.010000	5	0	10536.801708	3877.927021	3879251968	2297421824	1581830144	338178048	71032832	1361346560	0	0	0.000000	0.000000	0.000000	45522087.319839	0	427.991946	4207436.820246	4207450.819983	454.991438	454.991438	0.000000	0.000000	0.000000	0.000000	1.840000	0.000000	0.000000	10.600000	9.070000
18	2026-09-24T22:52:11.176020273Z	18011	2	48.704663	63.730570	42.487047	6.217617	15.025907	0.000000	36.269430	0.170000	0.050000	0.010000	3	0	10993.121144	4301.047398	3879251968	2280738816	1598513152	350306304	71032832	1365901312	0	0	0.000000	0.000000	0.000000	50393643.337950	0	348.003835	5244116.790167	5244116.790167	542.005973	542.005973	0.000000	0.000000	0.000000	0.000000	1.840000	0.000000	0.000000	10.600000	9.070000
19	2026-09-24T22:52:12.176628044Z	19012	2	50.510204	68.367347	45.408163	5.102041	17.857143	0.000000	31.632653	0.170000	0.050000	0.010000	6	0	13768.631852	4473.281278	3879251968	2307825664	1571426304	319082496	71032832	1370038272	0	0	0.000000	0.000000	0.000000	50370666.270531	0	443.730314	4204878.405257	4204878.405257	453.724240	453.724240	0.000000	0.000000	0.000000	0.000000	2.050000	0.000000	0.000000	11.940000	10.150000
20	2026-09-24T22:52:13.176008953Z	20011	2	35.416667	63.020833	32.291667	3.125000	27.604167	0.000000	36.979167	0.240000	0.070000	0.020000	2	1	12423.691358	5154.190898	3879251968	2288070656	1591181312	334880768	71032832	1373995008	0	0	0.000000	0.000000	0.000000	63412569.961112	4	584.361771	4037570.611515	4037570.611515	430.266373	430.266373	0.000000	0.000000	0.000000	0.000000	2.050000	0.000000	0.000000	11.940000	10.150000
21	2026-09-24T22:52:14.176014715Z	21011	2	38.974359	66.153846	34.871795	4.102564	27.179487	0.000000	33.846154	0.240000	0.070000	0.020000	2	1	10239.940987	4432.974453	3879251968	2283921408	1595330560	335929344	71032832	1377095680	0	0	0.000000	0.000000	0.000000	65728133.208768	1	655.996219	3618026.149315	3618026.149315	423.997557	423.997557	0.000000	0.000000	0.000000	0.000000	2.220000	0.000000	0.000000	14.850000	12.660000
22	2026-09-24T22:52:15.176948921Z	22012	2	54.822335	72.588832	48.730964	6.091371	17.766497	0.000000	27.411168	0.240000	0.070000	0.020000	3	0	11881.899893	4118.152809	3879251968	2292588544	1586663424	321499136	71032832	1382961152	0	0	0.000000	0.000000	0.000000	65229302.589833	0	511.522134	4935006.701934	4935006.701934	522.511868	522.511868	0.000000	0.000000	0.000000	0.000000	2.220000	0.000000	0.000000	14.850000	12.660000
23	2026-09-24T22:52:16.176203913Z	23011	2	34.517766	68.020305	29.949239	4.568528	33.502538	0.000000	31.979695	0.240000	0.070000	0.020000	5	0	11521.583649	5539.126683	3879251968	2308718592	1570533376	302403584	71032832	1385824256	0	0	0.000000	0.000000	16396.215279	68679646.748906	0	740.551715	3964973.929367	3965029.971119	461.343704	461.343704	0.000000	0.000000	0.000000	0.000000	2.360000	0.000000	0.000000	17.050000	14.350000
24	2026-09-24T22:52:17.176025115Z	24011	2	53.571429	66.836735	49.489796	4.081633	13.265306	0.000000	33.163265	0.240000	0.070000	0.020000	5	0	13410.397779	3397.607492	3879251968	2278572032	1600679936	326471680	71032832	1392009216	0	0	0.000000	0.000000	0.000000	48198057.812737	0	400.071533	6279975.859684	6279975.859684	583.104259	583.104259	0.000000	0.000000	0.000000	0.000000	2.360000	0.000000	0.000000	17.050000	14.350000
25	2026-09-24T22:52:18.176015696Z	25011	2	45.685279	63.451777	42.639594	3.045685	17.766497	0.000000	36.548223	0.300000	0.080000	0.020000	3	0	11992.112978	4645.043761	3879251968	2278580224	1600671744	321310720	71032832	1397157888	0	0	0.000000	0.000000	0.000000	48738763.167888	0	440.004145	5244778.411057	5244778.411057	548.005163	548.005163	0.000000	0.000000	0.000000	0.000000	2.480000	0.000000	0.000000	18.130000	15.190000
26	2026-09-24T22:52:19.176860903Z	26012	2	39.896373	63.730570	37.305699	2.590674	23.834197	0.000000	36.269430	0.300000	0.080000	0.020000	2	0	13874.273312	5093.694753	3879251968	2281193472	1598058496	314609664	71032832	1401192448	0	0	0.000000	0.000000	16370.163758	77529095.555616	0	523.557483	3583512.176090	3583403.268140	512.566773	512.566773	0.000000	0.000000	0.000000	0.000000	2.480000	0.000000	0.000000	18.130000	15.190000
27	2026-09-24T22:52:20.176020956Z	27011	2	56.632653	73.469388	53.571429	3.061224	16.836735	0.000000	26.530612	0.300000	0.080000	0.020000	2	0	14481.163381	4229.552592	3879251968	2281025536	1598226432	314609664	71032832	1401319424	0	0	0.000000	0.000000	0.000000	46012151.676740	0	568.477490	58354.014162	58354.014162	63.052961	63.052961	0.000000	0.000000	0.000000	0.000000	2.570000	0.000000	0.000000	19.010000	15.880000
