sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T22:51:53.194260264Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.010000	0.060000	6	0	0.000000	0.000000	3879243776	2617544704	1261699072	368574464	70397952	1012998144	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T22:51:54.206211872Z	1011	2	13.861386	13.861386	7.920792	5.940594	0.000000	0.000000	86.138614	0.010000	0.010000	0.060000	1	0	4642.514574	3899.396021	3879243776	2615201792	1264041984	359571456	70397952	1024323584	0	0	0.000000	0.000000	64761.991297	0.000000	0	7.905517	4593789.911031	112003.381616	3498.191058	1042.539991	0.000000	0.000000	0.000000	0.000000	0.540000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T22:51:55.206856103Z	2012	2	2.512563	2.512563	1.507538	1.005025	0.000000	0.000000	97.487437	0.010000	0.010000	0.060000	1	0	2915.121968	1658.931253	3879243776	2616229888	1263013888	358539264	70397952	1024327680	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61357.471185	60733.872931	91.940768	88.942700	0.000000	0.000000	0.000000	0.000000	0.540000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T22:51:56.206252935Z	3011	2	1.990050	1.990050	1.492537	0.497512	0.000000	0.000000	98.009950	0.010000	0.010000	0.060000	1	0	3276.976312	1864.124235	3879243776	2616229888	1263013888	358539264	70397952	1024327680	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58340.184382	58406.224210	63.038018	64.038621	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T22:51:57.206258933Z	4011	2	1.500000	2.000000	1.500000	0.000000	0.500000	0.000000	98.000000	0.010000	0.010000	0.060000	1	0	2856.983075	1696.989947	3879243776	2616229888	1263013888	358539264	70397952	1024327680	0	0	0.000000	0.000000	0.000000	122879.272063	0	7.999953	58304.654603	58304.654603	62.999627	62.999627	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	0.000000	0.000000
5	2026-09-24T22:51:58.206613077Z	5012	2	1.990050	1.990050	1.492537	0.497512	0.000000	0.000000	98.009950	0.010000	0.010000	0.060000	1	0	3259.845558	1841.347905	3879243776	2616217600	1263026176	358539264	70397952	1024339968	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58284.359177	58284.359177	62.977697	62.977697	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
6	2026-09-24T22:51:59.206251955Z	6011	2	1.005025	1.005025	0.502513	0.502513	0.000000	0.000000	98.994975	0.010000	0.010000	0.060000	1	0	2665.962727	1600.577998	3879243776	2616217600	1263026176	358539264	70397952	1024339968	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58326.062591	58326.062591	63.022759	63.022759	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
7	2026-09-24T22:52:00.206530448Z	7012	2	0.505051	0.505051	0.000000	0.505051	0.000000	0.000000	99.494949	0.010000	0.010000	0.060000	1	0	2804.219056	1642.542570	3879243776	2616217600	1263026176	358539264	70397952	1024348160	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58364.746060	58378.742162	63.982182	63.982182	0.000000	0.000000	0.000000	0.000000	0.290000	0.000000	0.000000	0.000000	0.000000
8	2026-09-24T22:52:01.206907832Z	8012	2	23.000000	43.000000	20.000000	3.000000	20.000000	0.000000	57.000000	0.010000	0.010000	0.060000	1	1	10838.909558	5340.984393	3879243776	2617135104	1262108672	357507072	70438912	1024413696	0	0	0.000000	0.000000	2374783.792219	8946383.768961	1	511.806852	72110.786471	72018.821177	160.939264	159.939641	0.000000	0.000000	0.000000	0.000000	0.290000	0.000000	0.000000	0.000000	0.000000
9	2026-09-24T22:52:02.20646438Z	9012	2	16.751269	56.345178	13.197970	3.553299	39.593909	0.000000	43.654822	0.090000	0.020000	0.060000	2	1	12639.605134	6541.901058	3879243776	2673123328	1206120448	296636416	70512640	1029230592	0	0	0.000000	0.000000	5318966.738352	20075206.510929	0	916.406388	1339539.029299	1339539.029299	357.158385	357.158385	0.000000	0.000000	0.000000	0.000000	0.420000	0.000000	0.000000	4.160000	3.980000
