sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T22:51:53.621054332Z	0	26	10000	4	2	18	22	0.000	9001	0.000	717401	0.000	196800	0.000	182304	0.000	45022	0.000	11	0.000	2370915771	0.000	3176958240	0.000	65536	5566	0	155420463	0.000	59563	0.000	0.000	0	280	0.000	168	0.000	0	0.000	1908	0.000	0	0.000	0.000	13	0.000	22	0	0.000
1	2026-09-24T22:51:54.622289847Z	1001	26	10000	4	2	18	22	0.000	9001	0.000	717423	21.973	196821	20.974	182304	0.000	45022	0.000	11	0.000	2370940639	24837.313	3176989521	31242.400	65536	5566	0	155420463	0.000	59563	0.000	0.000	0	280	0.000	168	0.000	0	0.000	1909	0.999	0	0.000	0.000	13	0.000	22	0	0.000
2	2026-09-24T22:51:55.622189878Z	2001	26	10000	4	2	18	22	0.000	9001	0.000	717445	22.002	196842	21.002	182304	0.000	45022	0.000	11	0.000	2370965507	24870.486	3177020802	31284.128	65536	5566	0	155420463	0.000	59563	0.000	0.000	0	280	0.000	168	0.000	0	0.000	1910	1.000	0	0.000	0.000	13	0.000	22	0	0.000
3	2026-09-24T22:51:56.622286353Z	3001	26	10000	4	2	18	22	0.000	9001	0.000	717467	21.998	196863	20.998	182304	0.000	45022	0.000	11	0.000	2370990375	24865.601	3177052083	31277.983	65536	5566	0	155420463	0.000	59563	0.000	0.000	0	280	0.000	168	0.000	0	0.000	1911	1.000	0	0.000	0.000	13	0.000	22	0	0.000
4	2026-09-24T22:51:57.622191449Z	4001	26	10000	4	2	18	22	0.000	9001	0.000	717489	22.002	196884	21.002	182304	0.000	45022	0.000	11	0.000	2371015243	24870.360	3177083364	31283.969	65536	5566	0	155420463	0.000	59563	0.000	0.000	0	280	0.000	168	0.000	0	0.000	1912	1.000	0	0.000	0.000	13	0.000	22	0	0.000
5	2026-09-24T22:51:58.622387539Z	5001	26	10000	4	2	18	22	0.000	9001	0.000	717511	21.996	196905	20.996	182304	0.000	45022	0.000	11	0.000	2371040111	24863.124	3177114645	31274.867	65536	5566	0	155420463	0.000	59563	0.000	0.000	0	280	0.000	168	0.000	0	0.000	1913	1.000	0	0.000	0.000	13	0.000	22	0	0.000
6	2026-09-24T22:51:59.622243058Z	6001	26	10000	4	2	18	22	0.000	9001	0.000	717533	22.003	196926	21.003	182304	0.000	45022	0.000	11	0.000	2371064979	24871.593	3177145926	31285.520	65536	5566	0	155420463	0.000	59563	0.000	0.000	0	280	0.000	168	0.000	0	0.000	1914	1.000	0	0.000	0.000	13	0.000	22	0	0.000
7	2026-09-24T22:52:00.623114922Z	7002	26	10000	5	3	17	22	0.000	9002	0.999	717569	35.969	196950	23.979	182304	0.000	45022	0.000	11	0.000	2371090609	25607.674	3177177671	31717.347	65536	5520	130	155427498	7028.872	59606	42.963	99.389	0	280	0.000	168	0.000	0	0.000	1915	0.999	0	0.000	0.000	13	0.000	22	0	0.000
8	2026-09-24T22:52:01.62227119Z	8001	26	10000	5	3	17	22	0.000	9002	0.000	717624	55.046	196971	21.018	182304	0.000	45022	0.000	11	0.000	2371123598	33016.857	3177209317	31672.723	65536	7170	404	155460918	33448.221	59695	89.075	99.734	0	280	0.000	168	0.000	0	0.000	1916	1.001	0	0.000	0.000	13	0.000	22	0	0.000
9	2026-09-24T22:52:02.622611381Z	9001	26	10000	5	3	17	22	0.000	9003	1.000	717716	91.969	196993	21.993	182315	10.996	45022	0.000	11	0.000	2373428663	2304281.095	3177241996	32667.887	65536	8753	809	155630478	169502.336	59717	21.993	99.987	0	280	0.000	168	0.000	0	0.000	1917	1.000	0	0.000	0.000	13	0.000	22	0	0.000
10	2026-09-24T22:52:03.622846183Z	10001	26	10000	5	3	17	22	0.000	9003	0.000	717744	27.993	197015	21.995	182319	3.999	45022	0.000	11	0.000	2377576467	4146830.341	3177274527	32523.364	65536	8445	1036	155995518	364954.310	59718	1.000	100.000	0	280	0.000	168	0.000	0	0.000	1919	2.000	0	0.000	0.000	13	0.000	22	0	0.000
11	2026-09-24T22:52:04.622675565Z	11001	26	10000	5	3	17	22	0.000	9003	0.000	717770	26.004	197036	21.004	182323	4.001	45022	0.000	11	0.000	2381724234	4148474.738	3177306035	31513.376	65536	8348	1205	156443052	447610.363	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1920	1.000	0	0.000	0.000	13	0.000	22	0	0.000
12	2026-09-24T22:52:05.622551737Z	12001	26	10000	5	3	17	22	0.000	9003	0.000	717795	25.003	197057	21.003	182326	3.000	45022	0.000	11	0.000	2384841306	3117458.082	3177337487	31455.896	65536	8113	1381	156838606	395602.993	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1921	1.000	0	0.000	0.000	13	0.000	22	0	0.000
13	2026-09-24T22:52:06.622568789Z	13001	26	10000	5	3	17	22	0.000	9003	0.000	717821	26.000	197078	21.000	182330	4.000	45022	0.000	11	0.000	2388989067	4147690.245	3177368995	31507.463	65536	8008	1401	157279983	441369.471	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1922	1.000	0	0.000	0.000	13	0.000	22	0	0.000
14	2026-09-24T22:52:07.622623921Z	14001	26	10000	5	3	17	22	0.000	9003	0.000	717847	25.999	197099	20.999	182334	4.000	45022	0.000	11	0.000	2393136739	4147443.310	3177400503	31506.263	65536	7818	1603	157742402	462393.504	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1923	1.000	0	0.000	0.000	13	0.000	22	0	0.000
15	2026-09-24T22:52:08.622554563Z	15001	26	10000	5	3	17	22	0.000	9003	0.000	717873	26.002	197120	21.001	182338	4.000	45022	0.000	11	0.000	2397284481	4148029.790	3177432011	31510.186	65536	7918	1773	158210689	468319.492	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1924	1.000	0	0.000	0.000	13	0.000	22	0	0.000
16	2026-09-24T22:52:09.622571122Z	16001	26	10000	5	3	17	22	0.000	9003	0.000	717899	26.000	197141	21.000	182342	4.000	45022	0.000	11	0.000	2401432247	4147697.293	3177463519	31507.478	65536	7964	1713	158736444	525746.291	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1925	1.000	0	0.000	0.000	13	0.000	22	0	0.000
17	2026-09-24T22:52:10.62299981Z	17001	26	10000	5	3	17	22	0.000	9003	0.000	717925	25.989	197162	20.991	182346	3.998	45022	0.000	11	0.000	2405580002	4145976.525	3177495027	31494.490	65536	7953	1930	159208772	472125.475	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1926	1.000	0	0.000	0.000	13	0.000	22	0	0.000
18	2026-09-24T22:52:11.622569765Z	18001	26	10000	5	3	17	22	0.000	9003	0.000	717951	26.011	197183	21.009	182350	4.002	45022	0.000	11	0.000	2409727714	4149497.616	3177526535	31521.564	65536	7820	2254	159708249	499692.028	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1927	1.000	0	0.000	0.000	13	0.000	22	0	0.000
19	2026-09-24T22:52:12.622191547Z	19001	26	10000	5	3	17	22	0.000	9003	0.000	717977	26.010	197204	21.008	182354	4.002	45022	0.000	11	0.000	2413875532	4149387.390	3177558043	31519.922	65536	7887	2555	160125651	417559.930	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1928	1.000	0	0.000	0.000	13	0.000	22	0	0.000
20	2026-09-24T22:52:13.622989043Z	20001	26	10000	5	3	17	22	0.000	9003	0.000	718005	27.978	197226	21.982	182358	3.997	45022	0.000	11	0.000	2418023942	4145104.267	3177590575	32506.076	65536	7853	2726	160622937	496889.729	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1930	1.998	0	0.000	0.000	13	0.000	22	0	0.000
21	2026-09-24T22:52:14.622600459Z	21001	26	10000	5	3	17	22	0.000	9003	0.000	718038	33.013	197247	21.008	182361	3.001	45022	0.000	11	0.000	2420969691	2946894.125	3177622115	31552.261	65536	7985	2531	160938467	315652.659	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1931	1.000	0	0.000	0.000	13	0.000	22	0	0.000
22	2026-09-24T22:52:15.62272027Z	22001	26	10000	5	3	17	22	0.000	9003	0.000	718068	29.996	197268	20.997	182365	4.000	45022	0.000	11	0.000	2424528558	3558440.642	3177653666	31547.220	65536	7875	2332	161250555	312050.611	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1932	1.000	0	0.000	0.000	13	0.000	22	0	0.000
23	2026-09-24T22:52:16.622543882Z	23001	26	10000	5	3	17	22	0.000	9003	0.000	718095	27.005	197289	21.004	182370	5.001	45022	0.000	11	0.000	2429403412	4875714.056	3177685230	31569.569	65536	7855	2149	161634059	383571.661	59718	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1933	1.000	0	0.000	0.000	13	0.000	22	0	0.000
24	2026-09-24T22:52:17.622753982Z	24001	26	10000	5	3	17	22	0.000	9003	0.000	718132	36.992	197310	20.996	182373	2.999	45022	0.000	11	0.000	2432274945	2870929.829	3177716814	31577.366	65536	7972	1720	161888077	253964.643	59722	3.999	99.998	0	280	0.000	168	0.000	0	0.000	1934	1.000	0	0.000	0.000	13	0.000	22	0	0.000
25	2026-09-24T22:52:18.622599058Z	25001	26	10000	5	3	17	22	0.000	9003	0.000	718159	27.004	197331	21.003	182378	5.001	45022	0.000	11	0.000	2437453610	5179467.419	3177748378	31568.891	65536	7770	1636	162306986	418973.909	59722	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1935	1.000	0	0.000	0.000	13	0.000	22	0	0.000
26	2026-09-24T22:52:19.622571116Z	26001	26	10000	5	3	17	22	0.000	9003	0.000	718186	27.001	197352	21.001	182383	5.000	45022	0.000	11	0.000	2442632322	5178856.687	3177779942	31564.882	65536	7723	1759	162728356	421381.773	59722	0.000	100.000	0	280	0.000	168	0.000	0	0.000	1936	1.000	0	0.000	0.000	13	0.000	22	0	0.000
