sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T22:51:53.194260264Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	267460608	6.894658	267722752	0.000000	0.000000	5
0	2026-09-24T22:51:53.194260264Z	0	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
0	2026-09-24T22:51:53.194260264Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1972281344	50.841903	2287136768	0.000000	0.000000	57
1	2026-09-24T22:51:54.206211872Z	1011	isuconquest.go.service	1	0.635801	0.317901	0.592716	0.042986	267853824	6.904795	267984896	0.000000	0.000000	5
1	2026-09-24T22:51:54.206211872Z	1011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
1	2026-09-24T22:51:54.206211872Z	1011	mysql.service	1	0.954888	0.477444	0.891841	0.063145	1972363264	50.844014	2287136768	56666.742385	0.000000	57
2	2026-09-24T22:51:55.206856103Z	2012	isuconquest.go.service	1	1.109085	0.554543	0.714140	0.395045	267837440	6.904372	268099584	0.000000	0.000000	5
2	2026-09-24T22:51:55.206856103Z	2012	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
2	2026-09-24T22:51:55.206856103Z	2012	mysql.service	1	0.878234	0.439117	0.824469	0.053765	1972363264	50.844014	2287136768	0.000000	0.000000	57
3	2026-09-24T22:51:56.206252935Z	3011	isuconquest.go.service	1	1.173808	0.586904	1.173808	0.000000	268001280	6.908596	268099584	0.000000	0.000000	6
3	2026-09-24T22:51:56.206252935Z	3011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
3	2026-09-24T22:51:56.206252935Z	3011	mysql.service	1	0.770064	0.385032	0.769964	0.000000	1972363264	50.844014	2287136768	0.000000	0.000000	57
4	2026-09-24T22:51:57.206258933Z	4011	isuconquest.go.service	1	1.074394	0.537197	0.738996	0.335398	267886592	6.905640	268136448	0.000000	0.000000	6
4	2026-09-24T22:51:57.206258933Z	4011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
4	2026-09-24T22:51:57.206258933Z	4011	mysql.service	1	0.917695	0.458847	0.917795	0.000000	1972363264	50.844014	2287136768	0.000000	0.000000	57
5	2026-09-24T22:51:58.206613077Z	5012	isuconquest.go.service	1	1.187779	0.593890	1.187779	0.000000	267907072	6.906167	268161024	0.000000	0.000000	6
5	2026-09-24T22:51:58.206613077Z	5012	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
5	2026-09-24T22:51:58.206613077Z	5012	mysql.service	1	0.845401	0.422700	0.845401	0.000000	1972363264	50.844014	2287136768	0.000000	0.000000	57
6	2026-09-24T22:51:59.206251955Z	6011	isuconquest.go.service	1	0.975752	0.487876	0.619024	0.356729	267915264	6.906379	268169216	0.000000	0.000000	6
6	2026-09-24T22:51:59.206251955Z	6011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
6	2026-09-24T22:51:59.206251955Z	6011	mysql.service	1	0.792686	0.396343	0.424053	0.368633	1972363264	50.844014	2287136768	0.000000	0.000000	57
7	2026-09-24T22:52:00.206530448Z	7012	isuconquest.go.service	1	1.022815	0.511408	0.634923	0.387892	267919360	6.906484	268177408	0.000000	0.000000	6
7	2026-09-24T22:52:00.206530448Z	7012	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
7	2026-09-24T22:52:00.206530448Z	7012	mysql.service	1	0.773285	0.386642	0.324710	0.448575	1972363264	50.844014	2287136768	0.000000	0.000000	57
8	2026-09-24T22:52:01.206907832Z	8012	isuconquest.go.service	1	2.503255	1.251628	1.667271	0.835885	270643200	6.976700	270827520	0.000000	0.000000	9
8	2026-09-24T22:52:01.206907832Z	8012	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
8	2026-09-24T22:52:01.206907832Z	8012	mysql.service	1	40.846385	20.423193	36.945157	3.901128	1972432896	50.845809	2287136768	2374783.792219	5990187.393131	57
9	2026-09-24T22:52:02.20646438Z	9012	isuconquest.go.service	1	5.352574	2.676287	4.453975	0.898598	293371904	7.562606	293650432	4860011.210852	0.000000	9
9	2026-09-24T22:52:02.20646438Z	9012	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
9	2026-09-24T22:52:02.20646438Z	9012	mysql.service	1	26.263547	13.131773	20.818132	5.445515	2013777920	51.911611	2287136768	458955.527500	14194838.814831	57
10	2026-09-24T22:52:03.206273936Z	10012	isuconquest.go.service	1	7.035040	3.517520	6.218884	0.816155	293408768	7.563556	293650432	0.000000	0.000000	10
10	2026-09-24T22:52:03.206273936Z	10012	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
10	2026-09-24T22:52:03.206273936Z	10012	mysql.service	1	88.896429	44.448215	81.052135	7.844294	2019520512	52.059644	2287136768	0.000000	44007612.633720	57
