sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T22:22:07.984989151Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.240000	0.170000	0.130000	6	0	0.000000	0.000000	3879251968	2216833024	1662418944	559869952	70983680	1220173824	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140000	0.000000	0.000000	6.600000	6.460000
1	2026-09-24T22:22:08.99522371Z	1010	2	14.646465	20.707071	7.575758	7.070707	6.060606	0.000000	79.292929	0.240000	0.170000	0.130000	1	0	6448.995690	5900.608336	3879251968	2218725376	1660526592	543473664	70983680	1234677760	0	0	0.000000	0.000000	0.000000	7180524.622978	0	134.622166	6054862.571456	123937.521773	4557.356279	1376.907599	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	6.490000	5.650000
2	2026-09-24T22:22:09.995864436Z	2010	2	0.505051	7.070707	0.000000	0.505051	6.565657	0.000000	92.929293	0.240000	0.170000	0.130000	1	0	3915.492284	2162.614932	3879251968	2218721280	1660530688	543473664	70983680	1234681856	0	0	0.000000	0.000000	0.000000	7130665.094234	0	139.910393	58267.681880	58267.681880	62.959677	62.959677	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	6.490000	5.650000
3	2026-09-24T22:22:10.995629952Z	3010	2	2.538071	9.137056	0.507614	2.030457	6.598985	0.000000	90.862944	0.220000	0.160000	0.130000	1	0	4448.042750	2429.569562	3879251968	2220011520	1659240448	542183424	70983680	1234681856	0	0	0.000000	0.000000	0.000000	7120517.255740	0	140.032828	62215.585137	61543.427564	103.024152	95.022276	0.000000	0.000000	0.000000	0.000000	0.570000	0.000000	0.000000	6.400000	5.720000
4	2026-09-24T22:22:11.995368068Z	4010	2	1.010101	8.080808	0.000000	1.010101	7.070707	0.000000	91.919192	0.220000	0.160000	0.130000	1	0	4289.123519	2356.617306	3879251968	2219999232	1659252736	542183424	70983680	1234694144	0	0	0.000000	0.000000	0.000000	7141198.608411	0	148.038778	58320.276763	58320.276763	63.016507	63.016507	0.000000	0.000000	0.000000	0.000000	0.570000	0.000000	0.000000	6.400000	5.720000
5	2026-09-24T22:22:12.996154359Z	5011	2	0.000000	6.632653	0.000000	0.000000	6.632653	0.000000	93.367347	0.220000	0.160000	0.130000	1	0	3968.879262	2197.272280	3879251968	2219999232	1659252736	542183424	70983680	1234694144	0	0	0.000000	0.000000	0.000000	7092790.924311	0	135.893147	58259.190682	58259.190682	62.950502	62.950502	0.000000	0.000000	0.000000	0.000000	0.460000	0.000000	0.000000	6.330000	5.770000
6	2026-09-24T22:22:13.995918912Z	6010	2	1.015228	7.614213	0.507614	0.507614	6.598985	0.000000	92.385787	0.220000	0.160000	0.130000	3	0	4277.007026	2317.545668	3879251968	2219999232	1659252736	542183424	70983680	1234694144	0	0	0.000000	0.000000	0.000000	7145106.322429	0	136.032029	58370.743450	58384.746747	64.015072	64.015072	0.000000	0.000000	0.000000	0.000000	0.460000	0.000000	0.000000	6.330000	5.770000
7	2026-09-24T22:22:14.995321896Z	7010	2	15.025907	42.487047	13.989637	1.036269	27.461140	0.000000	57.512953	0.220000	0.160000	0.130000	1	1	13603.121199	6723.013706	3879251968	2221027328	1658224640	541151232	70983680	1234698240	0	0	0.000000	0.000000	639357.702942	15000315.338260	1	644.384704	78642.950628	78932.123267	189.112902	188.112305	0.000000	0.000000	0.000000	0.000000	0.380000	0.000000	0.000000	6.270000	5.810000
8	2026-09-24T22:22:15.995250974Z	8010	2	22.797927	66.839378	16.062176	6.735751	44.041451	0.000000	33.160622	0.600000	0.240000	0.160000	2	2	15059.068155	7149.507122	3879251968	2265903104	1613348864	495247360	70983680	1235726336	0	0	0.000000	0.000000	344088.406535	68301548.697151	1	884.062707	2371633.222316	2371647.223309	448.031779	448.031779	0.000000	0.000000	0.000000	0.000000	0.380000	0.000000	0.000000	6.270000	5.810000
9	2026-09-24T22:22:16.995667815Z	9010	2	55.555556	74.242424	48.989899	6.565657	18.686869	0.000000	25.757576	0.600000	0.240000	0.160000	4	2	13616.324090	5005.913305	3879251968	2294530048	1584721920	462475264	70983680	1239871488	0	0	0.000000	0.000000	0.000000	93255718.726672	2	563.764997	4205288.042501	4205288.042501	458.808747	458.808747	0.000000	0.000000	0.000000	0.000000	0.670000	0.000000	0.000000	12.200000	11.100000
10	2026-09-24T22:22:17.995257628Z	10010	2	54.822335	71.065990	47.715736	7.106599	16.243655	0.000000	28.934010	0.600000	0.240000	0.160000	3	1	13629.590626	5080.083764	3879251968	2296053760	1583198208	456826880	70983680	1243996160	0	0	0.000000	0.000000	0.000000	70205565.129321	1	464.190403	4210002.871608	4210002.871608	471.193275	471.193275	0.000000	0.000000	0.000000	0.000000	0.670000	0.000000	0.000000	12.200000	11.100000
