sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T22:22:08.506497765Z	0	26	10000	2	2	76	78	0.000	32488	0.000	341242	0.000	215729	0.000	23018	0.000	9244	0.000	10	0.000	1490639436	0.000	266506766	0.000	65536	8330	12411	130652774	0.000	24950	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1640	0.000	0	0.000	0.000	13	0.000	74	0	0.000
1	2026-09-24T22:22:09.507526693Z	1001	26	10000	4	2	74	78	0.000	32490	1.998	341267	24.974	215750	20.978	23018	0.000	9244	0.000	10	0.000	1490664011	24549.740	266537797	30999.104	65536	8330	12211	130652774	0.000	24950	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1642	1.998	0	0.000	0.000	13	0.000	74	0	0.000
2	2026-09-24T22:22:10.507555304Z	2001	26	10000	4	2	74	78	0.000	32490	0.000	341289	21.999	215771	20.999	23018	0.000	9244	0.000	10	0.000	1490688879	24867.288	266569076	31278.105	65536	8330	12011	130652774	0.000	24950	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1643	1.000	0	0.000	0.000	13	0.000	74	0	0.000
3	2026-09-24T22:22:11.507554056Z	3001	26	10000	4	2	74	78	0.000	32490	0.000	341311	22.000	215792	21.000	23018	0.000	9244	0.000	10	0.000	1490713747	24868.031	266600355	31279.039	65536	8330	11811	130652774	0.000	24950	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1644	1.000	0	0.000	0.000	13	0.000	74	0	0.000
4	2026-09-24T22:22:12.5077007Z	4001	26	10000	4	2	74	78	0.000	32490	0.000	341333	21.997	215813	20.997	23018	0.000	9244	0.000	10	0.000	1490738615	24864.354	266631634	31274.414	65536	8330	11611	130652774	0.000	24950	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1645	1.000	0	0.000	0.000	13	0.000	74	0	0.000
5	2026-09-24T22:22:13.50760592Z	5001	26	10000	4	2	74	78	0.000	32490	0.000	341355	22.002	215834	21.002	23018	0.000	9244	0.000	10	0.000	1490763483	24870.357	266662913	31281.965	65536	8330	11411	130652774	0.000	24950	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1646	1.000	0	0.000	0.000	13	0.000	74	0	0.000
6	2026-09-24T22:22:14.507922808Z	6001	26	10000	5	3	73	78	0.000	32491	1.000	341401	45.985	215858	23.992	23018	0.000	9244	0.000	10	0.000	1490789577	26085.733	266694766	31842.909	65536	8304	11424	130670647	17867.338	24975	24.992	99.860	0	0	0.000	0	0.000	0	0.000	1647	1.000	0	0.000	0.000	13	0.000	74	0	0.000
7	2026-09-24T22:22:15.507633737Z	7001	26	10000	5	3	73	78	0.000	32492	1.000	341510	109.032	215880	22.006	23027	9.003	9244	0.000	10	0.000	1491041324	251819.795	266727539	32782.477	65536	8156	11748	130720488	49855.412	25010	35.010	99.930	0	0	0.000	0	0.000	0	0.000	1648	1.000	0	0.000	0.000	13	0.000	74	0	0.000
8	2026-09-24T22:22:16.507895657Z	8001	26	10000	5	3	73	78	0.000	32492	0.000	341540	29.992	215901	20.995	23031	3.999	9244	0.000	10	0.000	1495188167	4145757.147	266759085	31537.740	65536	7858	10727	131058167	337590.579	25010	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1649	1.000	0	0.000	0.000	13	0.000	74	0	0.000
9	2026-09-24T22:22:17.507912855Z	9001	26	10000	5	2	73	78	0.000	32492	0.000	341566	26.000	215922	21.000	23035	4.000	9244	0.000	10	0.000	1499335743	4147504.659	266790644	31558.457	65536	7753	9831	131537245	479069.760	25010	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1650	1.000	0	0.000	0.000	13	0.000	74	0	0.000
10	2026-09-24T22:22:18.507973706Z	10001	26	10000	5	3	73	78	0.000	32492	0.000	341593	26.998	215943	20.999	23039	4.000	9244	0.000	10	0.000	1504514294	5178235.894	266822146	31500.083	65536	7734	9032	131976172	438900.292	25010	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1651	1.000	0	0.000	0.000	13	0.000	74	0	0.000
11	2026-09-24T22:22:19.508075643Z	11001	26	10000	5	3	73	78	0.000	32492	0.000	341621	27.997	215965	21.998	23043	4.000	9244	0.000	10	0.000	1508662703	4147986.217	266854666	32516.686	65536	7875	7992	132416432	440215.131	25010	0.000	100.000	0	0	0.000	0	0.000	0	0.000	1653	2.000	0	0.000	0.000	13	0.000	74	0	0.000
