sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T20:00:42.595329128Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	128217088	3.305208	131260416	0.000000	0.000000	5
0	2026-09-24T20:00:42.595329128Z	0	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
0	2026-09-24T20:00:42.595329128Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1574658048	40.591882	2034655232	0.000000	0.000000	41
1	2026-09-24T20:00:43.605697285Z	1010	isuconquest.go.service	1	0.676387	0.338194	0.000000	0.676486	128921600	3.323369	131260416	340533.300343	0.000000	5
1	2026-09-24T20:00:43.605697285Z	1010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
1	2026-09-24T20:00:43.605697285Z	1010	mysql.service	1	1.617331	0.808666	1.582394	0.034839	1576042496	40.627570	2034655232	145942.843004	0.000000	43
2	2026-09-24T20:00:44.605741487Z	2010	isuconquest.go.service	1	1.015455	0.507727	0.530476	0.484878	129126400	3.328649	131260416	0.000000	0.000000	5
2	2026-09-24T20:00:44.605741487Z	2010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
2	2026-09-24T20:00:44.605741487Z	2010	mysql.service	1	0.785465	0.392733	0.720968	0.064497	1576042496	40.627570	2034655232	0.000000	0.000000	43
3	2026-09-24T20:00:45.606373444Z	3011	isuconquest.go.service	1	1.067526	0.533763	0.685867	0.381759	129478656	3.337729	131260416	0.000000	0.000000	5
3	2026-09-24T20:00:45.606373444Z	3011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
3	2026-09-24T20:00:45.606373444Z	3011	mysql.service	1	0.816984	0.408492	0.447417	0.369567	1576042496	40.627570	2034655232	0.000000	0.000000	43
4	2026-09-24T20:00:46.605749738Z	4010	isuconquest.go.service	1	1.024639	0.512320	0.584264	0.440275	129720320	3.343959	131260416	0.000000	0.000000	5
4	2026-09-24T20:00:46.605749738Z	4010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
4	2026-09-24T20:00:46.605749738Z	4010	mysql.service	1	1.001124	0.500562	1.001124	0.000000	1576042496	40.627570	2034655232	0.000000	0.000000	43
