sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T20:00:42.577453192Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.090000	6	0	0.000000	0.000000	3879243776	1913581568	1965662208	1027371008	77574144	1046728704	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180000	0.000000	0.000000	0.900000	0.900000
1	2026-09-24T20:00:43.588222728Z	1010	2	15.609756	16.097561	8.780488	6.829268	0.487805	0.000000	83.902439	0.000000	0.010000	0.090000	1	0	4508.446145	3846.574196	3879243776	1918865408	1960378368	1010970624	77574144	1057775616	0	0	0.000000	0.000000	636220.206131	0.000000	0	39.573809	4409435.443885	128674.238669	3365.752422	1297.031577	0.000000	0.000000	0.000000	0.000000	0.180000	0.000000	0.000000	0.900000	0.900000
2	2026-09-24T20:00:44.589197299Z	2011	2	2.512563	2.512563	1.005025	1.507538	0.000000	0.000000	97.487437	0.000000	0.010000	0.090000	1	0	2762.307932	1593.447071	3879243776	1922953216	1956290560	1006878720	77574144	1057779712	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61337.222460	60869.678116	91.910427	90.911400	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000	0.000000	0.740000	0.740000
3	2026-09-24T20:00:45.588937168Z	3011	2	1.507538	2.010050	1.507538	0.000000	0.502513	0.000000	97.989950	0.000000	0.010000	0.090000	1	0	2842.739488	1711.445202	3879243776	1922953216	1956290560	1006878720	77574144	1057779712	0	0	0.000000	0.000000	0.000000	290891.670232	0	12.003122	58396.190718	58476.211534	64.016653	65.016913	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000	0.000000	0.740000	0.740000
4	2026-09-24T20:00:46.588276991Z	4010	2	1.507538	1.507538	0.502513	0.502513	0.000000	0.502513	98.492462	0.000000	0.010000	0.090000	1	0	3016.991749	1710.128988	3879243776	1922940928	1956302848	1006878720	77574144	1057792000	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58395.551400	58395.551400	64.042279	64.042279	0.000000	0.000000	0.000000	0.000000	0.560000	0.000000	0.000000	0.600000	0.600000
5	2026-09-24T20:00:47.588933254Z	5011	2	2.970297	3.960396	0.990099	1.980198	0.990099	0.000000	96.039604	0.000000	0.010000	0.090000	1	0	3071.983961	1854.782769	3879243776	1923457024	1955786752	1006362624	77574144	1057792000	0	0	0.000000	0.000000	0.000000	19496453.140683	0	31.979013	58294.743142	58308.733960	63.958027	63.958027	0.000000	0.000000	0.000000	0.000000	0.560000	0.000000	0.000000	0.600000	0.600000
6	2026-09-24T20:00:48.588451167Z	6010	2	1.010101	1.010101	1.010101	0.000000	0.000000	0.000000	98.989899	0.000000	0.010000	0.090000	1	0	2887.392003	1698.818996	3879243776	1923960832	1955282944	1005846528	77574144	1057804288	0	0	0.000000	0.000000	8195.951244	0.000000	0	4.001929	58333.122223	58333.122223	63.030387	63.030387	0.000000	0.000000	0.000000	0.000000	0.460000	0.000000	0.000000	0.490000	0.490000
7	2026-09-24T20:00:49.58887276Z	7011	2	2.000000	2.000000	1.000000	1.000000	0.000000	0.000000	98.000000	0.000000	0.010000	0.090000	1	0	2774.830123	1646.305912	3879243776	1923960832	1955282944	1005846528	77574144	1057804288	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58280.428796	58280.428796	62.973450	62.973450	0.000000	0.000000	0.000000	0.000000	0.460000	0.000000	0.000000	0.490000	0.490000
8	2026-09-24T20:00:50.588277303Z	8010	2	21.761658	52.331606	18.652850	3.108808	30.569948	0.000000	47.668394	0.080000	0.030000	0.100000	1	1	16504.827948	8057.798088	3879243776	1926438912	1952804864	1003266048	77578240	1057902592	0	0	0.000000	0.000000	1811510.680338	13598625.423896	1	744.443285	74972.643135	74878.587129	165.098309	164.097713	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	1.310000	1.310000
9	2026-09-24T20:00:51.58827133Z	9010	2	24.365482	56.852792	20.304569	4.060914	32.487310	0.000000	43.147208	0.080000	0.030000	0.100000	2	0	11242.067138	5798.034626	3879243776	2011553792	1867689984	917135360	77578240	1058918400	0	0	0.000000	0.000000	147456.880612	32334017.098750	0	820.004897	2372135.166391	2372135.166391	445.002658	445.002658	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	1.310000	1.310000
