sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T20:00:42.639447777Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	128999424	3.350736	130990080	0.000000	0.000000	5
0	2026-09-24T20:00:42.639447777Z	0	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
0	2026-09-24T20:00:42.639447777Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1574338560	40.893146	2036629504	0.000000	0.000000	42
1	2026-09-24T20:00:43.654096362Z	1014	isuconquest.go.service	1	0.974327	0.487164	0.000000	0.974327	130113536	3.379675	130990080	306801.789141	0.000000	5
1	2026-09-24T20:00:43.654096362Z	1014	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
1	2026-09-24T20:00:43.654096362Z	1014	mysql.service	1	1.979996	0.989998	1.520921	0.458977	1578008576	40.988474	2036629504	129179.700691	0.000000	44
2	2026-09-24T20:00:44.653791012Z	2014	isuconquest.go.service	1	1.306799	0.653400	0.774436	0.532363	130568192	3.391484	130990080	0.000000	0.000000	5
2	2026-09-24T20:00:44.653791012Z	2014	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
2	2026-09-24T20:00:44.653791012Z	2014	mysql.service	1	1.120042	0.560021	1.064325	0.055717	1578045440	40.989432	2036629504	0.000000	0.000000	44
3	2026-09-24T20:00:45.654415054Z	3014	isuconquest.go.service	1	1.234829	0.617415	1.035354	0.199376	130830336	3.398293	130990080	0.000000	0.000000	5
3	2026-09-24T20:00:45.654415054Z	3014	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
3	2026-09-24T20:00:45.654415054Z	3014	mysql.service	1	1.115804	0.557902	1.028958	0.086946	1578045440	40.989432	2036629504	0.000000	0.000000	44
4	2026-09-24T20:00:46.653852188Z	4014	isuconquest.go.service	1	1.192271	0.596136	1.130536	0.061835	130924544	3.400740	131096576	0.000000	0.000000	5
4	2026-09-24T20:00:46.653852188Z	4014	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
4	2026-09-24T20:00:46.653852188Z	4014	mysql.service	1	1.089813	0.544907	1.036383	0.053330	1578045440	40.989432	2036629504	0.000000	0.000000	44
5	2026-09-24T20:00:47.654382732Z	5014	isuconquest.go.service	1	1.088223	0.544111	1.043746	0.044476	131141632	3.406379	131244032	0.000000	0.000000	5
5	2026-09-24T20:00:47.654382732Z	5014	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
5	2026-09-24T20:00:47.654382732Z	5014	mysql.service	1	1.102615	0.551307	1.016860	0.085854	1578045440	40.989432	2036629504	0.000000	0.000000	44
6	2026-09-24T20:00:48.653794044Z	6014	isuconquest.go.service	1	1.187899	0.593950	0.655186	0.532614	131121152	3.405847	131338240	0.000000	0.000000	5
6	2026-09-24T20:00:48.653794044Z	6014	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
6	2026-09-24T20:00:48.653794044Z	6014	mysql.service	1	1.101548	0.550774	1.047216	0.054332	1578045440	40.989432	2036629504	0.000000	0.000000	44
7	2026-09-24T20:00:49.65420119Z	7014	isuconquest.go.service	1	1.179320	0.589660	1.120844	0.058576	131371008	3.412337	131477504	0.000000	0.000000	5
7	2026-09-24T20:00:49.65420119Z	7014	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
7	2026-09-24T20:00:49.65420119Z	7014	mysql.service	1	1.091356	0.545678	0.665629	0.425727	1578045440	40.989432	2036629504	0.000000	0.000000	44
8	2026-09-24T20:00:50.654540401Z	8015	isuconquest.go.service	1	3.757725	1.878863	3.486617	0.271008	134791168	3.501175	134905856	0.000000	0.000000	10
8	2026-09-24T20:00:50.654540401Z	8015	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
8	2026-09-24T20:00:50.654540401Z	8015	mysql.service	1	45.965008	22.982504	40.998393	4.966515	1579417600	41.025074	2036629504	1703358.208972	7632355.051740	45
