ingress_host	upstream_addr	upstream_status	cache_status	requests	status_2xx	status_3xx	status_4xx	status_5xx	status_other	response_time_sum_ms	response_time_avg_ms	upstream_time_sum_ms	upstream_time_avg_ms
isucon-1	127.0.0.1:8080	200	NONE	77144	77144	0	0	0	0	3819897.000	49.516	3819432.000	49.510
isucon-1	127.0.0.1:8080	204	NONE	1	1	0	0	0	0	11.000	11.000	8.000	8.000
isucon-1	127.0.0.1:8080	400	NONE	2	0	0	2	0	0	0.000	0.000	0.000	0.000
isucon-1	127.0.0.1:8080	401	NONE	2	0	0	2	0	0	61.000	30.500	60.000	30.000
isucon-1	127.0.0.1:8080	403	NONE	744	0	0	744	0	0	27030.000	36.331	27100.000	36.425
isucon-1	127.0.0.1:8080	404	NONE	2	0	0	2	0	0	1.000	0.500	0.000	0.000
isucon-1	127.0.0.1:8080	422	NONE	14	0	0	14	0	0	107.000	7.643	124.000	8.857
isucon-1	127.0.0.1:8080	NONE	NONE	138	0	0	138	0	0	10701.000	77.543	10796.000	78.232
