sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T19:34:48.908943174Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	2588672	0.066731	2813952	0.000000	0.000000	4
0	2026-09-24T19:34:48.908943174Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	31039488	0.800141	41271296	0.000000	0.000000	3
0	2026-09-24T19:34:48.908943174Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1771061248	45.654710	2426900480	0.000000	0.000000	93
1	2026-09-24T19:34:49.922621882Z	1013	isuconquest.go.service	1	0.983843	0.491921	0.000000	0.983843	3076096	0.079296	3198976	0.000000	0.000000	5
1	2026-09-24T19:34:49.922621882Z	1013	nginx.service	1	0.000000	0.000000	0.000000	0.000000	31039488	0.800141	41271296	0.000000	0.000000	3
1	2026-09-24T19:34:49.922621882Z	1013	mysql.service	1	1.273579	0.636790	0.906007	0.367671	1771094016	45.655555	2426900480	0.000000	0.000000	93
2	2026-09-24T19:34:50.923301398Z	2014	isuconquest.go.service	1	1.108547	0.554273	1.108447	0.000000	3317760	0.085526	3514368	0.000000	0.000000	5
2	2026-09-24T19:34:50.923301398Z	2014	nginx.service	1	0.000000	0.000000	0.000000	0.000000	31039488	0.800141	41271296	0.000000	0.000000	3
2	2026-09-24T19:34:50.923301398Z	2014	mysql.service	1	0.883300	0.441650	0.883300	0.000000	1771094016	45.655555	2426900480	0.000000	0.000000	93
3	2026-09-24T19:34:51.922666616Z	3013	isuconquest.go.service	1	1.152331	0.576166	1.143326	0.009006	4276224	0.110233	4407296	0.000000	0.000000	5
3	2026-09-24T19:34:51.922666616Z	3013	nginx.service	1	0.000000	0.000000	0.000000	0.000000	31039488	0.800141	41271296	0.000000	0.000000	3
3	2026-09-24T19:34:51.922666616Z	3013	mysql.service	1	0.885262	0.442631	0.885262	0.000000	1771094016	45.655555	2426900480	0.000000	0.000000	93
4	2026-09-24T19:34:52.923331505Z	4014	isuconquest.go.service	1	1.213393	0.606697	1.213393	0.000000	4395008	0.113295	4603904	0.000000	0.000000	5
4	2026-09-24T19:34:52.923331505Z	4014	nginx.service	1	0.000000	0.000000	0.000000	0.000000	31039488	0.800141	41271296	0.000000	0.000000	3
