sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T19:34:49.0371264Z	0	26	10000	2	2	51	53	0.000	9170	0.000	135052	0.000	73656	0.000	18042	0.000	8811	0.000	7	0.000	1936539055	0.000	269146542	0.000	65536	8192	0	140000783	0.000	18202	0.000	0.000	0	0	0.000	0	0.000	0	0.000	277	0.000	0	0.000	0.000	1	0.000	53	0	0.000
1	2026-09-24T19:34:50.038259075Z	1001	26	10000	4	2	49	53	0.000	9172	1.998	135078	25.971	73678	21.975	18042	0.000	8811	0.000	7	0.000	1936564841	25756.826	269179068	32489.200	65536	8192	0	140000783	0.000	18202	0.000	0.000	0	0	0.000	0	0.000	0	0.000	279	1.998	0	0.000	0.000	1	0.000	53	0	0.000
2	2026-09-24T19:34:51.038206456Z	2001	26	10000	4	2	49	53	0.000	9172	0.000	135100	22.001	73699	21.001	18042	0.000	8811	0.000	7	0.000	1936589709	24869.309	269210338	31271.646	65536	8192	0	140000783	0.000	18202	0.000	0.000	0	0	0.000	0	0.000	0	0.000	280	1.000	0	0.000	0.000	1	0.000	53	0	0.000
3	2026-09-24T19:34:52.038323622Z	3001	26	10000	4	2	49	53	0.000	9172	0.000	135122	21.997	73720	20.998	18042	0.000	8811	0.000	7	0.000	1936614577	24865.086	269241608	31266.336	65536	8192	0	140000783	0.000	18202	0.000	0.000	0	0	0.000	0	0.000	0	0.000	281	1.000	0	0.000	0.000	1	0.000	53	0	0.000
4	2026-09-24T19:34:53.038286259Z	4001	26	10000	4	2	49	53	0.000	9172	0.000	135144	22.001	73741	21.001	18042	0.000	8811	0.000	7	0.000	1936639445	24868.929	269272878	31271.169	65536	8192	0	140000783	0.000	18202	0.000	0.000	0	0	0.000	0	0.000	0	0.000	282	1.000	0	0.000	0.000	1	0.000	53	0	0.000
5	2026-09-24T19:34:54.038275793Z	5001	26	10000	4	2	49	53	0.000	9172	0.000	135166	22.000	73762	21.000	18042	0.000	8811	0.000	7	0.000	1936664313	24868.260	269304148	31270.327	65536	8192	0	140000783	0.000	18202	0.000	0.000	0	0	0.000	0	0.000	0	0.000	283	1.000	0	0.000	0.000	1	0.000	53	0	0.000
6	2026-09-24T19:34:55.038332783Z	6001	26	10000	5	3	48	53	0.000	9173	1.000	135214	47.997	73786	23.999	18042	0.000	8811	0.000	7	0.000	1936690495	26180.508	269336014	31864.184	65536	8167	189	140021015	20230.847	18226	23.999	99.881	0	0	0.000	0	0.000	0	0.000	284	1.000	0	0.000	0.000	1	0.000	53	0	0.000
7	2026-09-24T19:34:56.039108243Z	7001	26	10000	5	3	48	53	0.000	9174	0.999	135323	108.916	73808	21.983	18050	7.994	8811	0.000	7	0.000	1937972387	1280898.726	269368824	32784.577	65536	8187	447	140068200	47148.439	18260	33.974	99.928	0	0	0.000	0	0.000	0	0.000	285	0.999	0	0.000	0.000	1	0.000	53	0	0.000
8	2026-09-24T19:34:57.03847Z	8001	26	10000	5	3	48	53	0.000	9174	0.000	135348	25.016	73829	21.013	18054	4.003	8811	0.000	7	0.000	1941088709	3118312.204	269400264	31460.079	65536	8152	624	140436167	368201.998	18260	0.000	100.000	0	0	0.000	0	0.000	0	0.000	286	1.001	0	0.000	0.000	1	0.000	53	0	0.000
9	2026-09-24T19:34:58.038571757Z	9001	26	10000	5	2	48	53	0.000	9174	0.000	135374	25.997	73850	20.998	18058	4.000	8811	0.000	7	0.000	1945236285	4147154.027	269431816	31548.790	65536	8164	781	140881823	445610.659	18260	0.000	100.000	0	0	0.000	0	0.000	0	0.000	287	1.000	0	0.000	0.000	1	0.000	53	0	0.000
