sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T23:04:48.541672395Z	0	26	10000	3	2	75	78	0.000	32551	0.000	353402	0.000	226438	0.000	23287	0.000	9256	0.000	13	0.000	1732841912	0.000	283305817	0.000	65536	8276	0	158251737	0.000	25145	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2191	0.000	0	0.000	0.000	13	0.000	74	0	0.000
1	2026-09-24T23:04:49.542750532Z	1001	26	10000	5	2	73	78	0.000	32553	1.998	353428	25.972	226460	21.976	23287	0.000	9256	0.000	13	0.000	1732867698	25758.229	283338353	32500.959	65536	8276	0	158251737	0.000	25145	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2193	1.998	0	0.000	0.000	13	0.000	74	0	0.000
2	2026-09-24T23:04:50.542912025Z	2001	26	10000	5	2	73	78	0.000	32553	0.000	353450	21.996	226481	20.997	23287	0.000	9256	0.000	13	0.000	1732892566	24863.985	283368115	29757.194	65536	8276	0	158251737	0.000	25145	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2194	1.000	0	0.000	0.000	13	0.000	74	0	0.000
3	2026-09-24T23:04:51.542755259Z	3001	26	10000	5	2	73	78	0.000	32553	0.000	353472	22.003	226502	21.003	23287	0.000	9256	0.000	13	0.000	1732917434	24871.899	283400903	32793.141	65536	8276	0	158251737	0.000	25145	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2195	1.000	0	0.000	0.000	13	0.000	74	0	0.000
4	2026-09-24T23:04:52.54371633Z	4002	26	10000	5	2	73	78	0.000	32553	0.000	353494	21.979	226523	20.980	23287	0.000	9256	0.000	13	0.000	1732942302	24844.123	283432178	31244.971	65536	8276	0	158251737	0.000	25145	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2196	0.999	0	0.000	0.000	13	0.000	74	0	0.000
5	2026-09-24T23:04:53.542741086Z	5001	26	10000	5	2	73	78	0.000	32553	0.000	353516	22.021	226544	21.021	23287	0.000	9256	0.000	13	0.000	1732967170	24892.276	283463453	31305.531	65536	8276	0	158251737	0.000	25145	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2197	1.001	0	0.000	0.000	13	0.000	74	0	0.000
6	2026-09-24T23:04:54.542811853Z	6001	26	10000	5	2	73	78	0.000	32553	0.000	353538	21.998	226565	20.999	23287	0.000	9256	0.000	13	0.000	1732992038	24866.240	283494728	31272.787	65536	8276	0	158251737	0.000	25145	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2198	1.000	0	0.000	0.000	13	0.000	74	0	0.000
7	2026-09-24T23:04:55.54343699Z	7001	26	10000	5	2	73	78	0.000	32553	0.000	353560	21.986	226586	20.987	23287	0.000	9256	0.000	13	0.000	1733016906	24852.464	283526003	31255.461	65536	8276	0	158251737	0.000	25145	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2199	0.999	0	0.000	0.000	13	0.000	74	0	0.000
8	2026-09-24T23:04:56.543258054Z	8001	26	10000	6	3	72	78	0.000	32554	1.000	353632	72.013	226610	24.004	23287	0.000	9256	0.000	13	0.000	1733051987	35087.278	283556625	30627.480	65536	8271	551	158294446	42716.643	25199	54.010	99.874	0	0	0.000	0	0.000	0	0.000	2200	1.000	0	0.000	0.000	13	0.000	74	0	0.000
9	2026-09-24T23:04:57.543345964Z	9001	26	10000	6	4	72	78	0.000	32555	1.000	353722	89.992	226632	21.998	23298	10.999	9256	0.000	13	0.000	1736386213	3333932.974	283589321	32693.127	65536	8006	983	158506386	211921.374	25204	5.000	99.998	0	0	0.000	0	0.000	0	0.000	2201	1.000	0	0.000	0.000	13	0.000	74	0	0.000
