sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T22:04:19.810498516Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020000	0.310000	0.350000	6	0	0.000000	0.000000	3879243776	2462535680	1416708096	386408448	74567680	1144033280	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T22:04:20.821492072Z	1010	2	12.376238	12.376238	5.940594	6.435644	0.000000	0.000000	87.623762	0.020000	0.310000	0.350000	1	0	4605.370605	4007.938508	3879243776	2465955840	1413287936	374337536	74567680	1152647168	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	3610048.730726	101920.531036	2785.378785	895.159020	0.000000	0.000000	0.000000	0.000000	0.180000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T22:04:21.822230718Z	2011	2	2.512563	2.512563	1.005025	1.507538	0.000000	0.000000	97.487437	0.020000	0.300000	0.350000	1	0	3324.544339	1827.650014	3879243776	2468503552	1410740224	371785728	74567680	1152651264	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61247.759587	60596.240829	89.933571	86.935785	0.000000	0.000000	0.000000	0.000000	0.870000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T22:04:22.821874645Z	3011	2	1.990050	1.990050	0.995025	0.497512	0.000000	0.497512	98.009950	0.020000	0.300000	0.350000	1	0	2647.942850	1552.552816	3879243776	2468503552	1410740224	371785728	74567680	1152651264	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58325.767998	58325.767998	63.022440	63.022440	0.000000	0.000000	0.000000	0.000000	0.870000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T22:04:23.821549026Z	4011	2	1.507538	1.507538	1.005025	0.502513	0.000000	0.000000	98.492462	0.020000	0.300000	0.350000	1	0	2717.885003	1627.529960	3879243776	2468495360	1410748416	371785728	74567680	1152663552	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58323.991575	58323.991575	63.020521	63.020521	0.000000	0.000000	0.000000	0.000000	0.710000	0.000000	0.000000	0.000000	0.000000
5	2026-09-24T22:04:24.822194859Z	5011	2	2.463054	2.955665	0.985222	1.477833	0.492611	0.000000	97.044335	0.020000	0.300000	0.350000	1	0	3070.017091	1757.864604	3879243776	2468491264	1410752512	371785728	74567680	1152663552	0	0	0.000000	0.000000	0.000000	163734.244870	0	7.994836	58267.365400	58267.365400	62.959335	62.959335	0.000000	0.000000	0.000000	0.000000	0.710000	0.000000	0.000000	0.000000	0.000000
6	2026-09-24T22:04:25.821537896Z	6011	2	0.507614	0.507614	0.507614	0.000000	0.000000	0.000000	99.492386	0.020000	0.300000	0.350000	1	0	3172.084126	1845.212343	3879243776	2468487168	1410756608	371785728	74567680	1152667648	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58447.401170	58447.401170	65.042734	65.042734	0.000000	0.000000	0.000000	0.000000	0.580000	0.000000	0.000000	0.000000	0.000000
7	2026-09-24T22:04:26.82207289Z	7011	2	5.527638	13.567839	4.020101	1.507538	8.040201	0.000000	86.432161	0.010000	0.300000	0.350000	7	1	6299.629748	3320.223707	3879243776	2469933056	1409310720	370237440	74571776	1152765952	0	0	0.000000	0.000000	638634.335739	4957603.721670	1	199.893059	66975.168820	66895.211597	121.934766	120.935301	0.000000	0.000000	0.000000	0.000000	0.580000	0.000000	0.000000	0.000000	0.000000
8	2026-09-24T22:04:27.821543272Z	8011	2	18.592965	57.286432	15.577889	3.015075	38.693467	0.000000	42.713568	0.010000	0.300000	0.350000	1	1	16586.784710	8323.408252	3879243776	2473304064	1405939712	365592576	74588160	1154023424	0	0	0.000000	0.000000	1151585.904078	18560614.090995	1	888.470553	81241.026954	81241.026954	168.089023	168.089023	0.000000	0.000000	0.000000	0.000000	0.660000	0.000000	0.000000	1.080000	1.080000
9	2026-09-24T22:04:28.821632142Z	9011	2	38.578680	62.436548	34.517766	4.060914	23.857868	0.000000	37.563452	0.010000	0.300000	0.350000	1	1	8881.210780	4104.635246	3879243776	2533834752	1345409024	291790848	74596352	1167388672	0	0	0.000000	0.000000	1556341.697251	35591077.234513	4	611.945620	3395412.270084	3395412.270084	495.955927	495.955927	0.000000	0.000000	0.000000	0.000000	0.660000	0.000000	0.000000	1.080000	1.080000
10	2026-09-24T22:04:29.821530009Z	10011	2	53.768844	61.809045	47.738693	6.030151	8.040201	0.000000	38.190955	0.010000	0.300000	0.350000	3	2	10008.022059	3031.309569	3879243776	2538496000	1340747776	281784320	74608640	1172623360	0	0	0.000000	0.000000	0.000000	54928873.556283	2	264.026963	5246001.742682	5246001.742682	575.058727	575.058727	0.000000	0.000000	0.000000	0.000000	0.900000	0.000000	0.000000	6.500000	6.140000
