sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T22:04:19.800496752Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	26419200	0.681039	44396544	0.000000	0.000000	6
0	2026-09-24T22:04:19.800496752Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9682944	0.249609	147865600	0.000000	0.000000	3
0	2026-09-24T22:04:19.800496752Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1802842112	46.473963	2285789184	0.000000	0.000000	118
1	2026-09-24T22:04:20.812327465Z	1011	isuconquest.go.service	1	0.699623	0.349811	0.421019	0.278604	25612288	0.660238	44396544	0.000000	0.000000	6
1	2026-09-24T22:04:20.812327465Z	1011	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9682944	0.249609	147865600	0.000000	0.000000	3
1	2026-09-24T22:04:20.812327465Z	1011	mysql.service	1	1.317315	0.658658	0.897877	0.419438	1803689984	46.495819	2285789184	0.000000	0.000000	118
2	2026-09-24T22:04:21.813126254Z	2012	isuconquest.go.service	1	1.313451	0.656725	0.000000	1.313451	25849856	0.666362	44396544	0.000000	0.000000	6
2	2026-09-24T22:04:21.813126254Z	2012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9682944	0.249609	147865600	0.000000	0.000000	3
2	2026-09-24T22:04:21.813126254Z	2012	mysql.service	1	1.137192	0.568596	0.869306	0.267786	1803689984	46.495819	2285789184	0.000000	0.000000	118
3	2026-09-24T22:04:22.812914837Z	3012	isuconquest.go.service	1	1.257266	0.628633	0.235450	1.021916	26124288	0.673436	44396544	0.000000	0.000000	6
3	2026-09-24T22:04:22.812914837Z	3012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9682944	0.249609	147865600	0.000000	0.000000	3
3	2026-09-24T22:04:22.812914837Z	3012	mysql.service	1	1.155444	0.577722	1.155544	0.000000	1803689984	46.495819	2285789184	0.000000	0.000000	118
4	2026-09-24T22:04:23.812700554Z	4012	isuconquest.go.service	1	1.250068	0.625034	0.912496	0.337472	26427392	0.681250	44396544	0.000000	0.000000	6
4	2026-09-24T22:04:23.812700554Z	4012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9682944	0.249609	147865600	0.000000	0.000000	3
4	2026-09-24T22:04:23.812700554Z	4012	mysql.service	1	1.163349	0.581675	1.163249	0.000000	1803689984	46.495819	2285789184	0.000000	0.000000	118
5	2026-09-24T22:04:24.812431558Z	5011	isuconquest.go.service	1	1.299049	0.649525	1.299049	0.000000	25776128	0.664461	44396544	0.000000	0.000000	6
5	2026-09-24T22:04:24.812431558Z	5011	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9682944	0.249609	147865600	0.000000	0.000000	3
5	2026-09-24T22:04:24.812431558Z	5011	mysql.service	1	1.154711	0.577355	1.154811	0.000000	1803689984	46.495819	2285789184	0.000000	0.000000	118
6	2026-09-24T22:04:25.813221399Z	6012	isuconquest.go.service	1	1.351632	0.675816	0.976229	0.375403	25976832	0.669635	44396544	0.000000	0.000000	6
6	2026-09-24T22:04:25.813221399Z	6012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9682944	0.249609	147865600	0.000000	0.000000	3
6	2026-09-24T22:04:25.813221399Z	6012	mysql.service	1	1.129608	0.564804	1.018895	0.110713	1803689984	46.495819	2285789184	0.000000	0.000000	118
7	2026-09-24T22:04:26.812828794Z	7012	isuconquest.go.service	1	3.143034	1.571517	1.179963	1.963071	29315072	0.755689	44396544	0.000000	0.000000	9
7	2026-09-24T22:04:26.812828794Z	7012	nginx.service	1	0.015006	0.007503	0.000000	0.015006	9703424	0.250136	147865600	0.000000	0.000000	3
7	2026-09-24T22:04:26.812828794Z	7012	mysql.service	1	8.555859	4.277930	7.590480	0.965379	1803681792	46.495608	2285789184	344199.135334	405663.266644	118
8	2026-09-24T22:04:27.812390845Z	8011	isuconquest.go.service	1	3.653800	1.826900	2.353331	1.300570	28753920	0.741223	44396544	0.000000	0.000000	10
8	2026-09-24T22:04:27.812390845Z	8011	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9699328	0.250031	147865600	0.000000	0.000000	3
8	2026-09-24T22:04:27.812390845Z	8011	mysql.service	1	35.141490	17.570745	29.448097	5.693393	1803685888	46.495714	2285789184	426170.642285	14932363.658529	118
9	2026-09-24T22:04:28.812370388Z	9011	isuconquest.go.service	1	10.855921	5.427961	8.944582	1.911339	47804416	1.232310	47984640	0.000000	0.000000	10
9	2026-09-24T22:04:28.812370388Z	9011	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9699328	0.250031	147865600	0.000000	0.000000	3
9	2026-09-24T22:04:28.812370388Z	9011	mysql.service	1	69.425116	34.712558	60.024324	9.400692	1819938816	46.914684	2285789184	0.000000	29467224.836714	118
10	2026-09-24T22:04:29.813236661Z	10012	isuconquest.go.service	1	8.756415	4.378208	7.412479	1.343936	47861760	1.233788	48115712	0.000000	0.000000	10
10	2026-09-24T22:04:29.813236661Z	10012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	9699328	0.250031	147865600	0.000000	0.000000	3
