sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T22:04:19.800496752Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050000	0.130000	6	0	0.000000	0.000000	3879251968	2174337024	1704914944	600383488	70819840	1222455296	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T22:04:20.812327465Z	1011	2	14.427861	14.427861	8.457711	5.970149	0.000000	0.000000	85.572139	0.000000	0.050000	0.120000	1	0	4629.232893	4257.629228	3879251968	2175967232	1703284736	588255232	70819840	1232949248	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	4329181.710969	106324.110390	3309.842220	958.658392	0.000000	0.000000	0.000000	0.000000	0.720000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T22:04:21.813126254Z	2012	2	4.433498	4.433498	2.463054	1.970443	0.000000	0.000000	95.566502	0.000000	0.050000	0.120000	1	0	2978.620702	1695.645532	3879251968	2176737280	1702514688	587481088	70819840	1232953344	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61296.037216	60658.546438	90.927368	87.929762	0.000000	0.000000	0.000000	0.000000	0.720000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T22:04:22.812914837Z	3012	2	2.000000	2.000000	1.000000	1.000000	0.000000	0.000000	98.000000	0.000000	0.050000	0.120000	1	0	2755.582585	1681.355472	3879251968	2176737280	1702514688	587481088	70819840	1232953344	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58861.444487	59073.489317	69.014591	69.014591	0.000000	0.000000	0.000000	0.000000	0.770000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T22:04:23.812700554Z	4012	2	2.000000	2.000000	1.500000	0.500000	0.000000	0.000000	98.000000	0.000000	0.050000	0.120000	1	0	2851.611063	1680.360079	3879251968	2176729088	1702522880	587481088	70819840	1232961536	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58369.507827	58369.507827	64.013717	64.013717	0.000000	0.000000	0.000000	0.000000	0.770000	0.000000	0.000000	0.000000	0.000000
5	2026-09-24T22:04:24.812431558Z	5011	2	1.507538	2.010050	1.507538	0.000000	0.502513	0.000000	97.989950	0.000000	0.050000	0.120000	1	0	2723.732654	1644.442337	3879251968	2176724992	1702526976	587481088	70819840	1232965632	0	0	0.000000	0.000000	0.000000	971013.191867	0	24.006457	58348.695157	58362.698924	64.017220	64.017220	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000	0.000000	0.000000	0.000000
6	2026-09-24T22:04:25.813221399Z	6012	2	2.487562	2.487562	1.990050	0.497512	0.000000	0.000000	97.512438	0.000000	0.050000	0.120000	1	0	3153.509223	1850.538365	3879251968	2176724992	1702526976	587481088	70819840	1232965632	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58310.943509	58324.932460	63.949490	63.949490	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000	0.000000	0.000000	0.000000
7	2026-09-24T22:04:26.812828794Z	7012	2	6.965174	12.935323	4.975124	1.990050	5.970149	0.000000	87.064677	0.000000	0.050000	0.120000	1	1	5945.334186	3190.252519	3879251968	2178236416	1701015552	585961472	70819840	1232973824	0	0	0.000000	0.000000	344199.135334	1393186.976352	1	172.067555	69188.163827	69811.408517	144.056558	147.057736	0.000000	0.000000	0.000000	0.000000	0.510000	0.000000	0.000000	0.000000	0.000000
8	2026-09-24T22:04:27.812390845Z	8011	2	20.304569	59.390863	15.736041	4.568528	39.086294	0.000000	40.609137	0.000000	0.050000	0.120000	6	0	16455.206591	8192.587960	3879251968	2178490368	1700761600	585703424	70819840	1232977920	0	0	0.000000	0.000000	426170.642285	20079193.723049	0	880.385567	76412.464992	76426.471126	149.065283	149.065283	0.000000	0.000000	0.000000	0.000000	0.510000	0.000000	0.000000	0.000000	0.000000
9	2026-09-24T22:04:28.812370388Z	9011	2	39.795918	57.653061	33.673469	6.122449	17.857143	0.000000	42.346939	0.000000	0.050000	0.120000	3	0	9210.187796	4016.081888	3879251968	2197344256	1681907712	563752960	70819840	1236074496	0	0	0.000000	0.000000	0.000000	33002144.913735	0	500.010195	4436756.465464	4436756.465464	597.012173	597.012173	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000	0.000000	4.520000	4.160000
