sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-23T16:06:46.388663292Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	1908736	0.049204	2031616	0.000000	0.000000	5
0	2026-09-23T16:06:46.388663292Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
0	2026-09-23T16:06:46.388663292Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	448471040	11.560785	461217792	0.000000	0.000000	41
1	2026-09-23T16:06:47.401656977Z	1012	isuconquest.go.service	1	0.678780	0.339390	0.301680	0.377100	2191360	0.056489	2416640	0.000000	0.000000	5
1	2026-09-23T16:06:47.401656977Z	1012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
1	2026-09-23T16:06:47.401656977Z	1012	mysql.service	1	2.833483	1.416741	1.660820	1.172663	453013504	11.677882	461217792	113216.897449	0.000000	43
2	2026-09-23T16:06:48.401657412Z	2012	isuconquest.go.service	1	1.253299	0.626650	1.171699	0.081600	2527232	0.065148	2732032	0.000000	0.000000	5
2	2026-09-23T16:06:48.401657412Z	2012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
2	2026-09-23T16:06:48.401657412Z	2012	mysql.service	1	0.826700	0.413350	0.444800	0.381800	453332992	11.686118	461217792	0.000000	0.000000	43
3	2026-09-23T16:06:49.401659255Z	3012	isuconquest.go.service	1	1.069898	0.534949	1.069898	0.000000	2867200	0.073911	2977792	0.000000	0.000000	5
3	2026-09-23T16:06:49.401659255Z	3012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
3	2026-09-23T16:06:49.401659255Z	3012	mysql.service	1	0.837498	0.418749	0.450699	0.386899	453332992	11.686118	461217792	0.000000	0.000000	43
4	2026-09-23T16:06:50.401668325Z	4013	isuconquest.go.service	1	1.067190	0.533595	1.038891	0.028200	3149824	0.081197	3231744	0.000000	0.000000	5
4	2026-09-23T16:06:50.401668325Z	4013	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
4	2026-09-23T16:06:50.401668325Z	4013	mysql.service	1	0.802893	0.401446	0.431996	0.370797	453332992	11.686118	461217792	0.000000	0.000000	43
5	2026-09-23T16:06:51.401655405Z	5012	isuconquest.go.service	1	1.228216	0.614108	1.161215	0.067001	3338240	0.086054	3452928	0.000000	0.000000	5
5	2026-09-23T16:06:51.401655405Z	5012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
5	2026-09-23T16:06:51.401655405Z	5012	mysql.service	1	0.873411	0.436706	0.470006	0.403405	453328896	11.686012	461217792	0.000000	4096.052929	43
6	2026-09-23T16:06:52.401655625Z	6012	isuconquest.go.service	1	1.191200	0.595600	1.185600	0.005700	4227072	0.108966	4227072	0.000000	0.000000	5
6	2026-09-23T16:06:52.401655625Z	6012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
6	2026-09-23T16:06:52.401655625Z	6012	mysql.service	1	0.793100	0.396550	0.426700	0.366400	453332992	11.686118	461217792	0.000000	0.000000	43
7	2026-09-23T16:06:53.40165594Z	7012	isuconquest.go.service	1	1.171900	0.585950	1.128500	0.043400	4386816	0.113084	4595712	0.000000	0.000000	5
7	2026-09-23T16:06:53.40165594Z	7012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
7	2026-09-23T16:06:53.40165594Z	7012	mysql.service	1	0.868300	0.434150	0.467300	0.401100	453332992	11.686118	461217792	0.000000	0.000000	43
8	2026-09-23T16:06:54.401662287Z	8012	isuconquest.go.service	1	1.054893	0.527447	1.054893	0.000000	4743168	0.122270	4861952	0.000000	0.000000	5
8	2026-09-23T16:06:54.401662287Z	8012	nginx.service	1	0.000000	0.000000	0.000000	0.000000	5701632	0.146978	9031680	0.000000	0.000000	3
