sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-23T16:06:46.643575966Z	0	26	10000	3	2	0	3	0.000	14	0.000	19	0.000	8	0.000	0	0.000	0	0.000	0	0.000	4361	0.000	4443	0.000	65536	64334	0	16771	0.000	1049	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-23T16:06:47.644860282Z	1001	26	10000	3	2	0	3	0.000	14	0.000	41	21.972	29	20.973	0	0.000	0	0.000	0	0.000	29229	24836.102	35676	31192.938	65536	64334	0	16771	0.000	1049	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3	0.999	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-23T16:06:48.644895579Z	2001	26	10000	3	2	0	3	0.000	14	0.000	63	21.999	50	20.999	0	0.000	0	0.000	0	0.000	54097	24867.122	66912	31234.898	65536	64334	0	16771	0.000	1049	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4	1.000	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-23T16:06:49.644728068Z	3001	26	10000	3	2	0	3	0.000	14	0.000	85	22.004	71	21.004	0	0.000	0	0.000	0	0.000	78965	24872.166	98148	31241.233	65536	64334	0	16771	0.000	1049	0.000	0.000	0	0	0.000	0	0.000	0	0.000	5	1.000	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-23T16:06:50.644792742Z	4001	26	10000	3	2	0	3	0.000	14	0.000	107	21.999	92	20.999	0	0.000	0	0.000	0	0.000	103833	24866.392	129384	31233.980	65536	64334	0	16771	0.000	1049	0.000	0.000	0	0	0.000	0	0.000	0	0.000	6	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-23T16:06:51.645082679Z	5001	26	10000	3	2	0	3	0.000	14	0.000	129	21.994	113	20.994	0	0.000	0	0.000	0	0.000	128701	24860.792	160623	31229.945	65536	64334	0	16771	0.000	1049	0.000	0.000	0	0	0.000	0	0.000	0	0.000	7	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-23T16:06:52.64477155Z	6001	26	10000	3	2	0	3	0.000	14	0.000	151	22.007	134	21.007	0	0.000	0	0.000	0	0.000	153569	24875.740	191863	31249.723	65536	64334	0	16771	0.000	1049	0.000	0.000	0	0	0.000	0	0.000	0	0.000	8	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-23T16:06:53.644767014Z	7001	26	10000	4	3	0	4	1.000	15	1.000	210	59.000	158	24.000	0	0.000	0	0.000	0	0.000	185983	32414.147	223820	31957.145	65536	64246	342	45268	28497.129	1059	10.000	99.965	0	0	0.000	0	0.000	0	0.000	9	1.000	0	0.000	0.000	0	0.000	4	0	0.000
8	2026-09-23T16:06:54.645135823Z	8001	26	10000	4	3	0	4	0.000	16	1.000	300	89.967	180	21.992	10	9.996	0	0.000	0	0.000	3521382	3334169.345	256481	32648.959	65536	63922	764	257154	211807.884	1061	1.999	99.999	0	0	0.000	0	0.000	0	0.000	10	1.000	0	0.000	0.000	0	0.000	4	0	0.000
9	2026-09-23T16:06:55.645118973Z	9001	26	10000	4	3	0	4	0.000	16	0.000	326	26.000	201	21.000	15	5.000	0	0.000	0	0.000	7668750	4147437.880	287951	31470.530	65536	63384	920	728317	471170.939	1061	0.000	100.000	0	0	0.000	0	0.000	0	0.000	11	1.000	0	0.000	0.000	0	0.000	4	0	0.000
