sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T17:18:05.437018887Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070000	0.390000	1.330000	6	0	0.000000	0.000000	3879251968	3713609728	165642240	125906944	33132544	211914752	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.050000	0.050000
1	2026-09-24T17:18:06.447490002Z	1010	2	11.940299	11.940299	6.965174	4.975124	0.000000	0.000000	88.059701	0.060000	0.390000	1.330000	1	0	4387.062550	3558.736055	3879251968	3710918656	168333312	121118720	33132544	219320320	0	0	0.000000	0.000000	226999.065994	0.000000	0	11.875649	2781032.480732	105961.464997	2199.963918	880.777277	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	0.040000	0.040000
2	2026-09-24T17:18:07.44825854Z	2011	2	3.000000	3.000000	2.000000	1.000000	0.000000	0.000000	97.000000	0.060000	0.390000	1.330000	1	0	2919.756059	1733.667612	3879251968	3711430656	167821312	120602624	33132544	219324416	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61893.432607	61481.749001	97.924741	94.927045	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	0.040000	0.040000
3	2026-09-24T17:18:08.447981271Z	3010	2	1.500000	1.500000	1.000000	0.500000	0.000000	0.000000	98.500000	0.060000	0.390000	1.330000	1	0	2933.813456	1699.471211	3879251968	3711430656	167821312	120602624	33132544	219324416	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58321.170653	58321.170653	63.017473	63.017473	0.000000	0.000000	0.000000	0.000000	0.490000	0.000000	0.000000	0.030000	0.030000
4	2026-09-24T17:18:09.44767629Z	4010	2	1.010101	1.010101	1.010101	0.000000	0.000000	0.000000	98.989899	0.060000	0.390000	1.330000	1	0	3400.036943	1921.586045	3879251968	3711422464	167829504	120602624	33132544	219332608	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58374.803147	58374.803147	64.019525	64.019525	0.000000	0.000000	0.000000	0.000000	0.490000	0.000000	0.000000	0.030000	0.030000
5	2026-09-24T17:18:10.448434661Z	5011	2	2.955665	3.940887	2.463054	0.492611	0.985222	0.000000	96.059113	0.060000	0.390000	1.330000	1	0	3106.643996	1855.592763	3879251968	3711410176	167841792	120602624	33140736	219336704	0	0	0.000000	0.000000	0.000000	19674551.292489	0	27.978782	58260.816395	58260.816395	62.952259	62.952259	0.000000	0.000000	0.000000	0.000000	0.400000	0.000000	0.000000	0.030000	0.020000
6	2026-09-24T17:18:11.448181073Z	6011	2	3.465347	3.960396	1.980198	1.485149	0.495050	0.000000	96.039604	0.140000	0.400000	1.320000	1	0	3479.882470	1970.499703	3879251968	3711000576	168251392	120602624	33140736	219746304	0	0	0.000000	0.000000	551051.742313	0.000000	0	32.008117	58499.835090	58541.845744	66.016741	66.016741	0.000000	0.000000	0.000000	0.000000	0.400000	0.000000	0.000000	0.030000	0.020000
7	2026-09-24T17:18:12.448377103Z	7011	2	17.010309	35.051546	14.948454	2.061856	18.041237	0.000000	64.948454	0.140000	0.400000	1.320000	3	2	11891.668329	5871.848671	3879251968	3710709760	168542208	116473856	33853440	223608832	0	0	0.000000	0.000000	3431775.111263	8743245.659364	2	451.911391	72170.849029	71889.904115	149.970594	148.970790	0.000000	0.000000	0.000000	0.000000	0.320000	0.000000	0.000000	0.020000	0.020000
8	2026-09-24T17:18:13.448180979Z	8011	2	16.666667	56.250000	13.020833	3.645833	39.583333	0.000000	43.750000	0.140000	0.400000	1.320000	4	0	12807.512450	6316.239057	3879251968	3721383936	157868032	118628352	31580160	213184512	0	0	0.000000	0.000000	17497448.474467	33065302.420376	0	912.178942	1335945.072345	1335945.072345	342.067103	342.067103	0.000000	0.000000	0.000000	0.000000	0.320000	0.000000	0.000000	0.020000	0.020000
9	2026-09-24T17:18:14.447853746Z	9010	2	49.009901	61.386139	44.554455	3.960396	12.376238	0.495050	38.613861	0.140000	0.400000	1.320000	6	0	9360.062903	2916.954518	3879251968	3721494528	157757440	123346944	29601792	210210816	0	0	0.000000	0.000000	16389.363108	32639416.628943	0	324.106058	5246319.758461	5246333.763044	568.185928	568.185928	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000	0.000000	5.450000	5.090000
10	2026-09-24T17:18:15.447548837Z	10010	2	49.238579	59.898477	46.700508	2.538071	10.659898	0.000000	40.101523	0.140000	0.400000	1.320000	4	0	13669.167893	3543.080328	3879251968	3719475200	159776768	122601472	28512256	213950464	0	0	0.000000	0.000000	20486.246502	36481907.771462	0	248.075641	4208699.282916	4208713.287186	454.138472	454.138472	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000	0.000000	5.450000	5.090000
11	2026-09-24T17:18:16.447548926Z	11010	2	47.474747	62.121212	45.454545	2.020202	14.646465	0.000000	37.878788	0.450000	0.460000	1.340000	6	0	10428.999072	4076.999637	3879251968	3719905280	159346688	104673280	29118464	230830080	0	0	0.000000	0.000000	24575.997813	42045436.257956	0	359.999968	4209895.625319	4209895.625319	468.999958	468.999958	0.000000	0.000000	0.000000	0.000000	0.870000	0.000000	0.000000	6.820000	6.340000
12	2026-09-24T17:18:17.447632294Z	12010	2	50.253807	67.512690	45.177665	5.076142	17.258883	0.000000	32.487310	0.450000	0.460000	1.340000	6	0	12849.928637	4039.663193	3879251968	3719700480	159551488	117444608	24887296	222609408	0	0	0.000000	0.000000	16796295.608854	50642817.655078	0	491.958983	4206774.260196	4206788.259029	449.962484	449.962484	0.000000	0.000000	0.000000	0.000000	0.870000	0.000000	0.000000	6.820000	6.340000
13	2026-09-24T17:18:18.447541976Z	13010	2	50.251256	62.814070	47.236181	3.015075	12.562814	0.000000	37.185930	0.450000	0.460000	1.340000	3	0	12454.124906	3603.325467	3879251968	3720343552	158908416	107298816	24309760	232599552	0	0	0.000000	0.000000	20481.850003	41893575.995358	0	312.028184	4208035.086561	4208035.086561	461.041643	461.041643	0.000000	0.000000	0.000000	0.000000	1.260000	0.000000	0.000000	9.020000	7.910000
14	2026-09-24T17:18:19.448085734Z	14011	2	51.776650	61.928934	48.223350	3.553299	10.152284	0.000000	38.071066	0.450000	0.460000	1.340000	6	0	11026.004566	3106.310931	3879251968	3720380416	158871552	107167744	23085056	233922560	0	0	0.000000	0.000000	57312.835916	34682453.277301	0	267.854353	5241567.876501	5241567.876501	546.702728	546.702728	0.000000	0.000000	0.000000	0.000000	1.260000	0.000000	0.000000	9.020000	7.910000
