sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T17:18:05.667281079Z	0	26	10000	1	2	2	3	0.000	120	0.000	46491	0.000	40786	0.000	2268	0.000	0	0.000	4	0.000	2298761933	0.000	60595074	0.000	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2137	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-24T17:18:06.668603786Z	1001	26	10000	3	2	0	3	0.000	122	1.997	46517	25.966	40808	21.971	2268	0.000	0	0.000	4	0.000	2298787719	25751.938	60627580	32463.061	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2139	1.997	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-24T17:18:07.668545644Z	2001	26	10000	3	2	0	3	0.000	122	0.000	46539	22.001	40829	21.001	2268	0.000	0	0.000	4	0.000	2298812587	24869.446	60658840	31261.818	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2140	1.000	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-24T17:18:08.66875837Z	3001	26	10000	3	2	0	3	0.000	122	0.000	46561	21.995	40850	20.996	2268	0.000	0	0.000	4	0.000	2298837455	24862.711	60690100	31253.352	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2141	1.000	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-24T17:18:09.668523102Z	4001	26	10000	3	2	0	3	0.000	122	0.000	46583	22.005	40871	21.005	2268	0.000	0	0.000	4	0.000	2298862323	24873.852	60721360	31267.356	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2142	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-24T17:18:10.668499232Z	5001	26	10000	3	2	0	3	0.000	122	0.000	46605	22.001	40892	21.001	2268	0.000	0	0.000	4	0.000	2298887191	24868.594	60752620	31260.746	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2143	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-24T17:18:11.668690619Z	6001	26	10000	3	2	0	3	0.000	122	0.000	46627	21.996	40913	20.996	2268	0.000	0	0.000	4	0.000	2298912059	24863.241	60783880	31254.018	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2144	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-24T17:18:12.668494712Z	7001	26	10000	3	2	0	3	0.000	122	0.000	46649	22.004	40934	21.004	2268	0.000	0	0.000	4	0.000	2298936927	24872.873	60815140	31266.125	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2145	1.000	0	0.000	0.000	0	0.000	3	0	0.000
8	2026-09-24T17:18:13.668498176Z	8001	26	10000	3	2	0	3	0.000	122	0.000	46671	22.000	40955	21.000	2268	0.000	0	0.000	4	0.000	2298961795	24867.914	60846400	31259.892	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2146	1.000	0	0.000	0.000	0	0.000	3	0	0.000
9	2026-09-24T17:18:14.668483506Z	9001	26	10000	3	2	0	3	0.000	122	0.000	46693	22.000	40976	21.000	2268	0.000	0	0.000	4	0.000	2298986663	24868.365	60877660	31260.459	65536	8192	0	149406882	0.000	4555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2147	1.000	0	0.000	0.000	0	0.000	3	0	0.000
