sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T17:18:05.497887524Z	0	26	10000	1	2	2	3	0.000	119	0.000	46483	0.000	40779	0.000	2268	0.000	0	0.000	4	0.000	2298754464	0.000	60585202	0.000	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2137	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-24T17:18:06.499666214Z	1001	26	10000	3	2	0	3	0.000	121	1.996	46507	23.957	40799	19.964	2268	0.000	0	0.000	4	0.000	2298777828	23322.516	60614682	29427.657	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2139	1.996	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-24T17:18:07.498941175Z	2001	26	10000	3	2	0	3	0.000	121	0.000	46529	22.016	40820	21.015	2268	0.000	0	0.000	4	0.000	2298802696	24886.043	60645942	31282.681	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2140	1.001	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-24T17:18:08.49955165Z	3001	26	10000	3	2	0	3	0.000	121	0.000	46551	21.987	40841	20.987	2268	0.000	0	0.000	4	0.000	2298827564	24852.828	60677202	31240.928	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2141	0.999	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-24T17:18:09.499623618Z	4001	26	10000	3	2	0	3	0.000	121	0.000	46573	21.998	40862	20.998	2268	0.000	0	0.000	4	0.000	2298852432	24866.211	60708462	31257.751	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2142	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-24T17:18:10.499677804Z	5001	26	10000	3	2	0	3	0.000	121	0.000	46595	21.999	40883	20.999	2268	0.000	0	0.000	4	0.000	2298877300	24866.652	60739722	31258.306	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2143	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-24T17:18:11.499718698Z	6001	26	10000	3	2	0	3	0.000	121	0.000	46617	21.999	40904	20.999	2268	0.000	0	0.000	4	0.000	2298902168	24866.983	60770982	31258.722	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2144	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-24T17:18:12.499004565Z	7001	26	10000	3	2	0	3	0.000	121	0.000	46639	22.016	40925	21.015	2268	0.000	0	0.000	4	0.000	2298927036	24885.772	60802242	31282.340	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2145	1.001	0	0.000	0.000	0	0.000	3	0	0.000
8	2026-09-24T17:18:13.499474416Z	8001	26	10000	3	2	0	3	0.000	121	0.000	46661	21.990	40946	20.990	2268	0.000	0	0.000	4	0.000	2298951904	24856.321	60833502	31245.319	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2146	1.000	0	0.000	0.000	0	0.000	3	0	0.000
9	2026-09-24T17:18:14.499548007Z	9001	26	10000	3	2	0	3	0.000	121	0.000	46683	21.998	40967	20.998	2268	0.000	0	0.000	4	0.000	2298976772	24866.170	60864762	31257.700	65536	8204	0	149406179	0.000	4303	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2147	1.000	0	0.000	0.000	0	0.000	3	0	0.000
