sample	timestamp	elapsed_ms	database_host	pool	role	shard	metric	value
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	max_open_connections	50.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	open_connections	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	in_use	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	idle	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	wait_count_total	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
0	2026-09-24T17:18:05.708Z	1397180	127.0.0.1	main	local	0	average_wait_ms	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	max_open_connections	50.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	open_connections	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	in_use	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	idle	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	wait_count_total	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
1	2026-09-24T17:18:06.709Z	1398181	127.0.0.1	main	local	0	average_wait_ms	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	max_open_connections	50.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	open_connections	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	in_use	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	idle	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	wait_count_total	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
2	2026-09-24T17:18:07.709Z	1399181	127.0.0.1	main	local	0	average_wait_ms	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	max_open_connections	50.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	open_connections	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	in_use	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	idle	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	wait_count_total	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
3	2026-09-24T17:18:08.709Z	1400181	127.0.0.1	main	local	0	average_wait_ms	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	max_open_connections	50.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	open_connections	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	in_use	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	idle	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	wait_count_total	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
4	2026-09-24T17:18:09.708Z	1401180	127.0.0.1	main	local	0	average_wait_ms	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	max_open_connections	50.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	open_connections	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	in_use	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	idle	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	wait_count_total	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
5	2026-09-24T17:18:10.709Z	1402181	127.0.0.1	main	local	0	average_wait_ms	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	max_open_connections	50.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	open_connections	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	in_use	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	idle	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	wait_count_total	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
6	2026-09-24T17:18:11.709Z	1403181	127.0.0.1	main	local	0	average_wait_ms	0.000000
7	2026-09-24T17:18:12.709Z	1404181	127.0.0.1	main	local	0	max_open_connections	50.000000
