ingress_host	upstream_addr	upstream_status	cache_status	requests	status_2xx	status_3xx	status_4xx	status_5xx	status_other	response_time_sum_ms	response_time_avg_ms	upstream_time_sum_ms	upstream_time_avg_ms
isucon-1	127.0.0.1:8080	200	NONE	29184	29184	0	0	0	0	3747437.000	128.407	3747645.000	128.414
isucon-1	127.0.0.1:8080	204	NONE	1	1	0	0	0	0	48.000	48.000	48.000	48.000
isucon-1	127.0.0.1:8080	400	NONE	2	0	0	2	0	0	4.000	2.000	0.000	0.000
isucon-1	127.0.0.1:8080	401	NONE	2	0	0	2	0	0	68.000	34.000	68.000	34.000
isucon-1	127.0.0.1:8080	403	NONE	727	0	0	727	0	0	42361.000	58.268	42336.000	58.234
isucon-1	127.0.0.1:8080	404	NONE	2	0	0	2	0	0	3.000	1.500	0.000	0.000
isucon-1	127.0.0.1:8080	422	NONE	36	0	0	36	0	0	256.000	7.111	256.000	7.111
isucon-1	127.0.0.1:8080	NONE	NONE	140	0	0	140	0	0	19465.000	139.036	19532.000	139.514
