sample	timestamp	elapsed_ms	database_host	pool	role	shard	metric	value
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	max_open_connections	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	open_connections	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	in_use	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	idle	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	wait_count_total	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
0	2026-09-23T15:15:43.896Z	83168	127.0.0.1	main	local	0	average_wait_ms	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	max_open_connections	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	open_connections	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	in_use	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	idle	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	wait_count_total	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
1	2026-09-23T15:15:44.9Z	84172	127.0.0.1	main	local	0	average_wait_ms	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	max_open_connections	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	open_connections	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	in_use	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	idle	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	wait_count_total	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
2	2026-09-23T15:15:45.9Z	85172	127.0.0.1	main	local	0	average_wait_ms	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	max_open_connections	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	open_connections	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	in_use	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	idle	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	wait_count_total	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
3	2026-09-23T15:15:46.9Z	86172	127.0.0.1	main	local	0	average_wait_ms	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	max_open_connections	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	open_connections	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	in_use	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	idle	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	wait_count_total	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
4	2026-09-23T15:15:47.9Z	87172	127.0.0.1	main	local	0	average_wait_ms	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	max_open_connections	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	open_connections	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	in_use	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	idle	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	wait_count_total	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
5	2026-09-23T15:15:48.9Z	88172	127.0.0.1	main	local	0	average_wait_ms	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	max_open_connections	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	open_connections	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	in_use	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	idle	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	wait_count_total	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
6	2026-09-23T15:15:49.901Z	89173	127.0.0.1	main	local	0	average_wait_ms	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	max_open_connections	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	open_connections	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	in_use	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	idle	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	wait_count_total	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
7	2026-09-23T15:15:50.9Z	90172	127.0.0.1	main	local	0	average_wait_ms	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	max_open_connections	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	open_connections	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	in_use	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	idle	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	wait_count_total	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
8	2026-09-23T15:15:51.9Z	91172	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
