sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-23T15:15:43.328730986Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	121663488	3.160186	129482752	0.000000	0.000000	4
0	2026-09-23T15:15:43.328730986Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4542464	0.117990	6594560	0.000000	0.000000	3
0	2026-09-23T15:15:43.328730986Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1906171904	49.512455	2340163584	0.000000	0.000000	41
1	2026-09-23T15:15:44.344193299Z	1015	isuconquest.go.service	1	0.604848	0.302424	0.177555	0.427195	122245120	3.175294	129482752	233950.585396	0.000000	6
1	2026-09-23T15:15:44.344193299Z	1015	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4542464	0.117990	6594560	0.000000	0.000000	3
1	2026-09-23T15:15:44.344193299Z	1015	mysql.service	1	1.102257	0.551128	0.616960	0.485395	1908121600	49.563098	2340163584	0.000000	0.000000	41
2	2026-09-23T15:15:45.34504526Z	2016	isuconquest.go.service	1	1.159612	0.579806	1.159612	0.000000	122544128	3.183061	129482752	0.000000	0.000000	6
2	2026-09-23T15:15:45.34504526Z	2016	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4542464	0.117990	6594560	0.000000	0.000000	3
2	2026-09-23T15:15:45.34504526Z	2016	mysql.service	1	0.810010	0.405005	0.675225	0.134685	1908125696	49.563204	2340163584	0.000000	0.000000	41
3	2026-09-23T15:15:46.344817547Z	3016	isuconquest.go.service	1	1.101151	0.550575	0.717463	0.383787	122859520	3.191253	129482752	0.000000	0.000000	6
3	2026-09-23T15:15:46.344817547Z	3016	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4542464	0.117990	6594560	0.000000	0.000000	3
3	2026-09-23T15:15:46.344817547Z	3016	mysql.service	1	0.812885	0.406443	0.539123	0.273762	1908125696	49.563204	2340163584	0.000000	0.000000	41
4	2026-09-23T15:15:47.344693112Z	4015	isuconquest.go.service	1	1.173546	0.586773	1.127140	0.046406	123105280	3.197636	129482752	0.000000	0.000000	6
4	2026-09-23T15:15:47.344693112Z	4015	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4542464	0.117990	6594560	0.000000	0.000000	3
4	2026-09-23T15:15:47.344693112Z	4015	mysql.service	1	0.826203	0.413101	0.780197	0.046006	1908125696	49.563204	2340163584	0.000000	0.000000	41
5	2026-09-23T15:15:48.344554395Z	5015	isuconquest.go.service	1	1.144759	0.572379	1.049746	0.094913	123342848	3.203807	129482752	0.000000	0.000000	6
5	2026-09-23T15:15:48.344554395Z	5015	nginx.service	1	0.000000	0.000000	0.000000	0.000000	4542464	0.117990	6594560	0.000000	0.000000	3
5	2026-09-23T15:15:48.344554395Z	5015	mysql.service	1	0.843617	0.421809	0.612685	0.230932	1908125696	49.563204	2340163584	0.000000	0.000000	41
