sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T17:00:56.663027426Z	0	26	10000	5	2	95	1235	0.000	7264	0.000	2893771	0.000	1679634	0.000	489967	0.000	600473	0.000	11	0.000	3127265696	0.000	1330731466	0.000	65536	8193	0	266278324	0.000	22554	0.000	0.000	1	444	0.000	2377278	0.000	0	0.000	1880	0.000	0	0.000	0.000	122	0.000	1235	0	0.000
1	2026-09-24T17:00:57.664203701Z	1001	26	10000	5	2	95	1235	0.000	7264	0.000	2893793	21.974	1679655	20.975	489967	0.000	600473	0.000	11	0.000	3127290564	24838.783	1330762759	31256.234	65536	8193	0	266278324	0.000	22554	0.000	0.000	1	444	0.000	2377278	0.000	0	0.000	1881	0.999	0	0.000	0.000	122	0.000	1235	0	0.000
2	2026-09-24T17:00:58.664121311Z	2001	26	10000	5	2	95	1235	0.000	7264	0.000	2893815	22.002	1679676	21.002	489967	0.000	600473	0.000	11	0.000	3127315432	24870.049	1330794052	31295.578	65536	8193	0	266278324	0.000	22554	0.000	0.000	1	444	0.000	2377278	0.000	0	0.000	1882	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
3	2026-09-24T17:00:59.664139456Z	3001	26	10000	5	2	95	1235	0.000	7264	0.000	2893837	22.000	1679697	21.000	489967	0.000	600473	0.000	11	0.000	3127340300	24867.549	1330825345	31292.432	65536	8193	0	266278324	0.000	22554	0.000	0.000	1	444	0.000	2377278	0.000	0	0.000	1883	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
4	2026-09-24T17:01:00.664564931Z	4001	26	10000	5	2	95	1235	0.000	7264	0.000	2893859	21.991	1679718	20.991	489967	0.000	600473	0.000	11	0.000	3127365168	24857.424	1330856638	31279.692	65536	8193	0	266278324	0.000	22554	0.000	0.000	1	444	0.000	2377278	0.000	0	0.000	1884	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
5	2026-09-24T17:01:01.66463306Z	5001	26	10000	5	2	95	1235	0.000	7264	0.000	2893881	21.999	1679739	20.999	489967	0.000	600473	0.000	11	0.000	3127390036	24866.306	1330887931	31290.868	65536	8193	0	266278324	0.000	22554	0.000	0.000	1	444	0.000	2377278	0.000	0	0.000	1885	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
6	2026-09-24T17:01:02.664457446Z	6001	26	10000	6	3	94	1235	0.000	7265	1.000	2893913	32.006	1679763	24.004	489967	0.000	600473	0.000	11	0.000	3127415463	25431.466	1330919644	31718.570	65536	8210	83	266282541	4217.741	22554	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1886	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
7	2026-09-24T17:01:03.664239373Z	7001	26	10000	6	3	94	1235	0.000	7266	1.000	2893993	80.017	1679785	22.005	489969	2.000	600473	0.000	11	0.000	3127482921	67472.715	1330951870	32233.030	65536	8301	426	266322782	40249.778	22574	20.004	99.950	1	444	0.000	2377278	0.000	0	0.000	1887	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
8	2026-09-24T17:01:04.664716864Z	8001	26	10000	6	3	94	1235	0.000	7266	0.000	2894053	59.971	1679806	20.990	489979	9.995	600473	0.000	11	0.000	3131813308	4328320.214	1330984005	32119.663	65536	7926	818	266671021	348072.794	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1888	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
9	2026-09-24T17:01:05.666036769Z	9003	26	10000	6	2	94	1235	0.000	7266	0.000	2894079	25.966	1679827	20.972	489983	3.995	600473	0.000	11	0.000	3135960884	4142108.797	1331015524	31477.453	65536	7905	1079	267156247	484586.391	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1889	0.999	0	0.000	0.000	122	0.000	1235	0	0.000
10	2026-09-24T17:01:06.664117971Z	10001	26	10000	6	3	94	1235	0.000	7266	0.000	2894108	29.056	1679849	22.042	489987	4.008	600473	0.000	11	0.000	3141140083	5189155.942	1331048136	32674.696	65536	7826	1329	267595189	439785.860	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1891	2.004	0	0.000	0.000	122	0.000	1235	0	0.000
11	2026-09-24T17:01:07.66445672Z	11001	26	10000	6	3	94	1235	0.000	7266	0.000	2894133	24.992	1679870	20.993	489991	3.999	600473	0.000	11	0.000	3144257117	3115978.475	1331079600	31453.345	65536	7961	1464	268029417	434080.957	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1892	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
12	2026-09-24T17:01:08.664656245Z	12001	26	10000	6	3	94	1235	0.000	7266	0.000	2894159	25.995	1679891	20.996	489995	3.999	600473	0.000	11	0.000	3148404820	4146875.624	1331111120	31513.712	65536	7760	1748	268521298	491782.880	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1893	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
13	2026-09-24T17:01:09.664538045Z	13001	26	10000	6	3	94	1235	0.000	7266	0.000	2894186	27.003	1679912	21.002	489999	4.000	600473	0.000	11	0.000	3153583258	5179050.127	1331142696	31579.733	65536	7847	2011	269060079	538844.688	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1894	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
14	2026-09-24T17:01:10.664512147Z	14001	26	10000	6	3	94	1235	0.000	7266	0.000	2894212	26.001	1679933	21.001	490004	5.000	600473	0.000	11	0.000	3157731024	4147873.417	1331174216	31520.816	65536	7983	1986	269577464	517398.399	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1895	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
15	2026-09-24T17:01:11.664550731Z	15001	26	10000	6	3	94	1235	0.000	7266	0.000	2894238	25.999	1679954	20.999	490008	4.000	600473	0.000	11	0.000	3161878779	4147594.969	1331205736	31518.784	65536	7972	2079	270042701	465219.050	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1896	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
16	2026-09-24T17:01:12.664134357Z	16001	26	10000	6	3	94	1235	0.000	7266	0.000	2894263	25.010	1679975	21.009	490011	3.001	600473	0.000	11	0.000	3164995790	3118309.389	1331237200	31477.106	65536	7993	1409	270422832	380289.343	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1897	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
17	2026-09-24T17:01:13.66416093Z	17001	26	10000	6	3	94	1235	0.000	7266	0.000	2894290	26.999	1679996	20.999	490016	5.000	600473	0.000	11	0.000	3170174309	5178381.447	1331268776	31575.161	65536	7717	2164	270978140	555293.250	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1898	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
18	2026-09-24T17:01:14.664538913Z	18001	26	10000	6	3	94	1235	0.000	7266	0.000	2894317	26.990	1680017	20.992	490020	3.998	600473	0.000	11	0.000	3175316240	5139988.115	1331300352	31564.069	65536	7816	2824	271546503	568148.243	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1899	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
19	2026-09-24T17:01:15.6642625Z	19001	26	10000	6	2	94	1235	0.000	7266	0.000	2894354	37.010	1680038	21.006	490024	4.001	600473	0.000	11	0.000	3177714591	2399014.121	1331332003	31659.751	65536	7959	2674	271858489	312072.261	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1900	1.000	0	0.000	0.000	122	0.000	1235	0	0.000
20	2026-09-24T17:01:16.66424198Z	20001	26	10000	6	3	94	1235	0.000	7266	0.000	2894382	28.001	1680060	22.000	490028	4.000	600473	0.000	11	0.000	3181856477	4141971.010	1331364503	32500.667	65536	7828	2350	272205850	347368.129	22574	0.000	100.000	1	444	0.000	2377278	0.000	0	0.000	1902	2.000	0	0.000	0.000	122	0.000	1235	0	0.000
