sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T23:23:29.586815331Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.810000	0.750000	0.450000	6	0	0.000000	0.000000	3879243776	2845138944	1034104832	294629376	62935040	866000896	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	1.620000	1.600000
1	2026-09-24T23:23:30.601236791Z	1014	2	11.282051	13.333333	6.153846	5.128205	2.051282	0.000000	86.666667	0.740000	0.730000	0.450000	1	0	4422.224727	3819.911016	3879243776	2837839872	1041403904	287203328	62935040	880566272	0	0	0.000000	0.000000	5354081.914917	0.000000	0	86.748947	3769851.944468	104471.362485	2913.975990	892.134057	0.000000	0.000000	0.000000	0.000000	0.550000	0.000000	0.000000	1.690000	1.490000
2	2026-09-24T23:23:31.601669612Z	2014	2	2.475248	2.475248	1.485149	0.990099	0.000000	0.000000	97.524752	0.740000	0.730000	0.450000	2	0	2555.893962	1511.345980	3879243776	2837835776	1041408000	287203328	62935040	880570368	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58279.780008	58279.780008	62.972749	62.972749	0.000000	0.000000	0.000000	0.000000	0.550000	0.000000	0.000000	1.690000	1.490000
3	2026-09-24T23:23:32.60126893Z	3014	2	2.512563	3.015075	1.507538	1.005025	0.502513	0.000000	96.984925	0.740000	0.730000	0.450000	1	0	2900.162043	1676.671812	3879243776	2839871488	1039372288	285138944	62935040	880603136	0	0	0.000000	0.000000	32781.134811	0.000000	0	12.004810	61681.714753	60995.439775	97.038882	92.036878	0.000000	0.000000	0.000000	0.000000	0.450000	0.000000	0.000000	1.380000	1.220000
4	2026-09-24T23:23:33.601575585Z	4014	2	2.000000	2.000000	1.500000	0.500000	0.000000	0.000000	98.000000	0.740000	0.730000	0.450000	1	0	2765.152044	1627.500914	3879243776	2840899584	1038344192	284106752	62935040	880615424	0	0	0.000000	0.000000	0.000000	208831.960009	0	3.998774	58367.101261	58381.096970	64.980073	64.980073	0.000000	0.000000	0.000000	0.000000	0.450000	0.000000	0.000000	1.380000	1.220000
5	2026-09-24T23:23:34.60127682Z	5014	2	2.970297	4.455446	1.980198	0.990099	1.485149	0.000000	95.544554	0.740000	0.730000	0.450000	1	0	2888.863100	1746.521805	3879243776	2841145344	1038098432	283848704	62935040	880615424	0	0	0.000000	0.000000	0.000000	20215703.805395	0	40.011954	58322.424874	58322.424874	63.018828	63.018828	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	1.310000	1.180000
6	2026-09-24T23:23:35.60183094Z	6015	2	2.487562	2.487562	1.990050	0.497512	0.000000	0.000000	97.512438	0.680000	0.720000	0.450000	1	0	2864.412800	1672.073487	3879243776	2841399296	1037844480	283590656	62935040	880619520	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58272.710508	58272.710508	62.965110	62.965110	0.000000	0.000000	0.000000	0.000000	0.370000	0.000000	0.000000	1.310000	1.180000
7	2026-09-24T23:23:36.601616983Z	7014	2	1.990050	1.990050	1.492537	0.497512	0.000000	0.000000	98.009950	0.680000	0.720000	0.450000	1	0	2629.562587	1561.334043	3879243776	2841399296	1037844480	283590656	62935040	880619520	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58317.476849	58317.476849	63.013482	63.013482	0.000000	0.000000	0.000000	0.000000	0.300000	0.000000	0.000000	1.070000	0.960000
8	2026-09-24T23:23:37.601866539Z	8015	2	24.623116	46.231156	21.105528	3.517588	21.608040	0.000000	53.768844	0.680000	0.720000	0.450000	2	0	15520.126859	7588.106343	3879243776	2842386432	1036857344	280780800	63127552	882253824	0	0	0.000000	0.000000	2903339.454219	9741952.837218	0	551.862279	74590.385522	74496.408974	166.958335	165.958584	0.000000	0.000000	0.000000	0.000000	0.300000	0.000000	0.000000	1.070000	0.960000
9	2026-09-24T23:23:38.601558708Z	9014	2	18.556701	55.670103	14.948454	3.608247	37.113402	0.000000	44.329897	0.680000	0.720000	0.450000	2	0	11806.634259	6144.891490	3879243776	2898550784	980692992	206245888	63393792	900472832	0	0	0.000000	0.000000	15864595.360421	31249811.160622	0	860.264802	1335310.028456	1335310.028456	343.105613	343.105613	0.000000	0.000000	0.000000	0.000000	0.610000	0.000000	0.000000	5.950000	5.500000
