sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T23:23:29.933864196Z	0	26	10000	2	2	14	16	0.000	10615	0.000	891159	0.000	234529	0.000	232201	0.000	61276	0.000	15	0.000	3629592084	0.000	3953598050	0.000	65536	8192	0	231411176	0.000	70296	0.000	0.000	0	309	0.000	254	0.000	0	0.000	2460	0.000	0	0.000	0.000	13	0.000	16	0	0.000
1	2026-09-24T23:23:30.935645519Z	1001	26	10000	4	2	12	16	0.000	10617	1.996	891184	24.956	234550	20.963	232201	0.000	61276	0.000	15	0.000	3629616659	24531.302	3953629087	30981.811	65536	8192	0	231411176	0.000	70296	0.000	0.000	0	309	0.000	254	0.000	0	0.000	2462	1.996	0	0.000	0.000	13	0.000	16	0	0.000
2	2026-09-24T23:23:31.935190186Z	2001	26	10000	4	2	12	16	0.000	10617	0.000	891206	22.010	234571	21.010	232201	0.000	61276	0.000	15	0.000	3629641527	24879.328	3953660369	31296.250	65536	8192	0	231411176	0.000	70296	0.000	0.000	0	309	0.000	254	0.000	0	0.000	2463	1.000	0	0.000	0.000	13	0.000	16	0	0.000
3	2026-09-24T23:23:32.935436292Z	3001	26	10000	4	2	12	16	0.000	10617	0.000	891228	21.995	234592	20.995	232201	0.000	61276	0.000	15	0.000	3629666395	24861.881	3953691651	31274.303	65536	8192	0	231411176	0.000	70296	0.000	0.000	0	309	0.000	254	0.000	0	0.000	2464	1.000	0	0.000	0.000	13	0.000	16	0	0.000
4	2026-09-24T23:23:33.935289895Z	4001	26	10000	4	2	12	16	0.000	10617	0.000	891250	22.003	234613	21.003	232201	0.000	61276	0.000	15	0.000	3629691263	24871.639	3953722933	31286.578	65536	8192	0	231411176	0.000	70296	0.000	0.000	0	309	0.000	254	0.000	0	0.000	2465	1.000	0	0.000	0.000	13	0.000	16	0	0.000
5	2026-09-24T23:23:34.93527273Z	5001	26	10000	4	2	12	16	0.000	10617	0.000	891272	22.000	234634	21.000	232201	0.000	61276	0.000	15	0.000	3629716131	24868.429	3953754215	31282.539	65536	8192	0	231411176	0.000	70296	0.000	0.000	0	309	0.000	254	0.000	0	0.000	2466	1.000	0	0.000	0.000	13	0.000	16	0	0.000
6	2026-09-24T23:23:35.935536959Z	6001	26	10000	4	2	12	16	0.000	10617	0.000	891294	21.994	234655	20.994	232201	0.000	61276	0.000	15	0.000	3629740999	24861.431	3953785497	31273.736	65536	8192	0	231411176	0.000	70296	0.000	0.000	0	309	0.000	254	0.000	0	0.000	2467	1.000	0	0.000	0.000	13	0.000	16	0	0.000
7	2026-09-24T23:23:36.935722042Z	7001	26	10000	5	3	11	16	0.000	10618	1.000	891331	36.993	234679	23.996	232201	0.000	61276	0.000	15	0.000	3629766664	25660.251	3953817254	31751.124	65536	8180	84	231415370	4193.224	70308	11.998	99.714	0	309	0.000	254	0.000	0	0.000	2468	1.000	0	0.000	0.000	13	0.000	16	0	0.000
8	2026-09-24T23:23:37.935237857Z	8001	26	10000	5	3	11	16	0.000	10618	0.000	891387	56.027	234700	21.010	232202	1.000	61276	0.000	15	0.000	3629800996	34348.631	3953848911	31672.335	65536	8071	455	231448724	33370.157	70398	90.044	99.730	0	309	0.000	254	0.000	0	0.000	2469	1.000	0	0.000	0.000	13	0.000	16	0	0.000
9	2026-09-24T23:23:38.938914439Z	9005	26	10000	5	2	11	16	0.000	10619	0.996	891472	84.689	234722	21.919	232212	9.963	61276	0.000	15	0.000	3632103797	2294365.545	3953881570	32539.366	65536	7937	788	231659129	209634.260	70401	2.989	99.999	0	309	0.000	254	0.000	0	0.000	2470	0.996	0	0.000	0.000	13	0.000	16	0	0.000
10	2026-09-24T23:23:39.935511276Z	10001	26	10000	5	3	11	16	0.000	10619	0.000	891498	26.089	234743	21.072	232216	4.014	61276	0.000	15	0.000	3636250953	4161317.663	3953913022	31559.402	65536	7872	925	232030934	373074.636	70401	0.000	100.000	0	309	0.000	254	0.000	0	0.000	2471	1.003	0	0.000	0.000	13	0.000	16	0	0.000
11	2026-09-24T23:23:40.936160781Z	11002	26	10000	5	3	11	16	0.000	10619	0.000	891526	27.982	234765	21.986	232219	2.998	61276	0.000	15	0.000	3640399368	4145722.328	3953945554	32510.884	65536	7925	957	232398032	366859.722	70401	0.000	100.000	0	309	0.000	254	0.000	0	0.000	2473	1.999	0	0.000	0.000	13	0.000	16	0	0.000
12	2026-09-24T23:23:41.935569432Z	12001	26	10000	5	3	11	16	0.000	10619	0.000	891551	25.015	234786	21.012	232223	4.002	61276	0.000	15	0.000	3643516440	3118916.396	3953977006	31470.610	65536	7916	1083	232758685	360866.401	70401	0.000	100.000	0	309	0.000	254	0.000	0	0.000	2474	1.001	0	0.000	0.000	13	0.000	16	0	0.000
13	2026-09-24T23:23:42.936966278Z	13003	26	10000	5	3	11	16	0.000	10619	0.000	891576	24.965	234807	20.971	232226	2.996	61276	0.000	15	0.000	3646633474	3112685.780	3954008459	31409.123	65536	7983	1124	233114594	355412.512	70401	0.000	100.000	0	309	0.000	254	0.000	0	0.000	2475	0.999	0	0.000	0.000	13	0.000	16	0	0.000
14	2026-09-24T23:23:43.935522231Z	14001	26	10000	5	3	11	16	0.000	10619	0.000	891601	25.036	234828	21.030	232229	3.004	61276	0.000	15	0.000	3649750478	3121511.866	3954039912	31498.488	65536	7804	1335	233523936	409933.998	70401	0.000	100.000	0	309	0.000	254	0.000	0	0.000	2476	1.001	0	0.000	0.000	13	0.000	16	0	0.000
15	2026-09-24T23:23:44.935562553Z	15001	26	10000	5	2	11	16	0.000	10619	0.000	891626	24.999	234849	20.999	232232	3.000	61276	0.000	15	0.000	3652867441	3116837.317	3954071421	31507.729	65536	7809	1589	233947987	424033.901	70401	0.000	100.000	0	309	0.000	254	0.000	0	0.000	2477	1.000	0	0.000	0.000	13	0.000	16	0	0.000
