sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T23:23:29.573021197Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.600000	0.520000	0.370000	7	0	0.000000	0.000000	3879243776	2849296384	1029947392	303280128	63864832	851402752	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	2.000000	1.990000
1	2026-09-24T23:23:30.583667106Z	1010	2	11.224490	14.285714	6.632653	4.591837	3.061224	0.000000	85.714286	0.600000	0.520000	0.370000	1	0	4887.963208	4167.631788	3879243776	2859167744	1020076032	278605824	63864832	866258944	0	0	0.000000	0.000000	4790473.078699	0.000000	0	98.946624	4104518.684019	108163.501637	3156.397294	1029.044886	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	2.000000	1.990000
2	2026-09-24T23:23:31.584641692Z	2011	2	2.970297	2.970297	1.980198	0.990099	0.000000	0.000000	97.029703	0.600000	0.520000	0.370000	1	0	2831.240701	1675.367204	3879243776	2859163648	1020080128	278605824	63864832	866263040	0	0	0.000000	0.000000	28644.083762	0.000000	0	3.996105	58248.231856	58248.231856	62.938661	62.938661	0.000000	0.000000	0.000000	0.000000	0.480000	0.000000	0.000000	2.000000	1.810000
3	2026-09-24T23:23:32.584390569Z	3011	2	2.512563	2.512563	1.507538	1.005025	0.000000	0.000000	97.487437	0.600000	0.520000	0.370000	1	0	3345.840221	1881.472483	3879243776	2860167168	1019076608	277573632	63864832	866291712	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61488.441223	60878.287999	93.023360	90.022607	0.000000	0.000000	0.000000	0.000000	0.480000	0.000000	0.000000	2.000000	1.810000
4	2026-09-24T23:23:33.58366788Z	4010	2	1.500000	1.500000	1.500000	0.000000	0.000000	0.000000	98.500000	0.560000	0.510000	0.370000	1	0	2703.954126	1584.144849	3879243776	2860158976	1019084800	277573632	63864832	866299904	0	0	0.000000	0.000000	0.000000	176255.378352	0	8.005786	58347.167031	58347.167031	63.045563	63.045563	0.000000	0.000000	0.000000	0.000000	0.390000	0.000000	0.000000	1.640000	1.480000
5	2026-09-24T23:23:34.584259693Z	5011	2	2.000000	5.000000	1.500000	0.500000	3.000000	0.000000	95.000000	0.560000	0.510000	0.370000	1	0	3332.028062	1872.891598	3879243776	2860142592	1019101184	277573632	63873024	866308096	0	0	0.000000	0.000000	16374.309471	20222272.196425	0	79.952683	58374.453240	58374.453240	64.961555	64.961555	0.000000	0.000000	0.000000	0.000000	0.390000	0.000000	0.000000	1.640000	1.480000
6	2026-09-24T23:23:35.583770659Z	6010	2	1.507538	1.507538	1.005025	0.502513	0.000000	0.000000	98.492462	0.560000	0.510000	0.370000	1	0	2991.462909	1696.829797	3879243776	2860130304	1019113472	277573632	63873024	866320384	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58333.526728	58333.526728	63.030824	63.030824	0.000000	0.000000	0.000000	0.000000	0.320000	0.000000	0.000000	1.520000	1.390000
7	2026-09-24T23:23:36.584250461Z	7011	2	1.005025	1.005025	1.005025	0.000000	0.000000	0.000000	98.994975	0.560000	0.510000	0.370000	1	0	3071.526276	1790.141087	3879243776	2860126208	1019117568	277573632	63873024	866324480	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58305.025132	58319.018418	63.969307	63.969307	0.000000	0.000000	0.000000	0.000000	0.320000	0.000000	0.000000	1.520000	1.390000
8	2026-09-24T23:23:37.584426233Z	8011	2	24.509804	46.078431	20.588235	3.431373	21.568627	0.490196	53.921569	0.560000	0.510000	0.370000	1	1	14400.468858	7110.750158	3879243776	2860388352	1018855424	276799488	64004096	866705408	0	0	0.000000	0.000000	2002592.008408	10709157.672774	1	515.909320	74385.925335	74293.941502	162.971355	161.971531	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	3.060000	2.950000
9	2026-09-24T23:23:38.583721387Z	9010	2	20.812183	57.360406	15.228426	5.583756	36.548223	0.000000	42.639594	0.670000	0.540000	0.380000	3	0	11633.199777	5950.194054	3879243776	2938408960	940834816	180576256	64204800	884846592	0	0	0.000000	0.000000	16305381.010859	34639712.147504	0	876.617893	1335840.580592	1335840.580592	343.241938	343.241938	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	3.060000	2.950000
10	2026-09-24T23:23:39.583724476Z	10010	2	50.251256	60.301508	43.718593	6.532663	10.050251	0.000000	39.698492	0.670000	0.540000	0.380000	3	0	8784.972758	3541.989016	3879243776	2918985728	960258048	185610240	64278528	899145728	0	0	0.000000	0.000000	12287.961895	35315602.486317	0	247.999231	5244506.736785	5244506.736785	565.998245	565.998245	0.000000	0.000000	0.000000	0.000000	0.720000	0.000000	0.000000	7.210000	6.760000
11	2026-09-24T23:23:40.583728406Z	11010	2	49.748744	60.301508	44.723618	5.025126	10.552764	0.000000	39.698492	0.670000	0.540000	0.380000	2	0	10202.959841	3799.985043	3879243776	2920230912	959012864	167804928	64344064	915562496	0	0	0.000000	0.000000	16383.935513	37379948.872521	0	243.999040	4210162.428801	4210176.428746	474.998130	474.998130	0.000000	0.000000	0.000000	0.000000	0.720000	0.000000	0.000000	7.210000	6.760000
12	2026-09-24T23:23:41.584479819Z	12011	2	45.454545	61.616162	39.898990	5.555556	16.161616	0.000000	38.383838	0.670000	0.540000	0.380000	4	0	12858.338155	4174.862979	3879243776	2920898560	958345216	151576576	64430080	931131392	0	0	0.000000	0.000000	16371.698191	42001591.709978	0	363.726693	3168484.178809	3168484.178809	369.722188	369.722188	0.000000	0.000000	0.000000	0.000000	1.140000	0.000000	0.000000	8.440000	7.710000
13	2026-09-24T23:23:42.583729889Z	13010	2	50.251256	60.301508	44.723618	5.527638	10.050251	0.000000	39.698492	0.670000	0.540000	0.380000	2	0	10199.648951	3508.631203	3879243776	2932285440	946958336	110723072	64479232	960565248	0	0	0.000000	0.000000	14039328.415283	30734856.775998	0	256.192124	4211872.580121	4211886.590628	480.360233	480.360233	0.000000	0.000000	0.000000	0.000000	1.140000	0.000000	0.000000	8.440000	7.710000
14	2026-09-24T23:23:43.583714809Z	14010	2	52.912621	65.533981	44.660194	8.252427	12.621359	0.000000	34.466019	0.700000	0.540000	0.380000	3	1	10236.154423	3357.050644	3879243776	2923208704	956035072	104529920	64577536	975687680	0	0	0.000000	0.000000	20480.308966	44421790.147126	1	328.004948	4208296.486361	4208296.486361	472.007121	472.007121	0.000000	0.000000	0.000000	0.000000	1.470000	0.000000	0.000000	9.450000	8.490000
15	2026-09-24T23:23:44.583727231Z	15010	2	50.248756	64.676617	43.283582	6.965174	14.427861	0.000000	35.323383	0.700000	0.540000	0.380000	1	1	8970.888564	3814.952611	3879243776	2904576000	974667776	118296576	64663552	980471808	0	0	0.000000	0.000000	16383.796480	65928397.037452	1	315.996075	4207626.732861	4207626.732861	459.994286	459.994286	0.000000	0.000000	0.000000	0.000000	1.470000	0.000000	0.000000	9.450000	8.490000
16	2026-09-24T23:23:45.583713328Z	16010	2	49.494949	61.616162	43.939394	5.555556	12.121212	0.000000	38.383838	0.700000	0.540000	0.380000	1	2	9125.126858	3350.046572	3879243776	2913370112	965873664	109604864	64741376	980267008	0	0	0.000000	0.000000	0.000000	37052931.109848	2	308.004282	5245208.918894	5245208.918894	561.007799	561.007799	0.000000	0.000000	0.000000	0.000000	1.750000	0.000000	0.000000	10.450000	9.120000
17	2026-09-24T23:23:46.583968886Z	17010	2	48.258706	65.174129	40.298507	7.960199	16.915423	0.000000	34.825871	0.700000	0.540000	0.380000	6	0	11490.063576	4201.926147	3879243776	2909876224	969367552	115363840	64880640	977838080	0	0	0.000000	0.000000	13075186.479193	45327040.130970	0	447.885537	4205654.194603	4205654.194603	440.887326	440.887326	0.000000	0.000000	0.000000	0.000000	1.750000	0.000000	0.000000	10.450000	9.120000
18	2026-09-24T23:23:47.583701888Z	18010	2	49.504950	65.841584	42.079208	7.425743	16.336634	0.000000	34.158416	0.700000	0.540000	0.380000	2	0	9460.524087	3975.060554	3879243776	2914672640	964571136	110030848	64966656	978182144	0	0	0.000000	0.000000	0.000000	52635355.218043	3	384.102479	4208049.716080	4208049.716080	446.119025	446.119025	0.000000	0.000000	0.000000	0.000000	1.970000	0.000000	0.000000	12.360000	10.550000
19	2026-09-24T23:23:48.583725906Z	19010	2	47.500000	63.000000	42.500000	5.000000	15.500000	0.000000	37.000000	0.720000	0.550000	0.380000	2	2	10197.757079	4505.892665	3879243776	2916179968	963063808	115539968	65011712	971239424	0	0	0.000000	0.000000	0.000000	50801477.857996	2	327.992187	4205887.811546	4205901.811213	425.989852	425.989852	0.000000	0.000000	0.000000	0.000000	1.970000	0.000000	0.000000	12.360000	10.550000
20	2026-09-24T23:23:49.583722106Z	20010	2	49.238579	64.467005	44.670051	4.568528	15.228426	0.000000	35.532995	0.720000	0.550000	0.380000	1	0	11646.044313	4439.016890	3879243776	2917498880	961744896	111595520	65114112	973869056	0	0	0.000000	0.000000	0.000000	51138754.582961	1	356.001355	5070053.291553	5070053.291553	538.002047	538.002047	0.000000	0.000000	0.000000	0.000000	2.160000	0.000000	0.000000	13.380000	11.170000
21	2026-09-24T23:23:50.584135753Z	21011	2	26.666667	61.538462	24.102564	2.564103	34.871795	0.000000	38.461538	0.720000	0.550000	0.380000	2	3	11397.285490	5611.678718	3879243776	2911711232	967532544	105119744	65294336	985759744	0	0	0.000000	0.000000	10325840.695345	59551686.325848	9	731.697332	2584575.885016	2584575.885016	303.874302	303.874302	0.000000	0.000000	0.000000	0.000000	2.160000	0.000000	0.000000	13.380000	11.170000
22	2026-09-24T23:23:51.583717412Z	22010	2	51.776650	68.020305	44.162437	7.614213	16.243655	0.000000	31.979695	0.720000	0.550000	0.380000	3	2	12066.046962	3945.650379	3879243776	2907926528	971317248	119074816	65409024	975687680	0	0	0.000000	0.000000	0.000000	61084622.353669	2	440.184119	5236353.251365	5236353.251365	501.209645	501.209645	0.000000	0.000000	0.000000	0.000000	2.310000	0.000000	0.000000	16.390000	13.860000
23	2026-09-24T23:23:52.58415249Z	23011	2	45.588235	65.686275	40.196078	5.392157	20.098039	0.000000	34.313725	0.720000	0.550000	0.380000	6	0	11249.106459	4373.097633	3879243776	2910867456	968376320	118210560	65572864	973475840	0	0	0.000000	0.000000	16376.875797	57802183.125505	4	587.744322	3655809.664303	3655823.658215	360.843028	360.843028	0.000000	0.000000	0.000000	0.000000	2.310000	0.000000	0.000000	16.390000	13.860000
24	2026-09-24T23:23:53.583725311Z	24010	2	41.752577	64.948454	37.628866	4.123711	23.195876	0.000000	35.051546	0.740000	0.560000	0.390000	3	2	12603.383914	4687.002194	3879243776	2906607616	972636160	115515392	65781760	980230144	0	0	0.000000	0.000000	57368.506679	63420884.133284	2	612.261546	5248776.172205	5248776.172205	573.244879	573.244879	0.000000	0.000000	0.000000	0.000000	2.430000	0.000000	0.000000	18.130000	15.150000
25	2026-09-24T23:23:54.583721521Z	25010	2	50.251256	66.331658	46.231156	4.020101	16.080402	0.000000	33.668342	0.740000	0.560000	0.390000	3	0	10973.041774	4578.017429	3879243776	2907303936	971939840	107544576	65888256	987381760	0	0	0.000000	0.000000	1871879.126244	59355361.965863	4	440.001675	5243851.963344	5243851.963344	531.002022	531.002022	0.000000	0.000000	0.000000	0.000000	2.430000	0.000000	0.000000	18.130000	15.150000
26	2026-09-24T23:23:55.58433038Z	26011	2	48.000000	66.500000	45.000000	2.500000	18.500000	0.500000	33.500000	0.740000	0.560000	0.390000	6	2	9970.928990	4061.527054	3879243776	2902282240	976961536	115236864	66129920	984412160	0	0	0.000000	0.000000	36841.568238	51377613.660993	1	467.715222	5240233.373865	5240233.373865	522.681754	522.681754	0.000000	0.000000	0.000000	0.000000	2.540000	0.000000	0.000000	18.470000	15.310000
27	2026-09-24T23:23:56.583959624Z	27010	2	45.918367	69.387755	41.836735	4.081633	23.469388	0.000000	30.612245	0.740000	0.560000	0.390000	7	0	14113.232566	4266.581861	3879243776	2884911104	994332672	121561088	66248704	995405824	0	0	0.000000	0.000000	6359349.767082	74496996.208326	4	652.241823	1511890.542490	1511781.502063	306.113493	306.113493	0.000000	0.000000	0.000000	0.000000	2.540000	0.000000	0.000000	18.470000	15.310000
28	2026-09-24T23:23:57.584605129Z	28011	2	55.778894	65.829146	53.768844	2.010050	10.050251	0.000000	34.170854	0.740000	0.560000	0.390000	2	2	13820.078075	3026.046454	3879243776	2884861952	994381824	121561088	66289664	995377152	0	0	0.000000	0.000000	0.000000	29656374.526702	1	323.790968	58267.383917	58267.383917	62.959355	62.959355	0.000000	0.000000	0.000000	0.000000	2.620000	0.000000	0.000000	18.570000	15.430000
29	2026-09-24T23:23:58.583720534Z	29010	2	62.755102	74.489796	59.183673	3.571429	11.734694	0.000000	25.510204	0.770000	0.570000	0.390000	5	2	13871.271623	3271.894576	3879243776	2886651904	992591872	117374976	66449408	997638144	0	0	0.000000	0.000000	1669573.036204	33395560.350936	2	588.520652	1071848.241631	1069594.247569	173.153185	173.153185	0.000000	0.000000	0.000000	0.000000	2.620000	0.000000	0.000000	18.570000	15.430000
30	2026-09-24T23:23:59.583718465Z	30010	2	97.487437	97.989950	91.457286	6.030151	0.502513	0.000000	2.010050	0.770000	0.570000	0.390000	5	3	13924.028614	6097.012529	3879243776	2887090176	992153600	116817920	66486272	997720064	0	0	0.000000	0.000000	102400.210432	44683355.824296	7	420.000863	21526881.237741	21526881.237741	1744.003584	1744.003584	0.000000	0.000000	0.000000	0.000000	5.410000	0.000000	0.000000	18.640000	13.360000
31	2026-09-24T23:24:00.58373405Z	31010	2	97.524752	98.514851	92.079208	5.445545	0.990099	0.000000	1.485149	0.770000	0.570000	0.390000	5	4	14383.775786	6169.903824	3879243776	2851131392	1028112384	152690688	66531328	997761024	0	0	0.000000	0.000000	0.000000	54131892.192065	4	443.993079	18601988.032211	18601988.032211	1553.975777	1553.975777	0.000000	0.000000	0.000000	0.000000	5.410000	0.000000	0.000000	18.640000	13.360000
32	2026-09-24T23:24:01.583704287Z	32010	2	96.428571	96.938776	89.795918	6.632653	0.510204	0.000000	3.061224	0.770000	0.570000	0.390000	5	0	23349.695050	10034.298691	3879243776	2851819520	1027424256	151945216	66560000	997765120	0	0	0.000000	0.000000	0.000000	27718457.095312	0	356.010597	23594103.325674	23594103.325674	2101.062542	2101.062542	0.000000	0.000000	0.000000	0.000000	8.230000	0.000000	0.000000	18.890000	10.940000
33	2026-09-24T23:24:02.58372352Z	33010	2	98.019802	98.019802	93.069307	4.950495	0.000000	0.000000	1.980198	0.770000	0.570000	0.390000	5	0	11488.778990	5648.891332	3879243776	2902380544	976863232	113577984	66416640	985726976	0	0	0.000000	0.000000	0.000000	7143286.584596	0	151.997076	17680212.885745	17680212.885745	1504.971049	1504.971049	0.000000	0.000000	0.000000	0.000000	8.230000	0.000000	0.000000	18.890000	10.940000
34	2026-09-24T23:24:03.583723294Z	34010	2	96.428571	96.428571	91.326531	5.102041	0.000000	0.000000	3.571429	0.860000	0.590000	0.400000	4	0	14036.003228	6234.001434	3879243776	2905845760	973398016	120778752	66232320	975343616	0	0	0.000000	0.000000	0.000000	7147521.643930	0	152.000035	24442358.621742	24442358.621742	2043.000470	2043.000470	0.000000	0.000000	0.000000	0.000000	10.360000	0.000000	0.000000	16.550000	8.950000
35	2026-09-24T23:24:04.58372467Z	35010	2	91.959799	92.462312	86.432161	5.527638	0.502513	0.000000	7.537688	0.860000	0.590000	0.400000	3	0	10338.985784	4823.993367	3879243776	2982322176	896921600	119828480	65196032	900907008	0	0	0.000000	0.000000	176127.757824	7229430.059534	0	195.999731	15489761.701578	15489761.701578	1444.998013	1444.998013	0.000000	0.000000	0.000000	0.000000	10.360000	0.000000	0.000000	16.550000	8.950000
36	2026-09-24T23:24:05.583727721Z	36010	2	87.000000	93.500000	77.500000	9.500000	6.500000	0.000000	6.500000	0.860000	0.590000	0.400000	4	0	4577.986023	3077.990603	3879243776	3168321536	710922240	118054912	62521344	719745024	0	0	0.000000	0.000000	131071.599838	39915398.138289	0	219.999328	4731386.555077	4731400.555034	361.998895	361.998895	0.000000	0.000000	0.000000	0.000000	11.200000	0.180000	0.180000	15.000000	7.870000
