sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-25T04:30:17.213569974Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	2523136	0.065042	2613248	0.000000	0.000000	8
0	2026-09-25T04:30:17.213569974Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	173486080	4.472153	228225024	0.000000	0.000000	3
0	2026-09-25T04:30:17.213569974Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1981497344	51.079367	2377912320	0.000000	0.000000	118
1	2026-09-25T04:30:18.22361815Z	1010	isuconquest.go.service	1	0.613535	0.306768	0.306718	0.306718	4038656	0.104109	4165632	0.000000	0.000000	8
1	2026-09-25T04:30:18.22361815Z	1010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	173486080	4.472153	228225024	0.000000	0.000000	3
1	2026-09-25T04:30:18.22361815Z	1010	mysql.service	1	0.925698	0.462849	0.800358	0.125341	1981521920	51.080000	2377912320	0.000000	0.000000	118
2	2026-09-25T04:30:19.224381945Z	2010	isuconquest.go.service	1	1.069083	0.534541	0.632716	0.436466	4284416	0.110444	4497408	0.000000	0.000000	9
2	2026-09-25T04:30:19.224381945Z	2010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	173486080	4.472153	228225024	0.000000	0.000000	3
2	2026-09-25T04:30:19.224381945Z	2010	mysql.service	1	0.793993	0.396997	0.677682	0.116211	1981521920	51.080000	2377912320	0.000000	0.000000	118
3	2026-09-25T04:30:20.224109385Z	3010	isuconquest.go.service	1	1.099700	0.549850	0.788615	0.310985	4718592	0.121637	4808704	0.000000	0.000000	9
3	2026-09-25T04:30:20.224109385Z	3010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	173486080	4.472153	228225024	0.000000	0.000000	3
3	2026-09-25T04:30:20.224109385Z	3010	mysql.service	1	0.893544	0.446772	0.884342	0.009303	1981521920	51.080000	2377912320	0.000000	0.000000	118
4	2026-09-25T04:30:21.223664437Z	4010	isuconquest.go.service	1	1.129703	0.564851	0.602668	0.527034	5283840	0.136208	5443584	0.000000	0.000000	9
4	2026-09-25T04:30:21.223664437Z	4010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	173486080	4.472153	228225024	0.000000	0.000000	3
4	2026-09-25T04:30:21.223664437Z	4010	mysql.service	1	0.877390	0.438695	0.877290	0.000000	1981521920	51.080000	2377912320	0.000000	4097.823290	118
5	2026-09-25T04:30:22.224431986Z	5010	isuconquest.go.service	1	0.978349	0.489175	0.514005	0.464444	5455872	0.140642	5689344	0.000000	0.000000	9
5	2026-09-25T04:30:22.224431986Z	5010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	173486080	4.472153	228225024	0.000000	0.000000	3
5	2026-09-25T04:30:22.224431986Z	5010	mysql.service	1	0.793991	0.396995	0.792492	0.001599	1981521920	51.080000	2377912320	0.000000	0.000000	118
6	2026-09-25T04:30:23.223741191Z	6010	isuconquest.go.service	1	0.970370	0.485185	0.506350	0.464021	5566464	0.143493	5816320	0.000000	0.000000	9
6	2026-09-25T04:30:23.223741191Z	6010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	173486080	4.472153	228225024	0.000000	0.000000	3
