sample	timestamp	elapsed_ms	captured_waits	capture_error	wait_key	requesting_trx_id	blocking_trx_id	object_schema	object_table	object_index	request_lock_type	request_lock_mode	request_lock_data	blocking_lock_type	blocking_lock_mode	blocking_lock_data	requesting_thread_id	requesting_processlist_id	requesting_sql	blocking_thread_id	blocking_processlist_id	blocking_sql
0	2026-09-25T04:30:17.587236224Z	0	0																			
1	2026-09-25T04:30:17.639254109Z	52	0																			
2	2026-09-25T04:30:17.689985558Z	102	0																			
3	2026-09-25T04:30:17.739655491Z	152	0																			
4	2026-09-25T04:30:17.789295248Z	202	0																			
5	2026-09-25T04:30:17.839996697Z	252	0																			
6	2026-09-25T04:30:17.889640368Z	302	0																			
7	2026-09-25T04:30:17.939359115Z	352	0																			
8	2026-09-25T04:30:17.990027155Z	402	0																			
9	2026-09-25T04:30:18.039710795Z	452	0																			
10	2026-09-25T04:30:18.089650208Z	502	0																			
11	2026-09-25T04:30:18.139367902Z	552	0																			
12	2026-09-25T04:30:18.189122762Z	601	0																			
13	2026-09-25T04:30:18.239816131Z	652	0																			
14	2026-09-25T04:30:18.289502911Z	702	0																			
15	2026-09-25T04:30:18.339184572Z	751	0																			
16	2026-09-25T04:30:18.389881078Z	802	0																			
17	2026-09-25T04:30:18.439565735Z	852	0																			
18	2026-09-25T04:30:18.489204151Z	901	0																			
19	2026-09-25T04:30:18.53988416Z	952	0																			
20	2026-09-25T04:30:18.589597743Z	1002	0																			
21	2026-09-25T04:30:18.639268733Z	1052	0																			
22	2026-09-25T04:30:18.689974007Z	1102	0																			
23	2026-09-25T04:30:18.739643088Z	1152	0																			
24	2026-09-25T04:30:18.789374796Z	1202	0																			
25	2026-09-25T04:30:18.840092838Z	1252	0																			
26	2026-09-25T04:30:18.889752587Z	1302	0																			
27	2026-09-25T04:30:18.939473285Z	1352	0																			
28	2026-09-25T04:30:18.989199985Z	1401	0																			
29	2026-09-25T04:30:19.039881341Z	1452	0																			
30	2026-09-25T04:30:19.089579833Z	1502	0																			
31	2026-09-25T04:30:19.139285372Z	1552	0																			
32	2026-09-25T04:30:19.189956131Z	1602	0																			
33	2026-09-25T04:30:19.239657951Z	1652	0																			
34	2026-09-25T04:30:19.289358526Z	1702	0																			
35	2026-09-25T04:30:19.340014752Z	1752	0																			
36	2026-09-25T04:30:19.389716134Z	1802	0																			
37	2026-09-25T04:30:19.439441214Z	1852	0																			
38	2026-09-25T04:30:19.489080771Z	1901	0																			
39	2026-09-25T04:30:19.539800966Z	1952	0																			
40	2026-09-25T04:30:19.589505845Z	2002	0																			
41	2026-09-25T04:30:19.639101147Z	2051	0																			
42	2026-09-25T04:30:19.689810729Z	2102	0																			
43	2026-09-25T04:30:19.739592692Z	2152	0																			
44	2026-09-25T04:30:19.789298622Z	2202	0																			
45	2026-09-25T04:30:19.840030671Z	2252	0																			
46	2026-09-25T04:30:19.88973289Z	2302	0																			
47	2026-09-25T04:30:19.939440786Z	2352	0																			
48	2026-09-25T04:30:19.989091668Z	2401	0																			
49	2026-09-25T04:30:20.039809598Z	2452	0																			
50	2026-09-25T04:30:20.089514556Z	2502	0																			
51	2026-09-25T04:30:20.139205916Z	2551	0																			
52	2026-09-25T04:30:20.189911388Z	2602	0																			
53	2026-09-25T04:30:20.239580495Z	2652	0																			
54	2026-09-25T04:30:20.289277651Z	2702	0																			
55	2026-09-25T04:30:20.339984133Z	2752	0																			
56	2026-09-25T04:30:20.389659378Z	2802	0																			
57	2026-09-25T04:30:20.439355531Z	2852	0																			
58	2026-09-25T04:30:20.490053309Z	2902	0																			
59	2026-09-25T04:30:20.539737635Z	2952	0																			
60	2026-09-25T04:30:20.589439031Z	3002	0																			
61	2026-09-25T04:30:20.640043191Z	3052	0																			
62	2026-09-25T04:30:20.6897496Z	3102	0																			
63	2026-09-25T04:30:20.739429761Z	3152	0																			
64	2026-09-25T04:30:20.790106667Z	3202	0																			
65	2026-09-25T04:30:20.839726091Z	3252	0																			
66	2026-09-25T04:30:20.889293714Z	3302	0																			
67	2026-09-25T04:30:20.939863693Z	3352	0																			
68	2026-09-25T04:30:20.989581323Z	3402	0																			
69	2026-09-25T04:30:21.039277877Z	3452	0																			
70	2026-09-25T04:30:21.089954591Z	3502	0																			
71	2026-09-25T04:30:21.139576807Z	3552	0																			
72	2026-09-25T04:30:21.189201388Z	3601	0																			
73	2026-09-25T04:30:21.239843798Z	3652	0																			
74	2026-09-25T04:30:21.289405893Z	3702	0																			
75	2026-09-25T04:30:21.339969653Z	3752	0																			
76	2026-09-25T04:30:21.389500651Z	3802	0																			
77	2026-09-25T04:30:21.440032762Z	3852	0																			
78	2026-09-25T04:30:21.489653531Z	3902	0																			
79	2026-09-25T04:30:21.539280232Z	3952	0																			
80	2026-09-25T04:30:21.589932249Z	4002	0																			
81	2026-09-25T04:30:21.639508074Z	4052	0																			
82	2026-09-25T04:30:21.690075162Z	4102	0																			
83	2026-09-25T04:30:21.739651716Z	4152	0																			
84	2026-09-25T04:30:21.789189391Z	4201	0																			
85	2026-09-25T04:30:21.839726969Z	4252	0																			
86	2026-09-25T04:30:21.889197298Z	4301	0																			
87	2026-09-25T04:30:21.939738458Z	4352	0																			
88	2026-09-25T04:30:21.989398002Z	4402	0																			
89	2026-09-25T04:30:22.040082865Z	4452	0																			
90	2026-09-25T04:30:22.089750503Z	4502	0																			
91	2026-09-25T04:30:22.139394955Z	4552	0																			
92	2026-09-25T04:30:22.189954559Z	4602	0																			
93	2026-09-25T04:30:22.239498431Z	4652	0																			
94	2026-09-25T04:30:22.290012602Z	4702	0																			
95	2026-09-25T04:30:22.33948859Z	4752	0																			
96	2026-09-25T04:30:22.389999696Z	4802	0																			
97	2026-09-25T04:30:22.439497138Z	4852	0																			
98	2026-09-25T04:30:22.490022177Z	4902	0																			
99	2026-09-25T04:30:22.539516142Z	4952	0																			
100	2026-09-25T04:30:22.590027309Z	5002	0																			
101	2026-09-25T04:30:22.639534239Z	5052	0																			
102	2026-09-25T04:30:22.690048829Z	5102	0																			
103	2026-09-25T04:30:22.73973137Z	5152	0																			
104	2026-09-25T04:30:22.789403278Z	5202	0																			
105	2026-09-25T04:30:22.840038212Z	5252	0																			
106	2026-09-25T04:30:22.8896364Z	5302	0																			
107	2026-09-25T04:30:22.939192357Z	5351	0																			
108	2026-09-25T04:30:22.989657767Z	5402	0																			
109	2026-09-25T04:30:23.039356353Z	5452	0																			
110	2026-09-25T04:30:23.090081671Z	5502	0																			
111	2026-09-25T04:30:23.139805262Z	5552	0																			
112	2026-09-25T04:30:23.18950735Z	5602	0																			
113	2026-09-25T04:30:23.239194657Z	5651	0																			
114	2026-09-25T04:30:23.289728975Z	5702	0																			
115	2026-09-25T04:30:23.339357252Z	5752	0																			
116	2026-09-25T04:30:23.389957673Z	5802	0																			
117	2026-09-25T04:30:23.439650945Z	5852	0																			
118	2026-09-25T04:30:23.48935246Z	5902	0																			
119	2026-09-25T04:30:23.539095228Z	5951	0																			
120	2026-09-25T04:30:23.589748364Z	6002	0																			
121	2026-09-25T04:30:23.639355585Z	6052	0																			
122	2026-09-25T04:30:23.690014329Z	6102	0																			
123	2026-09-25T04:30:23.739680049Z	6152	0																			
124	2026-09-25T04:30:23.789354186Z	6202	0																			
125	2026-09-25T04:30:23.840010631Z	6252	0																			
126	2026-09-25T04:30:23.889639959Z	6302	0																			
127	2026-09-25T04:30:23.939337647Z	6352	0																			
128	2026-09-25T04:30:23.990031495Z	6402	0																			
129	2026-09-25T04:30:24.039732057Z	6452	0																			
130	2026-09-25T04:30:24.089439637Z	6502	0																			
131	2026-09-25T04:30:24.139065081Z	6551	0																			
132	2026-09-25T04:30:24.189722889Z	6602	0																			
133	2026-09-25T04:30:24.2393534Z	6652	0																			
134	2026-09-25T04:30:24.289971209Z	6702	0																			
135	2026-09-25T04:30:24.339608747Z	6752	0																			
136	2026-09-25T04:30:24.389249514Z	6802	0																			
137	2026-09-25T04:30:24.439904228Z	6852	0																			
138	2026-09-25T04:30:24.489602272Z	6902	0																			
139	2026-09-25T04:30:24.539291337Z	6952	0																			
140	2026-09-25T04:30:24.589981911Z	7002	0																			
141	2026-09-25T04:30:24.639642823Z	7052	0																			
142	2026-09-25T04:30:24.689254697Z	7102	0																			
143	2026-09-25T04:30:24.740102797Z	7152	0																			
144	2026-09-25T04:30:24.789849883Z	7202	0																			
145	2026-09-25T04:30:24.839506718Z	7252	0																			
146	2026-09-25T04:30:24.889098477Z	7301	0																			
147	2026-09-25T04:30:24.939823082Z	7352	0																			
148	2026-09-25T04:30:24.989500267Z	7402	0																			
149	2026-09-25T04:30:25.039207209Z	7451	0																			
150	2026-09-25T04:30:25.089892082Z	7502	0																			
151	2026-09-25T04:30:25.139520971Z	7552	0																			
152	2026-09-25T04:30:25.189202943Z	7601	0																			
153	2026-09-25T04:30:25.239934504Z	7652	0																			
154	2026-09-25T04:30:25.28960928Z	7702	0																			
