sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T04:30:17.531764018Z	0	26	10000	3	2	13	16	0.000	10665	0.000	908050	0.000	249859	0.000	232462	0.000	61276	0.000	18	0.000	3877479020	0.000	4328735518	0.000	65536	8313	0	260434183	0.000	70534	0.000	0.000	0	309	0.000	254	0.000	0	0.000	3265	0.000	0	0.000	0.000	16	0.000	16	0	0.000
1	2026-09-25T04:30:18.532991708Z	1001	26	10000	3	2	13	16	0.000	10665	0.000	908072	21.973	249880	20.974	232462	0.000	61276	0.000	18	0.000	3877503888	24837.507	4328766800	31243.643	65536	8313	0	260434183	0.000	70534	0.000	0.000	0	309	0.000	254	0.000	0	0.000	3266	0.999	0	0.000	0.000	16	0.000	16	0	0.000
2	2026-09-25T04:30:19.533092509Z	2001	26	10000	3	2	13	16	0.000	10665	0.000	908094	21.998	249901	20.998	232462	0.000	61276	0.000	18	0.000	3877528756	24865.494	4328798082	31278.847	65536	8313	0	260434183	0.000	70534	0.000	0.000	0	309	0.000	254	0.000	0	0.000	3267	1.000	0	0.000	0.000	16	0.000	16	0	0.000
3	2026-09-25T04:30:20.533088182Z	3001	26	10000	3	2	13	16	0.000	10665	0.000	908116	22.000	249922	21.000	232462	0.000	61276	0.000	18	0.000	3877553624	24868.108	4328829364	31282.136	65536	8313	0	260434183	0.000	70534	0.000	0.000	0	309	0.000	254	0.000	0	0.000	3268	1.000	0	0.000	0.000	16	0.000	16	0	0.000
4	2026-09-25T04:30:21.53337389Z	4001	26	10000	3	2	13	16	0.000	10665	0.000	908138	21.994	249943	20.994	232462	0.000	61276	0.000	18	0.000	3877578492	24860.897	4328860646	31273.065	65536	8313	0	260434183	0.000	70534	0.000	0.000	0	309	0.000	254	0.000	0	0.000	3269	1.000	0	0.000	0.000	16	0.000	16	0	0.000
5	2026-09-25T04:30:22.533675759Z	5001	26	10000	3	2	13	16	0.000	10665	0.000	908160	21.993	249964	20.994	232462	0.000	61276	0.000	18	0.000	3877603360	24860.495	4328891928	31272.560	65536	8313	0	260434183	0.000	70534	0.000	0.000	0	309	0.000	254	0.000	0	0.000	3270	1.000	0	0.000	0.000	16	0.000	16	0	0.000
6	2026-09-25T04:30:23.533057284Z	6001	26	10000	3	2	13	16	0.000	10665	0.000	908182	22.014	249985	21.013	232462	0.000	61276	0.000	18	0.000	3877628228	24883.390	4328923210	31301.359	65536	8313	0	260434183	0.000	70534	0.000	0.000	0	309	0.000	254	0.000	0	0.000	3271	1.001	0	0.000	0.000	16	0.000	16	0	0.000
7	2026-09-25T04:30:24.533570828Z	7001	26	10000	4	3	12	16	0.000	10666	0.999	908231	48.975	250009	23.988	232462	0.000	61276	0.000	18	0.000	3877654450	26208.539	4328955099	31872.630	65536	8319	118	260454446	20252.598	70554	19.990	99.901	0	309	0.000	254	0.000	0	0.000	3272	0.999	0	0.000	0.000	16	0.000	16	0	0.000
8	2026-09-25T04:30:25.534079254Z	8002	26	10000	4	3	12	16	0.000	10667	0.999	908337	105.946	250031	21.989	232472	9.995	61276	0.000	18	0.000	3878935704	1280602.994	4328987888	32772.340	65536	8255	458	260500859	46389.418	70572	17.991	99.961	0	309	0.000	254	0.000	0	0.000	3273	0.999	0	0.000	0.000	16	0.000	16	0	0.000
9	2026-09-25T04:30:26.534006606Z	9002	26	10000	4	3	12	16	0.000	10667	0.000	908362	25.002	250052	21.002	232474	2.000	61276	0.000	18	0.000	3882052026	3116548.452	4329019340	31454.285	65536	8219	788	260784527	283688.613	70572	0.000	100.000	0	309	0.000	254	0.000	0	0.000	3274	1.000	0	0.000	0.000	16	0.000	16	0	0.000
