sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T04:30:17.657964648Z	0	26	10000	3	2	75	78	0.000	32637	0.000	377332	0.000	247207	0.000	24220	0.000	9280	0.000	18	0.000	2626052268	0.000	315646938	0.000	65536	8242	0	235169372	0.000	26009	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3262	0.000	0	0.000	0.000	16	0.000	74	0	0.000
1	2026-09-25T04:30:18.659227992Z	1001	26	10000	3	2	75	78	0.000	32637	0.000	377354	21.972	247228	20.974	24220	0.000	9280	0.000	18	0.000	2626077136	24836.623	315678213	31235.539	65536	8242	0	235169372	0.000	26009	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3263	0.999	0	0.000	0.000	16	0.000	74	0	0.000
2	2026-09-25T04:30:19.659022497Z	2001	26	10000	3	2	75	78	0.000	32637	0.000	377376	22.005	247249	21.004	24220	0.000	9280	0.000	18	0.000	2626102004	24873.111	315709488	31281.428	65536	8242	0	235169372	0.000	26009	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3264	1.000	0	0.000	0.000	16	0.000	74	0	0.000
3	2026-09-25T04:30:20.659018263Z	3001	26	10000	3	2	75	78	0.000	32637	0.000	377398	22.000	247270	21.000	24220	0.000	9280	0.000	18	0.000	2626126872	24868.105	315740763	31275.132	65536	8242	0	235169372	0.000	26009	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3265	1.000	0	0.000	0.000	16	0.000	74	0	0.000
4	2026-09-25T04:30:21.659015244Z	4001	26	10000	3	2	75	78	0.000	32637	0.000	377420	22.000	247291	21.000	24220	0.000	9280	0.000	18	0.000	2626151740	24868.075	315772038	31275.095	65536	8242	0	235169372	0.000	26009	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3266	1.000	0	0.000	0.000	16	0.000	74	0	0.000
5	2026-09-25T04:30:22.659561209Z	5001	26	10000	3	2	75	78	0.000	32637	0.000	377442	21.988	247312	20.989	24220	0.000	9280	0.000	18	0.000	2626176608	24854.430	315803313	31257.934	65536	8242	0	235169372	0.000	26009	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3267	0.999	0	0.000	0.000	16	0.000	74	0	0.000
6	2026-09-25T04:30:23.659015966Z	6001	26	10000	3	2	75	78	0.000	32637	0.000	377464	22.012	247333	21.011	24220	0.000	9280	0.000	18	0.000	2626201476	24881.566	315834588	31292.062	65536	8242	0	235169372	0.000	26009	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3268	1.001	0	0.000	0.000	16	0.000	74	0	0.000
7	2026-09-25T04:30:24.659726011Z	7001	26	10000	4	3	74	78	0.000	32638	0.999	377519	54.961	247357	23.983	24220	0.000	9280	0.000	18	0.000	2626228908	27412.536	315866536	31925.332	65536	8303	264	235199298	29904.766	26038	28.979	99.903	0	0	0.000	0	0.000	0	0.000	3269	0.999	0	0.000	0.000	16	0.000	74	0	0.000
8	2026-09-25T04:30:25.660152023Z	8002	26	10000	4	3	74	78	0.000	32639	1.000	377619	99.957	247379	21.991	24230	9.996	9280	0.000	18	0.000	2627508952	1279498.917	315899252	32702.068	65536	8075	602	235281329	81996.069	26064	25.989	99.968	0	0	0.000	0	0.000	0	0.000	3270	1.000	0	0.000	0.000	16	0.000	74	0	0.000
9	2026-09-25T04:30:26.659334464Z	9001	26	10000	4	3	74	78	0.000	32639	0.000	377646	27.022	247400	21.017	24235	5.004	9280	0.000	18	0.000	2632686562	5181846.450	315930809	31582.821	65536	7791	1199	235732933	451973.514	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3271	1.001	0	0.000	0.000	16	0.000	74	0	0.000
10	2026-09-25T04:30:27.659366232Z	10001	26	10000	4	3	74	78	0.000	32639	0.000	377674	27.999	247422	21.999	24239	4.000	9280	0.000	18	0.000	2636834977	4148283.230	315963329	32518.967	65536	7770	1539	236249188	516238.602	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3273	2.000	0	0.000	0.000	16	0.000	74	0	0.000
11	2026-09-25T04:30:28.659058273Z	11001	26	10000	4	3	74	78	0.000	32639	0.000	377700	26.008	247443	21.006	24243	4.001	9280	0.000	18	0.000	2640982784	4149084.765	315994831	31511.704	65536	7862	1661	236707110	458063.066	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3274	1.000	0	0.000	0.000	16	0.000	74	0	0.000
12	2026-09-25T04:30:29.659847392Z	12001	26	10000	4	3	74	78	0.000	32639	0.000	377726	25.979	247464	20.983	24247	3.997	9280	0.000	18	0.000	2645130516	4144461.527	316026333	31477.161	65536	7807	1728	237172145	464668.321	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3275	0.999	0	0.000	0.000	16	0.000	74	0	0.000
13	2026-09-25T04:30:30.659359532Z	13001	26	10000	4	3	74	78	0.000	32639	0.000	377752	26.013	247485	21.010	24251	4.002	9280	0.000	18	0.000	2649278182	4149690.480	316057835	31517.376	65536	7729	1792	237707612	535728.362	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3276	1.000	0	0.000	0.000	16	0.000	74	0	0.000
14	2026-09-25T04:30:31.659387726Z	14001	26	10000	4	3	74	78	0.000	32639	0.000	377779	26.999	247506	20.999	24256	5.000	9280	0.000	18	0.000	2654456675	5178347.002	316089393	31557.110	65536	7874	1857	238234493	526866.146	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3277	1.000	0	0.000	0.000	16	0.000	74	0	0.000
15	2026-09-25T04:30:32.659393256Z	15001	26	10000	4	3	74	78	0.000	32639	0.000	377805	26.000	247527	21.000	24260	4.000	9280	0.000	18	0.000	2658604448	4147750.055	316120895	31501.826	65536	7901	2070	238782439	547942.969	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3278	1.000	0	0.000	0.000	16	0.000	74	0	0.000
16	2026-09-25T04:30:33.659352748Z	16001	26	10000	4	3	74	78	0.000	32639	0.000	377832	27.001	247548	21.001	24265	5.000	9280	0.000	18	0.000	2663782888	5178649.746	316152453	31559.278	65536	7754	2251	239311027	528609.410	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3279	1.000	0	0.000	0.000	16	0.000	74	0	0.000
17	2026-09-25T04:30:34.659396263Z	17001	26	10000	4	3	74	78	0.000	32639	0.000	377858	25.999	247569	20.999	24269	4.000	9280	0.000	18	0.000	2667930657	4147588.522	316183955	31500.629	65536	7716	2490	239817653	506603.956	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3280	1.000	0	0.000	0.000	16	0.000	74	0	0.000
18	2026-09-25T04:30:35.659414846Z	18001	26	10000	4	3	74	78	0.000	32639	0.000	377884	26.000	247590	21.000	24273	4.000	9280	0.000	18	0.000	2672078466	4147731.927	316215457	31501.415	65536	7864	2634	240229266	411605.352	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3281	1.000	0	0.000	0.000	16	0.000	74	0	0.000
19	2026-09-25T04:30:36.659630474Z	19001	26	10000	4	3	74	78	0.000	32639	0.000	377918	33.993	247611	20.995	24277	3.999	9280	0.000	18	0.000	2676054918	3975594.746	316247047	31583.190	65536	7935	2865	240608508	379160.242	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3282	1.000	0	0.000	0.000	16	0.000	74	0	0.000
20	2026-09-25T04:30:37.659280985Z	20001	26	10000	4	3	74	78	0.000	32639	0.000	377949	31.011	247633	22.008	24280	3.001	9280	0.000	18	0.000	2678585289	2531255.664	316279471	32435.336	65536	7817	2637	240929167	320771.108	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3284	2.001	0	0.000	0.000	16	0.000	74	0	0.000
21	2026-09-25T04:30:38.659311217Z	21001	26	10000	4	2	74	78	0.000	32639	0.000	377976	26.999	247654	20.999	24285	5.000	9280	0.000	18	0.000	2683755957	5170511.633	316311168	31696.041	65536	7772	2643	241371828	442647.613	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3285	1.000	0	0.000	0.000	16	0.000	74	0	0.000
22	2026-09-25T04:30:39.659373568Z	22001	26	10000	4	3	74	78	0.000	32639	0.000	378014	37.998	247675	20.999	24289	4.000	9280	0.000	18	0.000	2687360820	3604638.258	316342746	31576.031	65536	7933	2266	241649176	277330.709	26064	0.000	100.000	0	0	0.000	0	0.000	0	0.000	3286	1.000	0	0.000	0.000	16	0.000	74	0	0.000
23	2026-09-25T04:30:40.659351278Z	23001	26	10000	4	3	74	78	0.000	32639	0.000	378042	28.001	247696	21.000	24295	6.000	9280	0.000	18	0.000	2693570272	6209590.406	316374360	31614.705	65536	7733	2132	242081269	432102.631	26066	2.000	100.000	0	0	0.000	0	0.000	0	0.000	3287	1.000	0	0.000	0.000	16	0.000	74	0	0.000
24	2026-09-25T04:30:41.659350901Z	24001	26	10000	4	3	74	78	0.000	32639	0.000	378069	27.000	247717	21.000	24299	4.000	9280	0.000	18	0.000	2698749000	5178729.952	316405918	31558.012	65536	7813	1556	242481113	399844.151	26068	2.000	99.999	0	0	0.000	0	0.000	0	0.000	3288	1.000	0	0.000	0.000	16	0.000	74	0	0.000
