sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T04:30:17.767382207Z	0	26	10000	3	2	19	22	0.000	10424	0.000	944953	0.000	254577	0.000	243595	0.000	62026	0.000	18	0.000	3893158845	0.000	4444015088	0.000	65536	8343	0	260320924	0.000	72323	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3262	0.000	0	0.000	0.000	16	0.000	22	0	0.000
1	2026-09-25T04:30:18.768455537Z	1001	26	10000	3	2	19	22	0.000	10424	0.000	944975	21.976	254598	20.977	243595	0.000	62026	0.000	18	0.000	3893183713	24841.337	4444046370	31248.460	65536	8343	0	260320924	0.000	72323	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3263	0.999	0	0.000	0.000	16	0.000	22	0	0.000
2	2026-09-25T04:30:19.768531732Z	2001	26	10000	3	2	19	22	0.000	10424	0.000	944997	21.998	254619	20.998	243595	0.000	62026	0.000	18	0.000	3893208581	24866.105	4444077652	31279.616	65536	8343	0	260320924	0.000	72323	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3264	1.000	0	0.000	0.000	16	0.000	22	0	0.000
3	2026-09-25T04:30:20.76845912Z	3001	26	10000	3	2	19	22	0.000	10424	0.000	945019	22.002	254640	21.002	243595	0.000	62026	0.000	18	0.000	3893233449	24869.806	4444108934	31284.272	65536	8343	0	260320924	0.000	72323	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3265	1.000	0	0.000	0.000	16	0.000	22	0	0.000
4	2026-09-25T04:30:21.76843851Z	4001	26	10000	3	2	19	22	0.000	10424	0.000	945041	22.000	254661	21.000	243595	0.000	62026	0.000	18	0.000	3893258317	24868.513	4444140216	31282.645	65536	8343	0	260320924	0.000	72323	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3266	1.000	0	0.000	0.000	16	0.000	22	0	0.000
5	2026-09-25T04:30:22.768462205Z	5001	26	10000	3	2	19	22	0.000	10424	0.000	945063	21.999	254682	21.000	243595	0.000	62026	0.000	18	0.000	3893283185	24867.411	4444171498	31281.259	65536	8343	0	260320924	0.000	72323	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3267	1.000	0	0.000	0.000	16	0.000	22	0	0.000
6	2026-09-25T04:30:23.768447554Z	6001	26	10000	3	2	19	22	0.000	10424	0.000	945085	22.000	254703	21.000	243595	0.000	62026	0.000	18	0.000	3893308053	24868.364	4444202780	31282.458	65536	8343	0	260320924	0.000	72323	0.000	0.000	0	280	0.000	168	0.000	0	0.000	3268	1.000	0	0.000	0.000	16	0.000	22	0	0.000
7	2026-09-25T04:30:24.768481637Z	7001	26	10000	4	3	18	22	0.000	10425	1.000	945142	56.998	254727	23.999	243595	0.000	62026	0.000	18	0.000	3893336394	28340.034	4444234757	31975.910	65536	8405	202	260352091	31165.938	72336	13.000	99.958	0	280	0.000	168	0.000	0	0.000	3269	1.000	0	0.000	0.000	16	0.000	22	0	0.000
8	2026-09-25T04:30:25.769388215Z	8002	26	10000	4	3	18	22	0.000	10426	0.999	945240	97.911	254749	21.980	243605	9.991	62026	0.000	18	0.000	3894615529	1277976.417	4444267458	32671.381	65536	8211	543	260439898	87727.468	72348	11.989	99.986	0	280	0.000	168	0.000	0	0.000	3270	0.999	0	0.000	0.000	16	0.000	22	0	0.000
9	2026-09-25T04:30:26.768795048Z	9001	26	10000	4	3	18	22	0.000	10426	0.000	945267	27.016	254770	21.012	243609	4.002	62026	0.000	18	0.000	3899793139	5180682.984	4444299022	31582.734	65536	8057	889	260879637	439999.991	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3271	1.001	0	0.000	0.000	16	0.000	22	0	0.000
10	2026-09-25T04:30:27.769521625Z	10002	26	10000	4	3	18	22	0.000	10426	0.000	945295	27.980	254792	21.984	243614	4.996	62026	0.000	18	0.000	3903941554	4145403.062	4444331555	32509.380	65536	8059	1271	261334223	454255.950	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3273	1.999	0	0.000	0.000	16	0.000	22	0	0.000
11	2026-09-25T04:30:28.76891484Z	11001	26	10000	4	3	18	22	0.000	10426	0.000	945321	26.016	254813	21.013	243618	4.002	62026	0.000	18	0.000	3908089361	4150325.322	4444363064	31528.131	65536	8114	1386	261755710	421742.904	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3274	1.001	0	0.000	0.000	16	0.000	22	0	0.000
12	2026-09-25T04:30:29.769158914Z	12001	26	10000	4	3	18	22	0.000	10426	0.000	945346	24.994	254834	20.995	243621	2.999	62026	0.000	18	0.000	3911206387	3116265.419	4444394517	31445.325	65536	8063	1415	262212271	456449.595	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3275	1.000	0	0.000	0.000	16	0.000	22	0	0.000
13	2026-09-25T04:30:30.768793666Z	13001	26	10000	4	3	18	22	0.000	10426	0.000	945372	26.009	254855	21.008	243625	4.001	62026	0.000	18	0.000	3915354059	4149187.445	4444426026	31520.513	65536	8049	1696	262731851	519769.840	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3276	1.000	0	0.000	0.000	16	0.000	22	0	0.000
14	2026-09-25T04:30:31.768822291Z	14001	26	10000	4	2	18	22	0.000	10426	0.000	945398	25.999	254876	20.999	243629	4.000	62026	0.000	18	0.000	3919501801	4147623.295	4444457591	31564.097	65536	8090	1869	263224781	492915.893	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3277	1.000	0	0.000	0.000	16	0.000	22	0	0.000
15	2026-09-25T04:30:32.768981064Z	15001	26	10000	4	3	18	22	0.000	10426	0.000	945425	26.996	254897	20.997	243634	4.999	62026	0.000	18	0.000	3924680284	5177660.963	4444489100	31503.998	65536	8130	1865	263702678	477821.138	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3278	1.000	0	0.000	0.000	16	0.000	22	0	0.000
16	2026-09-25T04:30:33.7687651Z	16001	26	10000	4	3	18	22	0.000	10426	0.000	945451	26.006	254918	21.005	243637	3.001	62026	0.000	18	0.000	3928828064	4148675.944	4444520609	31515.806	65536	8072	1963	264171199	468622.203	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3279	1.000	0	0.000	0.000	16	0.000	22	0	0.000
17	2026-09-25T04:30:34.768768081Z	17001	26	10000	4	3	18	22	0.000	10426	0.000	945477	26.000	254939	21.000	243642	5.000	62026	0.000	18	0.000	3932975782	4147705.661	4444552118	31508.906	65536	8072	2231	264666188	494987.527	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3280	1.000	0	0.000	0.000	16	0.000	22	0	0.000
18	2026-09-25T04:30:35.768778659Z	18001	26	10000	4	3	18	22	0.000	10426	0.000	945503	26.000	254960	21.000	243646	4.000	62026	0.000	18	0.000	3937123577	4147751.133	4444583627	31508.667	65536	8038	2710	265197568	531374.380	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3281	1.000	0	0.000	0.000	16	0.000	22	0	0.000
19	2026-09-25T04:30:36.768984571Z	19001	26	10000	4	3	18	22	0.000	10426	0.000	945529	25.995	254981	20.996	243650	3.999	62026	0.000	18	0.000	3941234783	4110359.578	4444615136	31502.513	65536	8091	3034	265697802	500131.011	72348	0.000	100.000	0	280	0.000	168	0.000	0	0.000	3282	1.000	0	0.000	0.000	16	0.000	22	0	0.000
