sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T20:28:35.291999039Z	0	26	10000	1	2	3	4	0.000	29	0.000	5629	0.000	5100	0.000	87	0.000	0	0.000	1	0.000	82621819	0.000	7594450	0.000	65536	22780	0	9512179	0.000	13863	0.000	0.000	0	0	0.000	0	0.000	0	0.000	268	0.000	0	0.000	0.000	4	0.000	4	0	0.000
1	2026-09-24T20:28:36.293810202Z	1001	26	10000	3	2	1	4	0.000	31	1.996	5655	25.953	5122	21.960	87	0.000	0	0.000	1	0.000	82647605	25739.382	7626938	32429.265	65536	22780	0	9512179	0.000	13863	0.000	0.000	0	0	0.000	0	0.000	0	0.000	270	1.996	0	0.000	0.000	4	0.000	4	0	0.000
2	2026-09-24T20:28:37.293063963Z	2001	26	10000	3	2	1	4	0.000	31	0.000	5677	22.016	5143	21.016	87	0.000	0	0.000	1	0.000	82672473	24886.571	7658189	31274.338	65536	22780	0	9512179	0.000	13863	0.000	0.000	0	0	0.000	0	0.000	0	0.000	271	1.001	0	0.000	0.000	4	0.000	4	0	0.000
3	2026-09-24T20:28:38.293094508Z	3001	26	10000	3	2	1	4	0.000	31	0.000	5699	21.999	5164	20.999	87	0.000	0	0.000	1	0.000	82697341	24867.240	7689440	31250.045	65536	22780	0	9512179	0.000	13863	0.000	0.000	0	0	0.000	0	0.000	0	0.000	272	1.000	0	0.000	0.000	4	0.000	4	0	0.000
4	2026-09-24T20:28:39.293172373Z	4001	26	10000	3	2	1	4	0.000	31	0.000	5721	21.998	5185	20.998	87	0.000	0	0.000	1	0.000	82722209	24866.064	7720691	31248.567	65536	22780	0	9512179	0.000	13863	0.000	0.000	0	0	0.000	0	0.000	0	0.000	273	1.000	0	0.000	0.000	4	0.000	4	0	0.000
5	2026-09-24T20:28:40.293114619Z	5001	26	10000	3	2	1	4	0.000	31	0.000	5743	22.001	5206	21.001	87	0.000	0	0.000	1	0.000	82747077	24869.436	7751942	31252.805	65536	22780	0	9512179	0.000	13863	0.000	0.000	0	0	0.000	0	0.000	0	0.000	274	1.000	0	0.000	0.000	4	0.000	4	0	0.000
6	2026-09-24T20:28:41.293482391Z	6001	26	10000	4	3	0	4	0.000	32	1.000	5790	46.983	5230	23.991	87	0.000	0	0.000	1	0.000	82773219	26132.389	7783778	31824.296	65536	22780	234	9532525	20338.520	13863	0.000	100.000	0	0	0.000	0	0.000	0	0.000	275	1.000	0	0.000	0.000	4	0.000	4	0	0.000
7	2026-09-24T20:28:42.293139415Z	7001	26	10000	4	3	0	4	0.000	33	1.000	5898	108.037	5252	22.008	96	9.003	0	0.000	1	0.000	83024918	251785.356	7816514	32747.231	65536	22659	624	9579691	47182.182	13869	6.002	99.987	0	0	0.000	0	0.000	0	0.000	276	1.000	0	0.000	0.000	4	0.000	4	0	0.000
8	2026-09-24T20:28:43.293927981Z	8001	26	10000	4	3	0	4	0.000	33	0.000	5928	29.976	5273	20.983	100	3.997	0	0.000	1	0.000	87171761	4143575.579	7848034	31495.164	65536	22247	943	9928972	349005.791	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	277	0.999	0	0.000	0.000	4	0.000	4	0	0.000
9	2026-09-24T20:28:44.293127766Z	9001	26	10000	4	3	0	4	0.000	33	0.000	5954	26.021	5294	21.017	104	4.003	0	0.000	1	0.000	91319337	4150897.611	7879512	31503.209	65536	21779	1325	10396437	467839.372	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	278	1.001	0	0.000	0.000	4	0.000	4	0	0.000
10	2026-09-24T20:28:45.293478529Z	10001	26	10000	4	3	0	4	0.000	33	0.000	5980	25.991	5315	20.993	108	3.999	0	0.000	1	0.000	95467184	4146392.541	7910992	31468.961	65536	21267	1527	10805714	409133.485	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	279	1.000	0	0.000	0.000	4	0.000	4	0	0.000
11	2026-09-24T20:28:46.293777135Z	11001	26	10000	4	3	0	4	0.000	33	0.000	6008	27.992	5337	21.993	112	3.999	0	0.000	1	0.000	99615570	4147147.695	7943468	32466.306	65536	20909	1464	11248746	442899.754	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	281	1.999	0	0.000	0.000	4	0.000	4	0	0.000
12	2026-09-24T20:28:47.293488385Z	12001	26	10000	4	3	0	4	0.000	33	0.000	6034	26.008	5358	21.006	115	3.001	0	0.000	1	0.000	103763273	4148900.979	7974948	31489.092	65536	20436	1574	11672561	423937.410	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	282	1.000	0	0.000	0.000	4	0.000	4	0	0.000
13	2026-09-24T20:28:48.293464012Z	13001	26	10000	4	3	0	4	0.000	33	0.000	6060	26.001	5379	21.001	119	4.000	0	0.000	1	0.000	107911000	4147828.049	8006429	31481.767	65536	19877	1654	12178377	505828.323	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	283	1.000	0	0.000	0.000	4	0.000	4	0	0.000
14	2026-09-24T20:28:49.293538703Z	14001	26	10000	4	3	0	4	0.000	33	0.000	6086	25.998	5400	20.998	123	4.000	0	0.000	1	0.000	112058763	4147453.231	8037910	31478.649	65536	19508	1812	12659556	481143.064	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	284	1.000	0	0.000	0.000	4	0.000	4	0	0.000
15	2026-09-24T20:28:50.293495513Z	15001	26	10000	4	3	0	4	0.000	33	0.000	6112	26.001	5421	21.001	128	5.000	0	0.000	1	0.000	116206503	4147919.169	8069391	31482.360	65536	19169	1803	13141599	482063.823	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	285	1.000	0	0.000	0.000	4	0.000	4	0	0.000
16	2026-09-24T20:28:51.29409276Z	16002	26	10000	4	3	0	4	0.000	33	0.000	6138	25.984	5442	20.987	132	3.998	0	0.000	1	0.000	120354243	4145264.262	8100872	31462.209	65536	18688	2037	13618470	476586.361	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	286	0.999	0	0.000	0.000	4	0.000	4	0	0.000
17	2026-09-24T20:28:52.296446104Z	17004	26	10000	4	2	0	4	0.000	33	0.000	6163	24.941	5463	20.951	135	2.993	0	0.000	1	0.000	123471260	3109698.778	8132353	31407.088	65536	18113	2402	14080756	461200.632	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	287	0.998	0	0.000	0.000	4	0.000	4	0	0.000
18	2026-09-24T20:28:53.293437557Z	18001	26	10000	4	3	0	4	0.000	33	0.000	6190	27.081	5484	21.063	139	4.012	0	0.000	1	0.000	128649821	5194187.964	8163834	31575.998	65536	17555	2733	14552266	472932.841	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	288	1.003	0	0.000	0.000	4	0.000	4	0	0.000
19	2026-09-24T20:28:54.293503309Z	19001	26	10000	4	3	0	4	0.000	33	0.000	6219	28.998	5505	20.999	143	4.000	0	0.000	1	0.000	131592932	2942917.524	8195303	31466.931	65536	17168	2796	14926598	374307.392	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	289	1.000	0	0.000	0.000	4	0.000	4	0	0.000
20	2026-09-24T20:28:55.293460846Z	20001	26	10000	4	3	0	4	0.000	33	0.000	6252	33.001	5526	21.001	146	3.000	0	0.000	1	0.000	134126853	2534028.577	8226815	31513.338	65536	16873	1276	15138378	211788.991	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	290	1.000	0	0.000	0.000	4	0.000	4	0	0.000
21	2026-09-24T20:28:56.293557302Z	21001	26	10000	4	3	0	4	0.000	33	0.000	6281	28.997	5548	21.998	150	4.000	0	0.000	1	0.000	139298131	5170779.252	8259349	32530.862	65536	16339	1290	15543364	404946.941	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	292	2.000	0	0.000	0.000	4	0.000	4	0	0.000
22	2026-09-24T20:28:57.293464446Z	22001	26	10000	4	3	0	4	0.000	33	0.000	6310	29.003	5569	21.002	154	4.000	0	0.000	1	0.000	142114582	2816712.577	8290818	31471.923	65536	15970	1082	15872841	329507.600	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	293	1.000	0	0.000	0.000	4	0.000	4	0	0.000
23	2026-09-24T20:28:58.293440676Z	23001	26	10000	4	3	0	4	0.000	33	0.000	6345	35.001	5590	21.000	159	5.000	0	0.000	1	0.000	147049238	4934773.250	8322443	31625.751	65536	15523	1081	16207922	335088.962	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	294	1.000	0	0.000	0.000	4	0.000	4	0	0.000
24	2026-09-24T20:28:59.293447347Z	24001	26	10000	4	3	0	4	0.000	33	0.000	6372	27.000	5611	21.000	164	5.000	0	0.000	1	0.000	152228024	5178751.458	8353980	31536.790	65536	14939	1217	16628822	420897.193	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	295	1.000	0	0.000	0.000	4	0.000	4	0	0.000
25	2026-09-24T20:29:00.293457715Z	25001	26	10000	4	3	0	4	0.000	33	0.000	6399	27.000	5632	21.000	169	5.000	0	0.000	1	0.000	157406771	5178693.328	8385517	31536.673	65536	14421	1290	17029214	400387.850	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	296	1.000	0	0.000	0.000	4	0.000	4	0	0.000
26	2026-09-24T20:29:01.293798378Z	26001	26	10000	4	3	0	4	0.000	36	2.999	6457	57.980	5656	23.992	174	4.998	0	0.000	2	1.000	159888014	2480398.025	8418228	32699.860	65536	14098	3016	17397924	368584.438	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	298	1.999	0	0.000	0.000	4	0.000	4	0	0.000
27	2026-09-24T20:29:02.294073693Z	27002	26	10000	4	3	0	4	0.000	36	0.000	6479	21.994	5677	20.994	174	0.000	0	0.000	2	0.000	159912882	24861.155	8449485	31248.397	65536	13940	10392	17831566	433522.643	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	299	1.000	0	0.000	0.000	4	0.000	4	0	0.000
28	2026-09-24T20:29:03.293407679Z	28001	26	10000	4	3	0	4	0.000	36	0.000	6501	22.015	5698	21.014	174	0.000	0	0.000	2	0.000	159937750	24884.573	8480743	31278.832	65536	13794	16520	18229109	397807.944	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	300	1.001	0	0.000	0.000	4	0.000	4	0	0.000
29	2026-09-24T20:29:04.293418798Z	29001	26	10000	4	3	0	4	0.000	36	0.000	6523	22.000	5719	21.000	174	0.000	0	0.000	2	0.000	159962618	24867.724	8512001	31257.653	65536	13705	23563	18625375	396261.596	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	301	1.000	0	0.000	0.000	4	0.000	4	0	0.000
30	2026-09-24T20:29:05.29347728Z	30001	26	10000	3	2	1	4	0.000	36	0.000	6546	22.999	5740	20.999	174	0.000	0	0.000	2	0.000	159987491	24871.545	8543326	31323.168	65536	13890	25763	18779985	154600.958	13869	0.000	100.000	0	0	0.000	0	0.000	0	0.000	302	1.000	0	0.000	0.000	4	0.000	4	0	0.000
31	2026-09-24T20:29:06.293558666Z	31001	26	10000	3	2	1	4	0.000	36	0.000	6570	23.998	5762	21.998	174	0.000	0	0.000	2	0.000	160013007	25513.924	8575582	32253.375	65536	13890	25069	18779985	0.000	13869	0.000	0.000	0	0	0.000	0	0.000	0	0.000	304	2.000	0	0.000	0.000	4	0.000	4	0	0.000
