sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T10:55:13.868918417Z	0	26	10000	1	2	2	3	0.000	60	0.000	17895	0.000	15315	0.000	1134	0.000	0	0.000	2	0.000	1143382877	0.000	22748808	0.000	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	803	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-24T10:55:14.869999147Z	1001	26	10000	3	2	0	3	0.000	62	1.998	17921	25.972	15337	21.976	1134	0.000	0	0.000	2	0.000	1143408663	25758.163	22781308	32464.914	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	805	1.998	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-24T10:55:15.870029706Z	2001	26	10000	3	2	0	3	0.000	62	0.000	17943	21.999	15358	20.999	1134	0.000	0	0.000	2	0.000	1143433531	24867.240	22812565	31256.044	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	806	1.000	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-24T10:55:16.869983457Z	3001	26	10000	3	2	0	3	0.000	62	0.000	17965	22.001	15379	21.001	1134	0.000	0	0.000	2	0.000	1143458399	24869.150	22843822	31258.446	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	807	1.000	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-24T10:55:17.869993326Z	4001	26	10000	3	2	0	3	0.000	62	0.000	17987	22.000	15400	21.000	1134	0.000	0	0.000	2	0.000	1143483267	24867.754	22875079	31256.691	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	808	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-24T10:55:18.870018007Z	5001	26	10000	3	2	0	3	0.000	62	0.000	18009	21.999	15421	20.999	1134	0.000	0	0.000	2	0.000	1143508135	24867.387	22906336	31256.229	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	809	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-24T10:55:19.869983119Z	6001	26	10000	3	2	0	3	0.000	62	0.000	18031	22.001	15442	21.001	1134	0.000	0	0.000	2	0.000	1143533003	24868.867	22937593	31258.090	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	810	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-24T10:55:20.869988012Z	7001	26	10000	3	2	0	3	0.000	62	0.000	18053	22.000	15463	21.000	1134	0.000	0	0.000	2	0.000	1143557871	24867.878	22968850	31256.847	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	811	1.000	0	0.000	0.000	0	0.000	3	0	0.000
8	2026-09-24T10:55:21.870027971Z	8001	26	10000	3	2	0	3	0.000	62	0.000	18075	21.999	15484	20.999	1134	0.000	0	0.000	2	0.000	1143582739	24867.007	23000107	31255.751	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	812	1.000	0	0.000	0.000	0	0.000	3	0	0.000
9	2026-09-24T10:55:22.869998039Z	9001	26	10000	3	2	0	3	0.000	62	0.000	18097	22.001	15505	21.001	1134	0.000	0	0.000	2	0.000	1143607607	24868.744	23031364	31257.936	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	813	1.000	0	0.000	0.000	0	0.000	3	0	0.000
10	2026-09-24T10:55:23.870070004Z	10001	26	10000	3	2	0	3	0.000	62	0.000	18119	21.998	15526	20.998	1134	0.000	0	0.000	2	0.000	1143632475	24866.210	23062621	31254.751	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	814	1.000	0	0.000	0.000	0	0.000	3	0	0.000
11	2026-09-24T10:55:24.870123173Z	11001	26	10000	3	2	0	3	0.000	62	0.000	18143	23.999	15548	21.999	1134	0.000	0	0.000	2	0.000	1143657991	25514.643	23094875	32252.285	65536	8298	0	72879615	0.000	1555	0.000	0.000	0	0	0.000	0	0.000	0	0.000	816	2.000	0	0.000	0.000	0	0.000	3	0	0.000
