sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T10:55:13.663089467Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6	0	0.000000	0.000000	3849883648	2036838400	1813045248	553099264	82542592	1362821120	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T10:55:14.673146742Z	1010	2	11.881188	11.881188	6.435644	5.445545	0.000000	0.000000	88.118812	0.000000	0.000000	0.000000	1	0	3617.616696	3034.481437	3849883648	2038632448	1811251200	544366592	82542592	1369636864	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	2589911.590933	89868.172602	1956.324737	637.587617	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T10:55:15.673451891Z	2010	2	3.015075	3.015075	1.507538	1.507538	0.000000	0.000000	96.984925	0.000000	0.000000	0.000000	2	0	3237.012184	1866.430434	3849883648	2040922112	1808961536	542072832	82542592	1369640960	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61378.269623	60688.480121	91.971934	87.973154	0.000000	0.000000	0.000000	0.000000	0.650000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T10:55:16.673209234Z	3010	2	1.005025	1.005025	0.502513	0.000000	0.000000	0.502513	98.994975	0.000000	0.000000	0.000000	2	0	2730.662628	1594.386897	3849883648	2040922112	1808961536	542072832	82542592	1369640960	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58319.151842	58319.151842	63.015291	63.015291	0.000000	0.000000	0.000000	0.000000	0.650000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T10:55:17.673452628Z	4010	2	1.000000	1.500000	1.000000	0.000000	0.500000	0.000000	98.500000	0.000000	0.000000	0.000000	1	0	2799.318660	1616.606526	3849883648	2040913920	1808969728	542072832	82542592	1369649152	0	0	0.000000	0.000000	0.000000	126945.102197	0	3.999027	58418.781161	58432.777754	64.984183	64.984183	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000	0.000000	0.000000	0.000000
5	2026-09-24T10:55:18.673272869Z	5010	2	0.507614	0.507614	0.000000	0.507614	0.000000	0.000000	99.492386	0.000000	0.000000	0.000000	1	0	3048.548001	1729.310857	3849883648	2040909824	1808973824	542072832	82542592	1369653248	0	0	0.000000	0.000000	0.000000	20483.682106	0	4.000719	58315.482675	58315.482675	63.011327	63.011327	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000	0.000000	0.000000	0.000000
6	2026-09-24T10:55:19.67313686Z	6010	2	0.505051	0.505051	0.505051	0.000000	0.000000	0.000000	99.494949	0.000000	0.000000	0.000000	1	0	2999.407937	1695.230562	3849883648	2040909824	1808973824	542072832	82542592	1369653248	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58312.930908	58312.930908	63.008570	63.008570	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	0.000000	0.000000
7	2026-09-24T10:55:20.673450026Z	7010	2	1.010101	1.010101	0.505051	0.505051	0.000000	0.000000	98.989899	0.000000	0.000000	0.000000	1	0	2951.075835	1712.463721	3849883648	2040905728	1808977920	542072832	82542592	1369657344	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58286.746806	58286.746806	62.980277	62.980277	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	0.000000	0.000000
8	2026-09-24T10:55:21.673203703Z	8010	2	0.505051	0.505051	0.505051	0.000000	0.000000	0.000000	99.494949	0.000000	0.000000	0.000000	1	0	3031.746795	1734.427233	3849883648	2041413632	1808470016	541556736	82542592	1369665536	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58319.365518	58319.365518	63.015522	63.015522	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
9	2026-09-24T10:55:22.673448794Z	9010	2	1.005025	1.005025	0.000000	1.005025	0.000000	0.000000	98.994975	0.000000	0.000000	0.000000	1	0	2918.284749	1648.595941	3849883648	2041663488	1808220160	541298688	82542592	1369673728	0	0	0.000000	0.000000	0.000000	176084.842838	0	11.997060	58290.713354	58290.713354	62.984563	62.984563	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
10	2026-09-24T10:55:23.673260138Z	10010	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	2	0	2626.494895	1565.294939	3849883648	2041917440	1807966208	541040640	82542592	1369677824	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58315.988132	58315.988132	63.011873	63.011873	0.000000	0.000000	0.000000	0.000000	0.290000	0.000000	0.000000	0.000000	0.000000
11	2026-09-24T10:55:24.673164883Z	11010	2	0.507614	0.507614	0.507614	0.000000	0.000000	0.000000	99.492386	0.000000	0.000000	0.000000	1	0	2971.283719	1687.161102	3849883648	2042167296	1807716352	540782592	82542592	1369690112	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	60267.754787	60267.754787	69.006589	69.006589	0.000000	0.000000	0.000000	0.000000	0.290000	0.000000	0.000000	0.000000	0.000000
12	2026-09-24T10:55:25.673449259Z	12010	2	1.500000	1.500000	1.000000	0.500000	0.000000	0.000000	98.500000	0.000000	0.000000	0.000000	1	0	3000.146788	1729.508145	3849883648	2042163200	1807720448	540782592	82542592	1369694208	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58334.410277	58354.404591	63.981804	63.981804	0.000000	0.000000	0.000000	0.000000	0.240000	0.000000	0.000000	0.000000	0.000000
13	2026-09-24T10:55:26.673182424Z	13010	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	1	0	3105.828794	1766.471385	3849883648	2042155008	1807728640	540782592	82542592	1369698304	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58320.562901	58320.562901	63.016816	63.016816	0.000000	0.000000	0.000000	0.000000	0.240000	0.000000	0.000000	0.000000	0.000000
