sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T06:36:53.567560312Z	0	26	10000	1	2	15	16	0.000	10725	0.000	930592	0.000	270319	0.000	232810	0.000	61276	0.000	22	0.000	4208017405	0.000	4828946265	0.000	65536	8369	0	299112207	0.000	70753	0.000	0.000	0	309	0.000	254	0.000	0	0.000	4334	0.000	0	0.000	0.000	16	0.000	16	0	0.000
1	2026-09-25T06:36:54.569036519Z	1001	26	10000	3	2	13	16	0.000	10727	1.997	930617	24.963	270340	20.969	232810	0.000	61276	0.000	22	0.000	4208041980	24538.775	4828977302	30991.250	65536	8369	0	299112207	0.000	70753	0.000	0.000	0	309	0.000	254	0.000	0	0.000	4336	1.997	0	0.000	0.000	16	0.000	16	0	0.000
2	2026-09-25T06:36:55.569139399Z	2001	26	10000	3	2	13	16	0.000	10727	0.000	930639	21.998	270361	20.998	232810	0.000	61276	0.000	22	0.000	4208066848	24865.442	4829008584	31278.782	65536	8369	0	299112207	0.000	70753	0.000	0.000	0	309	0.000	254	0.000	0	0.000	4337	1.000	0	0.000	0.000	16	0.000	16	0	0.000
3	2026-09-25T06:36:56.569172174Z	3001	26	10000	3	2	13	16	0.000	10727	0.000	930661	21.999	270382	20.999	232810	0.000	61276	0.000	22	0.000	4208091716	24867.185	4829039866	31280.975	65536	8369	0	299112207	0.000	70753	0.000	0.000	0	309	0.000	254	0.000	0	0.000	4338	1.000	0	0.000	0.000	16	0.000	16	0	0.000
4	2026-09-25T06:36:57.569568203Z	4002	26	10000	3	3	13	16	0.000	10727	0.000	930683	21.991	270403	20.992	232810	0.000	61276	0.000	22	0.000	4208116584	24858.156	4829071148	31269.617	65536	8369	0	299112207	0.000	70753	0.000	0.000	0	309	0.000	254	0.000	0	0.000	4339	1.000	0	0.000	0.000	16	0.000	16	0	0.000
5	2026-09-25T06:36:58.569007201Z	5001	26	10000	3	2	13	16	0.000	10727	0.000	930705	22.012	270424	21.012	232810	0.000	61276	0.000	22	0.000	4208141452	24881.959	4829102430	31299.559	65536	8369	0	299112207	0.000	70753	0.000	0.000	0	309	0.000	254	0.000	0	0.000	4340	1.001	0	0.000	0.000	16	0.000	16	0	0.000
6	2026-09-25T06:36:59.568980479Z	6001	26	10000	3	2	13	16	0.000	10727	0.000	930727	22.001	270445	21.001	232810	0.000	61276	0.000	22	0.000	4208166320	24868.665	4829133712	31282.836	65536	8369	0	299112207	0.000	70753	0.000	0.000	0	309	0.000	254	0.000	0	0.000	4341	1.000	0	0.000	0.000	16	0.000	16	0	0.000
7	2026-09-25T06:37:00.569515475Z	7001	26	10000	4	3	12	16	0.000	10728	0.999	930782	54.971	270469	23.987	232810	0.000	61276	0.000	22	0.000	4208193752	27417.332	4829165667	31937.913	65536	8434	259	299142147	29923.991	70782	28.984	99.903	0	309	0.000	254	0.000	0	0.000	4342	0.999	0	0.000	0.000	16	0.000	16	0	0.000
8	2026-09-25T06:37:01.570099833Z	8002	26	10000	4	3	12	16	0.000	10729	0.999	930882	99.942	270491	21.987	232820	9.994	61276	0.000	22	0.000	4209473796	1279296.442	4829198390	32703.889	65536	8225	554	299207195	65010.011	70799	16.990	99.974	0	309	0.000	254	0.000	0	0.000	4343	0.999	0	0.000	0.000	16	0.000	16	0	0.000
9	2026-09-25T06:37:02.570518866Z	9002	26	10000	4	3	12	16	0.000	10729	0.000	930908	25.989	270512	20.991	232823	2.999	61276	0.000	22	0.000	4213620713	4145180.012	4829229898	31494.802	65536	8049	970	299565509	358163.916	70799	0.000	100.000	0	309	0.000	254	0.000	0	0.000	4344	1.000	0	0.000	0.000	16	0.000	16	0	0.000
