sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-25T06:36:53.176399676Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	543416320	14.115136	543678464	0.000000	0.000000	7
0	2026-09-25T06:36:53.176399676Z	0	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
0	2026-09-25T06:36:53.176399676Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1906999296	49.533946	2471677952	0.000000	0.000000	56
1	2026-09-25T06:36:54.186706808Z	1010	isuconquest.go.service	1	0.952285	0.476142	0.911802	0.040582	543510528	14.117583	543764480	0.000000	0.000000	8
1	2026-09-25T06:36:54.186706808Z	1010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
1	2026-09-25T06:36:54.186706808Z	1010	mysql.service	1	1.298615	0.649308	1.160043	0.138671	1907023872	49.534585	2471677952	0.000000	0.000000	56
2	2026-09-25T06:36:55.187586299Z	2011	isuconquest.go.service	1	1.279175	0.639587	0.075633	1.203541	543547392	14.118541	543805440	0.000000	0.000000	8
2	2026-09-25T06:36:55.187586299Z	2011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
2	2026-09-25T06:36:55.187586299Z	2011	mysql.service	1	1.270183	0.635091	1.265587	0.004596	1907023872	49.534585	2471677952	0.000000	0.000000	56
3	2026-09-25T06:36:56.187386514Z	3010	isuconquest.go.service	1	1.242648	0.621324	1.209442	0.033107	543727616	14.123222	543854592	0.000000	0.000000	9
3	2026-09-25T06:36:56.187386514Z	3010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
3	2026-09-25T06:36:56.187386514Z	3010	mysql.service	1	1.238448	0.619224	0.958592	0.279856	1907023872	49.534585	2471677952	0.000000	0.000000	56
4	2026-09-25T06:36:57.186762309Z	4010	isuconquest.go.service	1	1.271193	0.635597	1.236172	0.035022	543617024	14.120349	543866880	0.000000	0.000000	9
4	2026-09-25T06:36:57.186762309Z	4010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
4	2026-09-25T06:36:57.186762309Z	4010	mysql.service	1	1.269292	0.634646	0.533333	0.735959	1907023872	49.534585	2471677952	0.000000	0.000000	56
5	2026-09-25T06:36:58.187525235Z	5011	isuconquest.go.service	1	1.293213	0.646607	1.226664	0.066549	543617024	14.120349	543879168	0.000000	0.000000	9
5	2026-09-25T06:36:58.187525235Z	5011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
5	2026-09-25T06:36:58.187525235Z	5011	mysql.service	1	1.349371	0.674685	0.970859	0.378411	1907023872	49.534585	2471677952	0.000000	4092.877437	56
6	2026-09-25T06:36:59.18716257Z	6010	isuconquest.go.service	1	1.225845	0.612922	1.194333	0.031611	543637504	14.120881	543879168	0.000000	0.000000	9
6	2026-09-25T06:36:59.18716257Z	6010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
6	2026-09-25T06:36:59.18716257Z	6010	mysql.service	1	1.229746	0.614873	1.142214	0.087532	1907023872	49.534585	2471677952	0.000000	0.000000	56
7	2026-09-25T06:37:00.187420456Z	7011	isuconquest.go.service	1	2.646418	1.323209	1.886314	0.760004	546390016	14.192377	546680832	20474.719815	0.000000	12
7	2026-09-25T06:37:00.187420456Z	7011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
7	2026-09-25T06:37:00.187420456Z	7011	mysql.service	1	5.170367	2.585183	4.411562	0.758804	1907253248	49.540543	2471677952	122848.318893	180177.534376	56
8	2026-09-25T06:37:01.187246574Z	8010	isuconquest.go.service	1	5.701791	2.850895	3.784058	1.917733	580349952	15.074480	580349952	17042322.023737	0.000000	12
8	2026-09-25T06:37:01.187246574Z	8010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
8	2026-09-25T06:37:01.187246574Z	8010	mysql.service	1	37.739259	18.869630	33.462616	4.276743	1907867648	49.556502	2471677952	639087.075890	13433118.729768	56
9	2026-09-25T06:37:02.186767843Z	9010	isuconquest.go.service	1	6.780847	3.390423	5.613788	1.167059	581337088	15.100121	581554176	0.000000	0.000000	13
9	2026-09-25T06:37:02.186767843Z	9010	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
9	2026-09-25T06:37:02.186767843Z	9010	mysql.service	1	71.488229	35.744115	67.880502	3.607627	1925603328	50.017182	2471677952	28685.734988	24218956.254225	56
10	2026-09-25T06:37:03.186768903Z	10010	isuconquest.go.service	1	8.424991	4.212496	7.291392	1.133699	581345280	15.100334	581636096	0.000000	0.000000	13
