sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T06:36:53.604895552Z	0	26	10000	3	3	14	17	0.000	10029	0.000	990607	0.000	278541	0.000	250905	0.000	62437	0.000	22	0.000	4228503180	0.000	5056959054	0.000	65536	8271	0	298281847	0.000	72876	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4334	0.000	0	0.000	0.000	16	0.000	17	0	0.000
1	2026-09-25T06:36:54.606712663Z	1001	26	10000	3	2	14	17	0.000	10029	0.000	990628	20.962	278561	19.964	250905	0.000	62437	0.000	22	0.000	4228526837	23614.090	5056990336	31225.260	65536	8271	0	298281847	0.000	72876	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4335	0.998	0	0.000	0.000	16	0.000	17	0	0.000
2	2026-09-25T06:36:55.606928084Z	2002	26	10000	3	2	14	17	0.000	10029	0.000	990650	21.995	278582	20.995	250905	0.000	62437	0.000	22	0.000	4228551705	24862.644	5057021618	31275.263	65536	8271	0	298281847	0.000	72876	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4336	1.000	0	0.000	0.000	16	0.000	17	0	0.000
3	2026-09-25T06:36:56.606669465Z	3001	26	10000	3	2	14	17	0.000	10029	0.000	990672	22.006	278603	21.005	250905	0.000	62437	0.000	22	0.000	4228576573	24874.433	5057052900	31290.092	65536	8271	0	298281847	0.000	72876	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4337	1.000	0	0.000	0.000	16	0.000	17	0	0.000
4	2026-09-25T06:36:57.606605155Z	4001	26	10000	3	2	14	17	0.000	10029	0.000	990694	22.001	278624	21.001	250905	0.000	62437	0.000	22	0.000	4228601441	24869.599	5057084182	31284.012	65536	8271	0	298281847	0.000	72876	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4338	1.000	0	0.000	0.000	16	0.000	17	0	0.000
5	2026-09-25T06:36:58.606698598Z	5001	26	10000	3	2	14	17	0.000	10029	0.000	990716	21.998	278645	20.998	250905	0.000	62437	0.000	22	0.000	4228626309	24865.676	5057115464	31279.077	65536	8271	0	298281847	0.000	72876	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4339	1.000	0	0.000	0.000	16	0.000	17	0	0.000
6	2026-09-25T06:36:59.605999487Z	6001	26	10000	3	2	14	17	0.000	10029	0.000	990738	22.015	278666	21.015	250905	0.000	62437	0.000	22	0.000	4228651177	24885.398	5057146746	31303.885	65536	8271	0	298281847	0.000	72876	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4340	1.001	0	0.000	0.000	16	0.000	17	0	0.000
7	2026-09-25T06:37:00.605947143Z	7001	26	10000	4	3	13	17	0.000	10030	1.000	990794	56.003	278690	24.001	250905	0.000	62437	0.000	22	0.000	4228678933	27757.453	5057178712	31967.673	65536	8306	183	298312503	30657.605	72923	47.002	99.847	0	253	0.000	163	0.000	0	0.000	4341	1.000	0	0.000	0.000	16	0.000	17	0	0.000
8	2026-09-25T06:37:01.607652748Z	8002	26	10000	4	3	13	17	0.000	10031	0.998	990893	98.831	278712	21.963	250915	9.983	62437	0.000	22	0.000	4229958653	1277541.009	5057211424	32656.301	65536	8158	624	298403390	90732.246	72946	22.961	99.975	0	253	0.000	163	0.000	0	0.000	4342	0.998	0	0.000	0.000	16	0.000	17	0	0.000
9	2026-09-25T06:37:02.607159948Z	9002	26	10000	4	3	13	17	0.000	10031	0.000	990919	26.013	278733	21.010	250919	4.002	62437	0.000	22	0.000	4234105570	4148961.646	5057242932	31523.535	65536	8059	995	298841219	438044.872	72946	0.000	100.000	0	253	0.000	163	0.000	0	0.000	4343	1.000	0	0.000	0.000	16	0.000	17	0	0.000
