sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-25T06:13:04.584032785Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	2600960	0.067048	2760704	0.000000	0.000000	8
0	2026-09-25T06:13:04.584032785Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	165982208	4.278717	311848960	0.000000	0.000000	3
0	2026-09-25T06:13:04.584032785Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	2053914624	52.946151	2377912320	0.000000	0.000000	118
1	2026-09-25T06:13:05.594295625Z	1010	isuconquest.go.service	1	0.925403	0.462701	0.876208	0.049294	4206592	0.108438	4333568	0.000000	0.000000	8
1	2026-09-25T06:13:05.594295625Z	1010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	165982208	4.278717	311848960	0.000000	0.000000	3
1	2026-09-25T06:13:05.594295625Z	1010	mysql.service	1	1.326783	0.663392	1.083678	0.243204	2053939200	52.946785	2377912320	0.000000	0.000000	118
2	2026-09-25T06:13:06.594294781Z	2010	isuconquest.go.service	1	1.147601	0.573800	0.901601	0.246000	4550656	0.117308	4620288	0.000000	0.000000	8
2	2026-09-25T06:13:06.594294781Z	2010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	165982208	4.278717	311848960	0.000000	0.000000	3
2	2026-09-25T06:13:06.594294781Z	2010	mysql.service	1	0.927501	0.463750	0.559200	0.368300	2053939200	52.946785	2377912320	0.000000	0.000000	118
3	2026-09-25T06:13:07.594292949Z	3010	isuconquest.go.service	1	1.010302	0.505151	0.177300	0.832902	4685824	0.120792	4878336	0.000000	0.000000	8
3	2026-09-25T06:13:07.594292949Z	3010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	165982208	4.278717	311848960	0.000000	0.000000	3
3	2026-09-25T06:13:07.594292949Z	3010	mysql.service	1	0.757501	0.378751	0.353201	0.404301	2053939200	52.946785	2377912320	0.000000	0.000000	118
4	2026-09-25T06:13:08.594032454Z	4009	isuconquest.go.service	1	1.113590	0.556795	0.862025	0.251666	5361664	0.138214	5484544	0.000000	0.000000	8
4	2026-09-25T06:13:08.594032454Z	4009	nginx.service	1	0.000000	0.000000	0.000000	0.000000	165982208	4.278717	311848960	0.000000	0.000000	3
4	2026-09-25T06:13:08.594032454Z	4009	mysql.service	1	0.794907	0.397454	0.794807	0.000000	2053939200	52.946785	2377912320	0.000000	0.000000	118
5	2026-09-25T06:13:09.594357811Z	5010	isuconquest.go.service	1	1.028565	0.514283	0.854122	0.174343	5574656	0.143704	5816320	0.000000	0.000000	8
5	2026-09-25T06:13:09.594357811Z	5010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	165982208	4.278717	311848960	0.000000	0.000000	3
5	2026-09-25T06:13:09.594357811Z	5010	mysql.service	1	0.813735	0.406868	0.813735	0.000000	2053939200	52.946785	2377912320	0.000000	4094.667779	118
6	2026-09-25T06:13:10.593542027Z	6009	isuconquest.go.service	1	0.991109	0.495554	0.186052	0.805057	5840896	0.150568	5959680	0.000000	0.000000	8
6	2026-09-25T06:13:10.593542027Z	6009	nginx.service	1	0.000000	0.000000	0.000000	0.000000	165982208	4.278717	311848960	0.000000	0.000000	3
6	2026-09-25T06:13:10.593542027Z	6009	mysql.service	1	0.762322	0.381161	0.762322	0.000000	2053939200	52.946785	2377912320	0.000000	0.000000	118
7	2026-09-25T06:13:11.594436297Z	7010	isuconquest.go.service	1	2.958155	1.479077	2.441517	0.516638	8704000	0.224373	9027584	0.000000	0.000000	13
7	2026-09-25T06:13:11.594436297Z	7010	nginx.service	1	0.013488	0.006744	0.005795	0.007693	165994496	4.279034	311848960	0.000000	0.000000	3
