sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-25T06:13:04.3923425Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060000	0.040000	0.000000	7	0	0.000000	0.000000	3849883648	2833371136	1016512512	541978624	26447872	643616768	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.390000	0.000000	0.000000	0.200000	0.190000
1	2026-09-25T06:13:05.402819964Z	1010	2	16.176471	16.176471	8.823529	7.352941	0.000000	0.000000	83.823529	0.210000	0.070000	0.010000	1	0	4436.516571	4593.867928	3849883648	2840158208	1009725440	522653696	26447872	656228352	0	0	0.000000	0.000000	218890.582459	0.000000	0	7.917049	5095968.192011	123007.196892	3833.831183	1287.510162	0.000000	0.000000	0.000000	0.000000	0.390000	0.000000	0.000000	0.200000	0.190000
2	2026-09-25T06:13:06.402962003Z	2010	2	2.000000	2.000000	1.500000	0.500000	0.000000	0.000000	98.000000	0.210000	0.070000	0.010000	1	0	2989.575361	1740.752743	3849883648	2840154112	1009729536	522653696	26447872	656232448	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58296.719534	58296.719534	62.991053	62.991053	0.000000	0.000000	0.000000	0.000000	0.680000	0.000000	0.000000	0.160000	0.160000
3	2026-09-25T06:13:07.40337253Z	3011	2	2.512563	2.512563	2.010050	0.502513	0.000000	0.000000	97.487437	0.210000	0.070000	0.010000	2	0	2913.803656	1696.303535	3849883648	2840670208	1009213440	522137600	26447872	656232448	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61631.695382	60880.004010	96.960190	90.962653	0.000000	0.000000	0.000000	0.000000	0.680000	0.000000	0.000000	0.160000	0.160000
4	2026-09-25T06:13:08.402827985Z	4010	2	2.985075	2.985075	1.990050	0.995025	0.000000	0.000000	97.014925	0.210000	0.070000	0.010000	2	0	2765.506092	1646.896898	3849883648	2840883200	1009000448	521908224	26460160	656244736	0	0	0.000000	0.000000	0.000000	127045.188683	0	4.002180	58464.839893	58478.847522	65.035418	65.035418	0.000000	0.000000	0.000000	0.000000	0.550000	0.000000	0.000000	0.130000	0.130000
5	2026-09-25T06:13:09.403749934Z	5011	2	1.005025	1.005025	0.502513	0.502513	0.000000	0.000000	98.994975	0.210000	0.070000	0.010000	1	0	2782.434773	1707.425863	3849883648	2840870912	1009012736	521908224	26460160	656248832	0	0	0.000000	0.000000	0.000000	20461.136142	0	3.996316	58251.296033	58251.296033	62.941972	62.941972	0.000000	0.000000	0.000000	0.000000	0.550000	0.000000	0.000000	0.130000	0.130000
6	2026-09-25T06:13:10.403580466Z	6011	2	1.507538	1.507538	1.005025	0.502513	0.000000	0.000000	98.492462	0.200000	0.070000	0.010000	1	0	2950.499977	1661.281512	3849883648	2840870912	1009012736	521908224	26460160	656248832	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58314.881748	58314.881748	63.010677	63.010677	0.000000	0.000000	0.000000	0.000000	0.450000	0.000000	0.000000	0.110000	0.100000
7	2026-09-25T06:13:11.40365676Z	7011	2	16.161616	21.717172	14.646465	1.515152	5.555556	0.000000	78.282828	0.200000	0.070000	0.010000	3	0	8660.338653	4394.664401	3849883648	2841444352	1008439296	519843840	26976256	657326080	0	0	0.000000	0.000000	1707901.576096	3235592.913947	0	227.982590	71571.534440	71477.541618	154.988164	153.988241	0.000000	0.000000	0.000000	0.000000	0.450000	0.000000	0.000000	0.110000	0.100000
8	2026-09-25T06:13:12.402893664Z	8010	2	24.257426	57.920792	19.306931	4.950495	33.663366	0.000000	42.079208	0.200000	0.070000	0.010000	2	0	12772.747701	6587.026982	3849883648	2866573312	983310336	470069248	28811264	680034304	0	0	0.000000	0.000000	17589359.566004	31305042.881746	0	820.626272	2376967.015656	2376967.015656	457.349032	457.349032	0.000000	0.000000	0.000000	0.000000	0.730000	0.000000	0.000000	3.710000	3.530000
9	2026-09-25T06:13:13.402882658Z	9010	2	52.763819	63.819095	47.236181	5.527638	11.055276	0.000000	36.180905	0.200000	0.070000	0.010000	2	0	9900.108961	3188.035088	3849883648	2879414272	970469376	438874112	29458432	697888768	0	0	0.000000	0.000000	16384.180324	28279095.239722	0	296.003258	4207995.313196	4208009.313351	476.005239	476.005239	0.000000	0.000000	0.000000	0.000000	0.730000	0.000000	0.000000	3.710000	3.530000
10	2026-09-25T06:13:14.402867186Z	10010	2	53.571429	62.244898	48.469388	5.102041	8.673469	0.000000	37.755102	0.200000	0.070000	0.010000	5	0	12714.196714	3493.054045	3849883648	2865942528	983941120	434507776	29790208	715345920	0	0	0.000000	0.000000	20480.316871	49881859.772134	0	256.003961	4208757.117890	4208757.117890	479.007411	479.007411	0.000000	0.000000	0.000000	0.000000	1.140000	0.000000	0.000000	4.850000	4.340000
11	2026-09-25T06:13:15.402883346Z	11010	2	50.000000	61.224490	43.877551	6.122449	11.224490	0.000000	38.775510	0.260000	0.080000	0.020000	5	0	10330.833023	3915.936707	3849883648	2861092864	988790784	422612992	30154752	731635712	0	0	0.000000	0.000000	16383.735190	37547425.120968	0	271.995604	4210647.943297	4210647.943297	484.992161	484.992161	0.000000	0.000000	0.000000	0.000000	1.140000	0.000000	0.000000	4.850000	4.340000
