sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T06:13:04.953162871Z	0	26	10000	1	2	16	17	0.000	10013	0.000	984982	0.000	273437	0.000	250818	0.000	62437	0.000	21	0.000	4145881091	0.000	4923238388	0.000	65536	8311	0	288612709	0.000	72799	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4066	0.000	0	0.000	0.000	16	0.000	17	0	0.000
1	2026-09-25T06:13:05.95517648Z	1002	26	10000	3	2	14	17	0.000	10015	1.996	985008	25.948	273459	21.956	250818	0.000	62437	0.000	21	0.000	4145906877	25734.181	4923270938	32484.589	65536	8311	0	288612709	0.000	72799	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4068	1.996	0	0.000	0.000	16	0.000	17	0	0.000
2	2026-09-25T06:13:06.954593849Z	2001	26	10000	3	2	14	17	0.000	10015	0.000	985030	22.013	273480	21.012	250818	0.000	62437	0.000	21	0.000	4145931745	24882.497	4923302220	31300.236	65536	8311	0	288612709	0.000	72799	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4069	1.001	0	0.000	0.000	16	0.000	17	0	0.000
3	2026-09-25T06:13:07.95421701Z	3001	26	10000	3	2	14	17	0.000	10015	0.000	985052	22.008	273501	21.008	250818	0.000	62437	0.000	21	0.000	4145956613	24877.375	4923333502	31293.793	65536	8311	0	288612709	0.000	72799	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4070	1.000	0	0.000	0.000	16	0.000	17	0	0.000
4	2026-09-25T06:13:08.954237443Z	4001	26	10000	3	2	14	17	0.000	10015	0.000	985074	22.000	273522	21.000	250818	0.000	62437	0.000	21	0.000	4145981481	24867.492	4923364784	31281.361	65536	8311	0	288612709	0.000	72799	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4071	1.000	0	0.000	0.000	16	0.000	17	0	0.000
5	2026-09-25T06:13:09.95458376Z	5001	26	10000	3	2	14	17	0.000	10015	0.000	985096	21.992	273543	20.993	250818	0.000	62437	0.000	21	0.000	4146006349	24859.390	4923396066	31271.170	65536	8311	0	288612709	0.000	72799	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4072	1.000	0	0.000	0.000	16	0.000	17	0	0.000
6	2026-09-25T06:13:10.954276634Z	6001	26	10000	3	2	14	17	0.000	10015	0.000	985118	22.007	273564	21.006	250818	0.000	62437	0.000	21	0.000	4146031217	24875.640	4923427348	31291.611	65536	8311	0	288612709	0.000	72799	0.000	0.000	0	253	0.000	163	0.000	0	0.000	4073	1.000	0	0.000	0.000	16	0.000	17	0	0.000
7	2026-09-25T06:13:11.954297118Z	7001	26	10000	4	3	13	17	0.000	10016	1.000	985191	72.999	273588	24.000	250819	1.000	62437	0.000	21	0.000	4146067266	36048.262	4923459501	32152.341	65536	8251	507	288652862	40152.178	72850	50.999	99.873	0	253	0.000	163	0.000	0	0.000	4074	1.000	0	0.000	0.000	16	0.000	17	0	0.000
8	2026-09-25T06:13:12.954992822Z	8001	26	10000	4	3	13	17	0.000	10017	0.999	985275	83.942	273610	21.985	250830	10.992	62437	0.000	21	0.000	4149399638	3330055.257	4923492138	32614.310	65536	7952	991	288942927	289863.340	72855	4.997	99.998	0	253	0.000	163	0.000	0	0.000	4075	0.999	0	0.000	0.000	16	0.000	17	0	0.000
9	2026-09-25T06:13:13.954636565Z	9001	26	10000	4	3	13	17	0.000	10017	0.000	985302	27.010	273631	21.007	250835	5.002	62437	0.000	21	0.000	4154577723	5179930.371	4923523702	31575.249	65536	7873	1269	289385894	443124.865	72855	0.000	100.000	0	253	0.000	163	0.000	0	0.000	4076	1.000	0	0.000	0.000	16	0.000	17	0	0.000
10	2026-09-25T06:13:14.954585423Z	10001	26	10000	4	3	13	17	0.000	10017	0.000	985328	26.001	273652	21.001	250839	4.000	62437	0.000	21	0.000	4158725570	4148059.123	4923555211	31510.611	65536	7823	1549	289869413	483543.727	72855	0.000	100.000	0	253	0.000	163	0.000	0	0.000	4077	1.000	0	0.000	0.000	16	0.000	17	0	0.000
