sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-25T06:13:04.509038302Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.100000	0.030000	0.010000	8	0	0.000000	0.000000	3879243776	2787098624	1092145152	550154240	41484288	694427648	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070000	0.000000	0.000000	0.240000	0.220000
1	2026-09-25T06:13:05.518924137Z	1009	2	13.366337	13.366337	6.930693	6.435644	0.000000	0.000000	86.633663	0.100000	0.030000	0.010000	1	0	4865.896540	4502.489126	3879243776	2790596608	1088647168	535445504	41484288	705564672	0	0	0.000000	0.000000	904466.590712	0.000000	0	15.843375	4180306.174548	108529.099017	3183.528160	1036.750850	0.000000	0.000000	0.000000	0.000000	0.420000	0.000000	0.000000	0.190000	0.180000
2	2026-09-25T06:13:06.519792751Z	2010	2	1.515152	1.515152	0.505051	1.010101	0.000000	0.000000	98.484848	0.100000	0.030000	0.010000	1	0	2890.489275	1637.577574	3879243776	2792656896	1086586880	533381120	41484288	705568768	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61291.760996	60588.371971	90.921025	86.924496	0.000000	0.000000	0.000000	0.000000	0.420000	0.000000	0.000000	0.190000	0.180000
3	2026-09-25T06:13:07.519571556Z	3010	2	0.507614	0.507614	0.507614	0.000000	0.000000	0.000000	99.492386	0.100000	0.030000	0.010000	1	0	2818.623463	1650.365051	3879243776	2792656896	1086586880	533381120	41484288	705568768	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58317.899569	58383.914172	63.013938	64.014160	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000	0.000000	0.160000	0.140000
4	2026-09-25T06:13:08.518924693Z	4009	2	1.005025	1.507538	0.502513	0.502513	0.502513	0.000000	98.492462	0.090000	0.030000	0.010000	1	0	2818.823395	1664.076431	3879243776	2792652800	1086590976	533381120	41492480	705564672	0	0	0.000000	0.000000	0.000000	307398.845247	0	8.005178	58394.773477	58394.773477	64.041426	64.041426	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000	0.000000	0.160000	0.140000
5	2026-09-25T06:13:09.519457693Z	5010	2	0.507614	1.015228	0.507614	0.000000	0.507614	0.000000	98.984772	0.090000	0.030000	0.010000	1	0	2856.477495	1708.089587	3879243776	2792636416	1086607360	533381120	41492480	705581056	0	0	0.000000	0.000000	0.000000	19519324.180692	0	27.985084	58273.939932	58273.939932	62.966439	62.966439	0.000000	0.000000	0.000000	0.000000	0.430000	0.000000	0.000000	0.130000	0.120000
6	2026-09-25T06:13:10.519835654Z	6010	2	1.005025	1.005025	0.502513	0.502513	0.000000	0.000000	98.994975	0.090000	0.030000	0.010000	1	0	2634.004452	1610.391336	3879243776	2792636416	1086607360	533381120	41492480	705581056	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58358.942654	58372.937365	63.975820	63.975820	0.000000	0.000000	0.000000	0.000000	0.430000	0.000000	0.000000	0.130000	0.120000
7	2026-09-25T06:13:11.519689018Z	7010	2	11.340206	28.865979	10.824742	0.515464	17.525773	0.000000	71.134021	0.090000	0.030000	0.010000	1	1	8332.221820	4206.616850	3879243776	2794758144	1084485632	530026496	42012672	706396160	0	0	0.000000	0.000000	1237173.416635	8008854.402392	1	452.066290	71585.497154	71493.483661	155.022732	154.022586	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000	0.000000	0.100000	0.090000
8	2026-09-25T06:13:12.518985567Z	8009	2	16.326531	54.591837	12.755102	3.571429	38.265306	0.000000	45.408163	0.090000	0.030000	0.010000	2	0	12125.529765	6306.436294	3879243776	2819633152	1059610624	483606528	43352064	726769664	0	0	0.000000	0.000000	17412056.598274	25367989.238870	0	892.627924	1338744.746686	1338758.756541	353.248494	353.248494	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000	0.000000	0.100000	0.090000
9	2026-09-25T06:13:13.518991467Z	9009	2	51.813472	60.103627	48.186528	3.626943	8.290155	0.000000	39.896373	0.160000	0.040000	0.010000	3	0	12372.926913	3215.981003	3879243776	2805399552	1073844224	477741056	43532288	746422272	0	0	0.000000	0.000000	16383.903220	32268097.392349	0	223.998677	5244232.022321	5244232.022321	560.996686	560.996686	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	5.340000	4.970000
10	2026-09-25T06:13:14.518980222Z	10009	2	52.551020	62.244898	46.428571	6.122449	9.693878	0.000000	37.755102	0.160000	0.040000	0.010000	2	0	13010.146520	3581.040330	3879243776	2831949824	1047293952	432123904	43847680	765177856	0	0	0.000000	0.000000	20480.230648	36962720.274156	0	256.002883	4208011.390624	4208011.390624	465.005237	465.005237	0.000000	0.000000	0.000000	0.000000	0.470000	0.000000	0.000000	5.340000	4.970000
11	2026-09-25T06:13:15.51973302Z	11010	2	50.000000	64.948454	44.845361	5.154639	14.948454	0.000000	35.051546	0.160000	0.040000	0.010000	3	0	11145.609463	3965.015093	3879243776	2834984960	1044258816	411480064	44412928	782229504	0	0	0.000000	0.000000	16371.675223	41448988.745334	0	371.720165	4207445.588679	4207445.588679	482.636666	482.636666	0.000000	0.000000	0.000000	0.000000	0.930000	0.000000	0.000000	6.000000	5.340000
12	2026-09-25T06:13:16.518976787Z	12009	2	50.000000	63.131313	44.444444	5.555556	13.131313	0.000000	36.868687	0.160000	0.040000	0.010000	4	0	9753.375102	3986.014060	3879243776	2808004608	1071239168	405544960	44683264	815063040	0	0	0.000000	0.000000	16806308.241233	36801715.948730	0	336.254262	4211453.528489	4211467.539083	472.357177	472.357177	0.000000	0.000000	0.000000	0.000000	0.930000	0.000000	0.000000	6.000000	5.340000
13	2026-09-25T06:13:17.518974222Z	13009	2	53.500000	65.500000	47.500000	6.000000	12.000000	0.000000	34.500000	0.160000	0.040000	0.010000	2	0	10837.027754	4026.010311	3879243776	2808451072	1070792704	384929792	45088768	834826240	0	0	0.000000	0.000000	16384.041960	48894077.217732	4	344.000881	4207509.775433	4207509.775433	458.001173	458.001173	0.000000	0.000000	0.000000	0.000000	1.300000	0.000000	0.000000	7.810000	6.720000
14	2026-09-25T06:13:18.518986805Z	14009	2	47.668394	64.766839	42.487047	5.181347	17.098446	0.000000	35.233161	0.310000	0.080000	0.020000	3	0	13220.834621	4605.942384	3879243776	2840678400	1038565376	334352384	45502464	852668416	0	0	0.000000	0.000000	12287.846291	46779830.831096	4	391.995097	5243260.412056	5243260.412056	525.993420	525.993420	0.000000	0.000000	0.000000	0.000000	1.300000	0.000000	0.000000	7.810000	6.720000
15	2026-09-25T06:13:19.51899202Z	15009	2	53.535354	66.666667	47.474747	6.060606	13.131313	0.000000	33.333333	0.310000	0.080000	0.020000	3	2	10971.942847	3834.980024	3879243776	2829934592	1049309184	326639616	45932544	870686720	0	0	0.000000	0.000000	0.000000	38207288.978232	5	351.998166	4205712.092446	4205712.092446	421.997802	421.997802	0.000000	0.000000	0.000000	0.000000	1.610000	0.000000	0.000000	9.470000	8.040000
16	2026-09-25T06:13:20.519597284Z	16010	2	44.670051	62.944162	40.609137	4.060914	18.274112	0.000000	37.055838	0.310000	0.080000	0.020000	3	0	9702.127642	4199.458215	3879243776	2809593856	1069649920	321007616	46276608	896221184	0	0	0.000000	0.000000	16767067.480901	42756840.780765	0	407.753201	4205128.782727	4205128.782727	459.721747	459.721747	0.000000	0.000000	0.000000	0.000000	1.610000	0.000000	0.000000	9.470000	8.040000
17	2026-09-25T06:13:21.519400827Z	17010	2	49.738220	63.350785	43.455497	6.282723	13.612565	0.000000	36.649215	0.310000	0.080000	0.020000	6	0	10629.088084	4162.817786	3879243776	2821009408	1058234368	304263168	46542848	901304320	0	0	0.000000	0.000000	0.000000	49690145.629109	2	348.068378	5245687.515312	5245687.515312	552.108462	552.108462	0.000000	0.000000	0.000000	0.000000	1.680000	0.000000	0.000000	10.840000	9.120000
