sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T06:13:04.902842977Z	0	26	10000	3	2	75	78	0.000	32699	0.000	394687	0.000	262821	0.000	24493	0.000	9298	0.000	21	0.000	2873978009	0.000	340001551	0.000	65536	8364	0	262735896	0.000	26231	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4066	0.000	0	0.000	0.000	16	0.000	74	0	0.000
1	2026-09-25T06:13:05.903918818Z	1001	26	10000	3	2	75	78	0.000	32699	0.000	394709	21.976	262842	20.977	24493	0.000	9298	0.000	21	0.000	2874002877	24841.275	340032826	31241.389	65536	8364	0	262735896	0.000	26231	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4067	0.999	0	0.000	0.000	16	0.000	74	0	0.000
2	2026-09-25T06:13:06.903875265Z	2001	26	10000	3	2	75	78	0.000	32699	0.000	394731	22.001	262863	21.001	24493	0.000	9298	0.000	21	0.000	2874027745	24869.083	340064101	31276.362	65536	8364	0	262735896	0.000	26231	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4068	1.000	0	0.000	0.000	16	0.000	74	0	0.000
3	2026-09-25T06:13:07.903918035Z	3001	26	10000	3	2	75	78	0.000	32699	0.000	394753	21.999	262884	20.999	24493	0.000	9298	0.000	21	0.000	2874052613	24866.936	340095376	31273.662	65536	8364	0	262735896	0.000	26231	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4069	1.000	0	0.000	0.000	16	0.000	74	0	0.000
4	2026-09-25T06:13:08.903933091Z	4001	26	10000	3	2	75	78	0.000	32699	0.000	394775	22.000	262905	21.000	24493	0.000	9298	0.000	21	0.000	2874077481	24867.626	340126651	31274.530	65536	8364	0	262735896	0.000	26231	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4070	1.000	0	0.000	0.000	16	0.000	74	0	0.000
5	2026-09-25T06:13:09.903876577Z	5001	26	10000	3	2	75	78	0.000	32699	0.000	394797	22.001	262926	21.001	24493	0.000	9298	0.000	21	0.000	2874102349	24869.398	340157926	31276.759	65536	8364	0	262735896	0.000	26231	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4071	1.000	0	0.000	0.000	16	0.000	74	0	0.000
6	2026-09-25T06:13:10.903881968Z	6001	26	10000	3	2	75	78	0.000	32699	0.000	394819	22.000	262947	21.000	24493	0.000	9298	0.000	21	0.000	2874127217	24867.873	340189201	31274.840	65536	8364	0	262735896	0.000	26231	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4072	1.000	0	0.000	0.000	16	0.000	74	0	0.000
7	2026-09-25T06:13:11.903983053Z	7001	26	10000	4	3	74	78	0.000	32700	1.000	394891	71.993	262971	23.998	24494	1.000	9298	0.000	21	0.000	2874162853	35632.398	340221336	32131.752	65536	8314	485	262775652	39751.982	26273	41.996	99.894	0	0	0.000	0	0.000	0	0.000	4073	1.000	0	0.000	0.000	16	0.000	74	0	0.000
8	2026-09-25T06:13:12.904493736Z	8001	26	10000	4	3	74	78	0.000	32701	0.999	394976	84.957	262993	21.989	24505	10.994	9298	0.000	21	0.000	2877495640	3331085.878	340253977	32624.339	65536	7964	867	263078712	302905.312	26275	1.999	99.999	0	0	0.000	0	0.000	0	0.000	4074	0.999	0	0.000	0.000	16	0.000	74	0	0.000
9	2026-09-25T06:13:13.904329503Z	9001	26	10000	4	3	74	78	0.000	32701	0.000	395003	27.004	263014	21.003	24509	4.001	9298	0.000	21	0.000	2882673725	5178935.599	340285534	31562.184	65536	7883	1307	263507848	429206.494	26275	0.000	100.000	0	0	0.000	0	0.000	0	0.000	4075	1.000	0	0.000	0.000	16	0.000	74	0	0.000
