sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T21:43:36.322474316Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	498946048	12.960029	499122176	0.000000	0.000000	5
0	2026-09-24T21:43:36.322474316Z	0	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
0	2026-09-24T21:43:36.322474316Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1811009536	47.040630	2228060160	0.000000	0.000000	63
1	2026-09-24T21:43:37.334508425Z	1012	isuconquest.go.service	1	0.808570	0.404285	0.409769	0.398801	495779840	12.877788	499122176	0.000000	0.000000	5
1	2026-09-24T21:43:37.334508425Z	1012	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
1	2026-09-24T21:43:37.334508425Z	1012	mysql.service	1	1.062514	0.531257	0.958070	0.104542	1811660800	47.057547	2228060160	0.000000	0.000000	63
2	2026-09-24T21:43:38.333768239Z	2011	isuconquest.go.service	1	4.493126	2.246563	1.589677	2.903349	345235456	8.967426	499122176	0.000000	0.000000	6
2	2026-09-24T21:43:38.333768239Z	2011	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
2	2026-09-24T21:43:38.333768239Z	2011	mysql.service	1	0.819006	0.409503	0.777676	0.041231	1811660800	47.057547	2228060160	0.000000	0.000000	63
3	2026-09-24T21:43:39.33450888Z	3012	isuconquest.go.service	1	1.241980	0.620990	1.159541	0.082439	339369984	8.815071	499122176	0.000000	0.000000	6
3	2026-09-24T21:43:39.33450888Z	3012	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
3	2026-09-24T21:43:39.33450888Z	3012	mysql.service	1	0.732857	0.366429	0.660811	0.072147	1811660800	47.057547	2228060160	0.000000	0.000000	63
