sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T21:43:36.715930456Z	0	26	10000	3	2	75	78	0.000	32391	0.000	322884	0.000	199670	0.000	22571	0.000	9226	0.000	5	0.000	1089015733	0.000	241404523	0.000	65536	8359	0	84661268	0.000	24461	0.000	0.000	0	0	0.000	0	0.000	0	0.000	811	0.000	0	0.000	0.000	10	0.000	74	0	0.000
1	2026-09-24T21:43:37.71699969Z	1001	26	10000	5	2	73	78	0.000	32393	1.998	322910	25.972	199692	21.977	22571	0.000	9226	0.000	5	0.000	1089041519	25758.458	241437053	32495.255	65536	8359	0	84661268	0.000	24461	0.000	0.000	0	0	0.000	0	0.000	0	0.000	813	1.998	0	0.000	0.000	10	0.000	74	0	0.000
2	2026-09-24T21:43:38.717053016Z	2001	26	10000	5	2	73	78	0.000	32393	0.000	322932	21.999	199713	20.999	22571	0.000	9226	0.000	5	0.000	1089066387	24866.674	241468325	31270.332	65536	8359	0	84661268	0.000	24461	0.000	0.000	0	0	0.000	0	0.000	0	0.000	814	1.000	0	0.000	0.000	10	0.000	74	0	0.000
3	2026-09-24T21:43:39.717061654Z	3001	26	10000	5	2	73	78	0.000	32393	0.000	322954	22.000	199734	21.000	22571	0.000	9226	0.000	5	0.000	1089091255	24867.785	241499597	31271.730	65536	8359	0	84661268	0.000	24461	0.000	0.000	0	0	0.000	0	0.000	0	0.000	815	1.000	0	0.000	0.000	10	0.000	74	0	0.000
4	2026-09-24T21:43:40.717061783Z	4001	26	10000	5	2	73	78	0.000	32393	0.000	322976	22.000	199755	21.000	22571	0.000	9226	0.000	5	0.000	1089116123	24867.997	241530869	31271.996	65536	8359	0	84661268	0.000	24461	0.000	0.000	0	0	0.000	0	0.000	0	0.000	816	1.000	0	0.000	0.000	10	0.000	74	0	0.000
5	2026-09-24T21:43:41.717081215Z	5001	26	10000	5	2	73	78	0.000	32393	0.000	322998	22.000	199776	21.000	22571	0.000	9226	0.000	5	0.000	1089140991	24867.517	241562141	31271.392	65536	8359	0	84661268	0.000	24461	0.000	0.000	0	0	0.000	0	0.000	0	0.000	817	1.000	0	0.000	0.000	10	0.000	74	0	0.000
6	2026-09-24T21:43:42.717151967Z	6001	26	10000	5	2	73	78	0.000	32393	0.000	323020	21.998	199797	20.999	22571	0.000	9226	0.000	5	0.000	1089165859	24866.241	241593413	31269.788	65536	8359	0	84661268	0.000	24461	0.000	0.000	0	0	0.000	0	0.000	0	0.000	818	1.000	0	0.000	0.000	10	0.000	74	0	0.000
7	2026-09-24T21:43:43.717097949Z	7001	26	10000	6	3	72	78	0.000	32394	1.000	323077	57.003	199821	24.001	22571	0.000	9226	0.000	5	0.000	1089193244	27386.479	241625380	31968.727	65536	8374	232	84695261	33994.836	24525	64.003	99.812	0	0	0.000	0	0.000	0	0.000	819	1.000	0	0.000	0.000	10	0.000	74	0	0.000
8	2026-09-24T21:43:44.717296574Z	8001	26	10000	6	3	72	78	0.000	32395	1.000	323180	102.980	199843	21.996	22581	9.998	9226	0.000	5	0.000	1090474221	1280722.615	241658126	32739.497	65536	8228	639	84760805	65530.984	24546	20.996	99.968	0	0	0.000	0	0.000	0	0.000	820	1.000	0	0.000	0.000	10	0.000	74	0	0.000
9	2026-09-24T21:43:45.717453124Z	9001	26	10000	6	3	72	78	0.000	32395	0.000	323206	25.996	199864	20.997	22585	3.999	9226	0.000	5	0.000	1094621138	4146267.869	241689624	31493.070	65536	8085	953	85207905	447030.014	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	821	1.000	0	0.000	0.000	10	0.000	74	0	0.000
10	2026-09-24T21:43:46.717553591Z	10001	26	10000	6	3	72	78	0.000	32395	0.000	323233	26.997	199885	20.998	22589	4.000	9226	0.000	5	0.000	1099799598	5177939.840	241721178	31550.830	65536	8067	1073	85654942	446992.097	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	822	1.000	0	0.000	0.000	10	0.000	74	0	0.000
11	2026-09-24T21:43:47.719508893Z	11003	26	10000	6	2	72	78	0.000	32395	0.000	323260	26.947	199907	21.957	22593	3.992	9226	0.000	5	0.000	1102917318	3111635.769	241753692	32450.549	65536	8119	1272	86094562	438762.081	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	824	1.996	0	0.000	0.000	10	0.000	74	0	0.000
12	2026-09-24T21:43:48.717787031Z	12001	26	10000	6	3	72	78	0.000	32395	0.000	323286	26.045	199928	21.036	22597	4.007	9226	0.000	5	0.000	1107065079	4154915.241	241785135	31497.234	65536	8085	1324	86537291	443492.638	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	825	1.002	0	0.000	0.000	10	0.000	74	0	0.000
13	2026-09-24T21:43:49.7171626Z	13001	26	10000	6	3	72	78	0.000	32395	0.000	323312	26.016	199949	21.013	22601	4.002	9226	0.000	5	0.000	1111212751	4150263.537	241816634	31518.681	65536	8067	1715	87062936	525973.432	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	826	1.001	0	0.000	0.000	10	0.000	74	0	0.000
14	2026-09-24T21:43:50.717516118Z	14001	26	10000	6	3	72	78	0.000	32395	0.000	323338	25.991	199970	20.993	22605	3.999	9226	0.000	5	0.000	1115360493	4146276.184	241848133	31487.868	65536	8107	1851	87569844	506728.858	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	827	1.000	0	0.000	0.000	10	0.000	74	0	0.000
15	2026-09-24T21:43:51.717101803Z	15001	26	10000	6	3	72	78	0.000	32395	0.000	323365	27.011	199991	21.009	22610	5.002	9226	0.000	5	0.000	1120538976	5180629.433	241879688	31568.079	65536	8169	1779	88048510	478864.403	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	828	1.000	0	0.000	0.000	10	0.000	74	0	0.000
16	2026-09-24T21:43:52.717961964Z	16002	26	10000	6	3	72	78	0.000	32395	0.000	323391	25.978	200012	20.982	22614	3.997	9226	0.000	5	0.000	1124686756	4144215.295	241911187	31471.929	65536	8112	2053	88590694	541718.034	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	829	0.999	0	0.000	0.000	10	0.000	74	0	0.000
17	2026-09-24T21:43:53.717391571Z	17001	26	10000	6	3	72	78	0.000	32395	0.000	323417	26.015	200033	21.012	22618	4.002	9226	0.000	5	0.000	1128834474	4150085.188	241942686	31516.977	65536	8071	2297	89085691	495279.505	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	830	1.001	0	0.000	0.000	10	0.000	74	0	0.000
18	2026-09-24T21:43:54.721105203Z	18005	26	10000	6	2	72	78	0.000	32395	0.000	323443	25.904	200054	20.922	22622	3.985	9226	0.000	5	0.000	1132982269	4132448.619	241974241	31438.250	65536	8066	2708	89584868	497330.101	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	831	0.996	0	0.000	0.000	10	0.000	74	0	0.000
19	2026-09-24T21:43:55.717425564Z	19001	26	10000	6	3	72	78	0.000	32395	0.000	323474	31.114	200075	21.078	22626	4.015	9226	0.000	5	0.000	1137986846	5023060.078	242005784	31659.496	65536	8155	2736	90048647	465491.845	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	832	1.004	0	0.000	0.000	10	0.000	74	0	0.000
20	2026-09-24T21:43:56.717138585Z	20001	26	10000	6	3	72	78	0.000	32395	0.000	323507	33.009	200096	21.006	22630	4.001	9226	0.000	5	0.000	1140520767	2534648.363	242037314	31539.051	65536	8155	2314	90275926	227344.241	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	833	1.000	0	0.000	0.000	10	0.000	74	0	0.000
21	2026-09-24T21:43:57.718497098Z	21002	26	10000	6	2	72	78	0.000	32395	0.000	323535	27.962	200118	21.970	22634	3.995	9226	0.000	5	0.000	1144662853	4136466.573	242069884	32525.813	65536	8045	2301	90693171	416678.938	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	835	1.997	0	0.000	0.000	10	0.000	74	0	0.000
22	2026-09-24T21:43:58.71747137Z	22001	26	10000	6	3	72	78	0.000	32395	0.000	323565	30.031	200139	21.022	22638	4.004	9226	0.000	5	0.000	1148508496	3849591.645	242101371	31519.330	65536	8112	1759	91018248	325410.784	24546	0.000	100.000	0	0	0.000	0	0.000	0	0.000	836	1.001	0	0.000	0.000	10	0.000	74	0	0.000
