sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T21:43:36.734562599Z	0	26	10000	4	2	12	16	0.000	2815	0.000	186420	0.000	66881	0.000	41066	0.000	9087	0.000	5	0.000	1078051021	0.000	2054659690	0.000	65536	8378	0	88669955	0.000	26114	0.000	0.000	0	0	0.000	0	0.000	0	0.000	813	0.000	0	0.000	0.000	10	0.000	16	0	0.000
1	2026-09-24T21:43:37.735731358Z	1001	26	10000	4	2	12	16	0.000	2815	0.000	186442	21.974	66902	20.975	41066	0.000	9087	0.000	5	0.000	1078075889	24838.969	2054690961	31234.495	65536	8378	0	88669955	0.000	26114	0.000	0.000	0	0	0.000	0	0.000	0	0.000	814	0.999	0	0.000	0.000	10	0.000	16	0	0.000
2	2026-09-24T21:43:38.735728973Z	2001	26	10000	4	2	12	16	0.000	2815	0.000	186464	22.000	66923	21.000	41066	0.000	9087	0.000	5	0.000	1078100757	24868.059	2054722232	31271.074	65536	8378	0	88669955	0.000	26114	0.000	0.000	0	0	0.000	0	0.000	0	0.000	815	1.000	0	0.000	0.000	10	0.000	16	0	0.000
3	2026-09-24T21:43:39.735784533Z	3001	26	10000	4	2	12	16	0.000	2815	0.000	186486	21.999	66944	20.999	41066	0.000	9087	0.000	5	0.000	1078125625	24866.619	2054753503	31269.263	65536	8378	0	88669955	0.000	26114	0.000	0.000	0	0	0.000	0	0.000	0	0.000	816	1.000	0	0.000	0.000	10	0.000	16	0	0.000
4	2026-09-24T21:43:40.7357348Z	4001	26	10000	4	2	12	16	0.000	2815	0.000	186508	22.001	66965	21.001	41066	0.000	9087	0.000	5	0.000	1078150493	24869.237	2054784774	31272.555	65536	8378	0	88669955	0.000	26114	0.000	0.000	0	0	0.000	0	0.000	0	0.000	817	1.000	0	0.000	0.000	10	0.000	16	0	0.000
5	2026-09-24T21:43:41.735795734Z	5001	26	10000	4	2	12	16	0.000	2815	0.000	186530	21.999	66986	20.999	41066	0.000	9087	0.000	5	0.000	1078175361	24866.485	2054816045	31269.095	65536	8378	0	88669955	0.000	26114	0.000	0.000	0	0	0.000	0	0.000	0	0.000	818	1.000	0	0.000	0.000	10	0.000	16	0	0.000
6	2026-09-24T21:43:42.736002211Z	6001	26	10000	4	2	12	16	0.000	2815	0.000	186552	21.995	67007	20.996	41066	0.000	9087	0.000	5	0.000	1078200229	24862.866	2054847316	31264.545	65536	8378	0	88669955	0.000	26114	0.000	0.000	0	0	0.000	0	0.000	0	0.000	819	1.000	0	0.000	0.000	10	0.000	16	0	0.000
7	2026-09-24T21:43:43.736507084Z	7001	26	10000	5	3	11	16	0.000	2816	0.999	186610	57.971	67031	23.988	41066	0.000	9087	0.000	5	0.000	1078228126	27882.923	2054879293	31960.864	65536	8407	238	88701925	31953.868	26164	49.975	99.844	0	0	0.000	0	0.000	0	0.000	820	0.999	0	0.000	0.000	10	0.000	16	0	0.000
8	2026-09-24T21:43:44.736804015Z	8002	26	10000	5	3	11	16	0.000	2817	1.000	186712	101.970	67053	21.993	41076	9.997	9087	0.000	5	0.000	1079508591	1280084.886	2054912027	32724.283	65536	8227	664	88768088	66143.359	26169	4.999	99.992	0	0	0.000	0	0.000	0	0.000	821	1.000	0	0.000	0.000	10	0.000	16	0	0.000
9	2026-09-24T21:43:45.735776231Z	9001	26	10000	5	3	11	16	0.000	2817	0.000	186738	26.027	67074	21.022	41080	4.004	9087	0.000	5	0.000	1083655508	4151183.557	2054943524	31529.406	65536	8100	951	89149424	381728.338	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	822	1.001	0	0.000	0.000	10	0.000	16	0	0.000
10	2026-09-24T21:43:46.736094337Z	10001	26	10000	5	3	11	16	0.000	2817	0.000	186766	27.991	67096	21.993	41083	2.999	9087	0.000	5	0.000	1087803893	4147065.781	2054976035	32500.661	65536	8117	1097	89552039	402486.965	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	824	1.999	0	0.000	0.000	10	0.000	16	0	0.000
11	2026-09-24T21:43:47.736505592Z	11001	26	10000	5	3	11	16	0.000	2817	0.000	186791	24.990	67117	20.991	41087	3.998	9087	0.000	5	0.000	1090920984	3115809.580	2055007477	31429.074	65536	8080	1317	89985553	433335.785	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	825	1.000	0	0.000	0.000	10	0.000	16	0	0.000
12	2026-09-24T21:43:48.736110758Z	12001	26	10000	5	3	11	16	0.000	2817	0.000	186817	26.010	67138	21.008	41091	4.002	9087	0.000	5	0.000	1095068722	4149376.323	2055038975	31510.441	65536	8153	1292	90342790	357378.106	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	826	1.000	0	0.000	0.000	10	0.000	16	0	0.000
13	2026-09-24T21:43:49.736340693Z	13001	26	10000	5	3	11	16	0.000	2817	0.000	186842	24.994	67159	20.995	41094	2.999	9087	0.000	5	0.000	1098185726	3116287.453	2055070417	31434.772	65536	8072	1351	90802660	459764.284	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	827	1.000	0	0.000	0.000	10	0.000	16	0	0.000
14	2026-09-24T21:43:50.736683668Z	14002	26	10000	5	3	11	16	0.000	2817	0.000	186868	25.991	67180	20.993	41098	3.999	9087	0.000	5	0.000	1102333440	4146291.926	2055101915	31487.201	65536	8119	1452	91230430	427623.336	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	828	1.000	0	0.000	0.000	10	0.000	16	0	0.000
15	2026-09-24T21:43:51.736175567Z	15001	26	10000	5	3	11	16	0.000	2817	0.000	186893	25.013	67201	21.011	41101	3.002	9087	0.000	5	0.000	1105450438	3118582.580	2055133357	31457.984	65536	8133	1594	91695936	465742.648	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	829	1.001	0	0.000	0.000	10	0.000	16	0	0.000
16	2026-09-24T21:43:52.736241715Z	16001	26	10000	5	3	11	16	0.000	2817	0.000	186919	25.998	67222	20.999	41105	4.000	9087	0.000	5	0.000	1109598214	4147501.664	2055164855	31495.917	65536	8157	1417	92101626	405663.167	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	830	1.000	0	0.000	0.000	10	0.000	16	0	0.000
17	2026-09-24T21:43:53.736173477Z	17001	26	10000	5	3	11	16	0.000	2817	0.000	186945	26.002	67243	21.001	41109	4.000	9087	0.000	5	0.000	1113745994	4148063.039	2055196353	31500.149	65536	8125	1582	92526473	424875.991	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	831	1.000	0	0.000	0.000	10	0.000	16	0	0.000
18	2026-09-24T21:43:54.736860962Z	18002	26	10000	5	3	11	16	0.000	2817	0.000	186971	25.982	67264	20.986	41112	2.998	9087	0.000	5	0.000	1117893712	4144868.444	2055227851	31476.360	65536	8064	2077	92998469	471671.730	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	832	0.999	0	0.000	0.000	10	0.000	16	0	0.000
19	2026-09-24T21:43:55.736321625Z	19001	26	10000	5	2	11	16	0.000	2817	0.000	186996	25.013	67285	21.011	41116	4.002	9087	0.000	5	0.000	1121010782	3118752.068	2055259349	31514.997	65536	8042	2398	93473239	475026.201	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	833	1.001	0	0.000	0.000	10	0.000	16	0	0.000
20	2026-09-24T21:43:56.735931821Z	20001	26	10000	5	3	11	16	0.000	2817	0.000	187024	28.011	67307	22.009	41120	4.002	9087	0.000	5	0.000	1125159192	4150027.685	2055291805	32468.656	65536	8112	2512	93905858	432787.701	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	835	2.001	0	0.000	0.000	10	0.000	16	0	0.000
21	2026-09-24T21:43:57.736263945Z	21001	26	10000	5	3	11	16	0.000	2817	0.000	187057	32.989	67328	20.993	41123	2.999	9087	0.000	5	0.000	1128104941	2944770.989	2055323335	31519.532	65536	8091	2401	94178720	272771.408	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	836	1.000	0	0.000	0.000	10	0.000	16	0	0.000
22	2026-09-24T21:43:58.736334737Z	22001	26	10000	5	3	11	16	0.000	2817	0.000	187087	29.998	67349	20.999	41127	4.000	9087	0.000	5	0.000	1131663808	3558615.103	2055354876	31538.768	65536	8051	2192	94489362	310620.013	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	837	1.000	0	0.000	0.000	10	0.000	16	0	0.000
23	2026-09-24T21:43:59.736283844Z	23001	26	10000	5	3	11	16	0.000	2817	0.000	187113	26.001	67370	21.001	41131	4.000	9087	0.000	5	0.000	1135805332	4141734.760	2055386374	31499.603	65536	8115	2032	94875387	386044.645	26169	0.000	100.000	0	0	0.000	0	0.000	0	0.000	838	1.000	0	0.000	0.000	10	0.000	16	0	0.000
