sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T23:40:22.092130399Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060000	0.220000	6	0	0.000000	0.000000	3849883648	2753458176	1096425472	402116608	67137536	819462144	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030000	0.030000
1	2026-09-24T23:40:23.102314374Z	1010	2	13.300493	13.300493	7.881773	5.418719	0.000000	0.000000	86.699507	0.000000	0.060000	0.220000	1	0	4100.243242	3141.012025	3849883648	2748010496	1101873152	399093760	67137536	827863040	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	3341941.762012	99255.188043	2584.677717	780.055933	0.000000	0.000000	0.000000	0.000000	0.720000	0.000000	0.000000	0.030000	0.030000
2	2026-09-24T23:40:24.102359118Z	2010	2	3.980100	3.980100	2.487562	1.492537	0.000000	0.000000	96.019900	0.000000	0.060000	0.220000	1	0	3130.859957	1749.921726	3849883648	2749038592	1100845056	398061568	67137536	827867136	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	61394.253835	60770.281745	91.995885	88.996019	0.000000	0.000000	0.000000	0.000000	0.720000	0.000000	0.000000	0.030000	0.030000
3	2026-09-24T23:40:25.103165378Z	3011	2	1.010101	1.010101	1.010101	0.000000	0.000000	0.000000	98.989899	0.000000	0.060000	0.220000	1	0	3005.576688	1687.639304	3849883648	2749038592	1100845056	398061568	67137536	827867136	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58258.028183	58258.028183	62.949246	62.949246	0.000000	0.000000	0.000000	0.000000	0.770000	0.000000	0.000000	0.020000	0.020000
4	2026-09-24T23:40:26.102363259Z	4010	2	1.500000	2.000000	1.000000	0.500000	0.500000	0.000000	98.000000	0.000000	0.060000	0.220000	1	0	2769.221248	1676.344630	3849883648	2749804544	1100079104	397287424	67137536	827875328	0	0	0.000000	0.000000	0.000000	131177.219872	0	8.006422	58351.805150	58351.805150	63.050574	63.050574	0.000000	0.000000	0.000000	0.000000	0.770000	0.000000	0.000000	0.020000	0.020000
5	2026-09-24T23:40:27.103003059Z	5010	2	2.010050	2.512563	1.507538	0.502513	0.502513	0.000000	97.487437	0.000000	0.060000	0.220000	1	0	3020.067755	1740.886178	3849883648	2750316544	1099567104	396771328	67137536	827879424	0	0	0.000000	0.000000	0.000000	19513147.449236	0	31.979539	58267.720196	58267.720196	62.959718	62.959718	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000	0.000000	0.020000	0.020000
6	2026-09-24T23:40:28.102350772Z	6010	2	2.475248	2.475248	1.485149	0.990099	0.000000	0.000000	97.524752	0.000000	0.060000	0.220000	1	0	2778.812589	1643.071758	3849883648	2750316544	1099567104	396771328	67137536	827879424	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58343.056534	58343.056534	63.041121	63.041121	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000	0.000000	0.020000	0.020000
7	2026-09-24T23:40:29.102820942Z	7010	2	11.734694	20.408163	10.204082	1.530612	8.673469	0.000000	79.591837	0.000000	0.060000	0.220000	3	0	7675.391269	4073.084962	3849883648	2751217664	1098665984	394219520	67158016	829517824	0	0	0.000000	0.000000	2096166.447518	1789110.815557	0	259.877814	68843.631858	68751.675094	139.934207	138.934677	0.000000	0.000000	0.000000	0.000000	0.510000	0.000000	0.000000	0.010000	0.010000
8	2026-09-24T23:40:30.10236241Z	8010	2	19.072165	57.216495	15.463918	3.092784	38.144330	0.515464	42.783505	0.000000	0.060000	0.220000	5	0	13523.200766	7017.217591	3849883648	2773630976	1076252672	354738176	67256320	846479360	0	0	0.000000	0.000000	15547352.896629	18383085.159272	0	872.400020	1341088.926823	1341088.926823	367.168357	367.168357	0.000000	0.000000	0.000000	0.000000	0.510000	0.000000	0.000000	0.010000	0.010000
9	2026-09-24T23:40:31.10236658Z	9010	2	47.474747	62.121212	41.414141	6.060606	14.646465	0.000000	37.878788	0.160000	0.090000	0.230000	4	0	10083.957970	3463.985562	3849883648	2796691456	1053192192	315015168	67334144	863109120	0	0	0.000000	0.000000	16383.931712	37306212.507706	0	415.998266	3170619.784857	3170647.784740	377.998425	377.998425	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000	0.000000	5.080000	4.720000
10	2026-09-24T23:40:32.102360212Z	10010	2	55.276382	62.311558	50.251256	5.025126	7.035176	0.000000	37.688442	0.160000	0.090000	0.230000	3	0	10542.067174	3340.021283	3849883648	2763010048	1086873600	331726848	67358720	880066560	0	0	0.000000	0.000000	20480.130499	31912139.344152	0	224.001427	4208475.816408	4208475.816408	478.003046	478.003046	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000	0.000000	5.080000	4.720000
11	2026-09-24T23:40:33.10236018Z	11010	2	51.546392	61.340206	46.907216	4.639175	9.793814	0.000000	38.659794	0.160000	0.090000	0.230000	3	0	8746.996536	3457.998631	3849883648	2765832192	1084051456	315850752	67391488	893083648	0	0	0.000000	0.000000	16383.993512	36868081.400240	0	295.999883	4210625.332592	4210625.332592	483.999808	483.999808	0.000000	0.000000	0.000000	0.000000	1.180000	0.000000	0.000000	5.790000	5.130000
12	2026-09-24T23:40:34.10237132Z	12010	2	53.030303	62.121212	47.979798	5.050505	9.090909	0.000000	37.878788	0.160000	0.090000	0.230000	5	0	7633.918203	2967.968198	3849883648	2765123584	1084760064	304783360	67428352	904822784	0	0	0.000000	0.000000	12287.868335	29703873.722993	0	267.997128	4208073.910488	4208087.910338	468.994975	468.994975	0.000000	0.000000	0.000000	0.000000	1.180000	0.000000	0.000000	5.790000	5.130000
13	2026-09-24T23:40:35.102362824Z	13010	2	50.251256	63.316583	45.226131	5.025126	13.065327	0.000000	36.683417	0.160000	0.090000	0.230000	3	0	11055.093847	3869.032844	3849883648	2795077632	1054806016	250695680	67497984	928870400	0	0	0.000000	0.000000	10125397.954503	39649616.585595	0	344.002920	3170771.916683	3170771.916683	369.003132	369.003132	0.000000	0.000000	0.000000	0.000000	1.510000	0.000000	0.000000	6.910000	6.010000
14	2026-09-24T23:40:36.102370947Z	14010	2	50.769231	61.538462	47.179487	3.589744	10.769231	0.000000	38.461538	0.230000	0.100000	0.240000	3	0	10636.913671	4007.967471	3849883648	2796269568	1053614080	238309376	67547136	940105728	0	0	0.000000	0.000000	4095.966757	36757205.678519	0	251.997955	4208604.842963	4208604.842963	478.996112	478.996112	0.000000	0.000000	0.000000	0.000000	1.510000	0.000000	0.000000	6.910000	6.010000
15	2026-09-24T23:40:37.10238206Z	15010	2	51.776650	61.928934	46.192893	5.583756	10.152284	0.000000	38.071066	0.230000	0.100000	0.240000	3	0	11614.870947	3846.957256	3849883648	2765762560	1084121088	253788160	67575808	955039744	0	0	0.000000	0.000000	16383.817959	40828474.354821	0	231.997422	4208516.239176	4208516.239176	476.994700	476.994700	0.000000	0.000000	0.000000	0.000000	1.780000	0.000000	0.000000	8.200000	6.920000
16	2026-09-24T23:40:38.102365617Z	16010	2	51.741294	63.184080	45.771144	5.970149	11.442786	0.000000	36.815920	0.230000	0.100000	0.240000	3	0	10786.177346	3909.064273	3849883648	2766811136	1083072512	243728384	67612672	963985408	0	0	0.000000	0.000000	4096.067348	33309219.670190	0	284.004670	4208611.197985	4208611.197985	476.007827	476.007827	0.000000	0.000000	0.000000	0.000000	1.780000	0.000000	0.000000	8.200000	6.920000
17	2026-09-24T23:40:39.102620743Z	17010	2	45.360825	61.340206	39.690722	5.670103	15.979381	0.000000	38.659794	0.230000	0.100000	0.240000	3	0	11034.184859	3798.031012	3849883648	2799890432	1049993216	195301376	67657728	979255296	0	0	0.000000	0.000000	12088307.922088	34770265.097036	0	391.900015	3167839.792202	3167839.792202	327.916339	327.916339	0.000000	0.000000	0.000000	0.000000	1.820000	0.000000	0.000000	9.250000	7.660000
18	2026-09-24T23:40:40.103178128Z	18011	2	49.743590	63.076923	45.641026	4.102564	13.333333	0.000000	36.923077	0.230000	0.100000	0.240000	5	0	10150.342301	3864.845774	3849883648	2799095808	1050787840	191946752	67678208	983384064	0	0	0.000000	0.000000	0.000000	43131414.980604	0	343.808365	4206298.451306	4206298.451306	478.733159	478.733159	0.000000	0.000000	0.000000	0.000000	1.820000	0.000000	0.000000	9.250000	7.660000
19	2026-09-24T23:40:41.10236534Z	19010	2	48.756219	64.179104	42.786070	5.970149	15.422886	0.000000	35.820896	0.290000	0.120000	0.240000	3	0	10641.648809	3889.160845	3849883648	2769383424	1080500224	218525696	67706880	986488832	0	0	0.000000	0.000000	0.000000	46203567.117511	0	360.292822	3173702.369474	3173702.369474	375.305022	375.305022	0.000000	0.000000	0.000000	0.000000	2.030000	0.000000	0.000000	10.650000	8.620000
20	2026-09-24T23:40:42.102830274Z	20010	2	50.000000	64.141414	43.939394	6.060606	14.141414	0.000000	35.858586	0.290000	0.120000	0.240000	2	0	8934.846458	3544.352337	3849883648	2767048704	1082834944	216719360	67727360	990609408	0	0	0.000000	0.000000	0.000000	41596023.256669	0	383.821573	4206471.537576	4206471.537576	473.779754	473.779754	0.000000	0.000000	0.000000	0.000000	2.030000	0.000000	0.000000	10.650000	8.620000
21	2026-09-24T23:40:43.102372197Z	21010	2	34.031414	64.397906	30.366492	3.141361	30.366492	0.523560	35.602094	0.290000	0.120000	0.240000	5	0	11448.244120	5379.464182	3849883648	2768977920	1080905728	211816448	67805184	993521664	0	0	0.000000	0.000000	0.000000	64934960.887404	0	676.309799	3001323.822406	3001323.822406	341.156274	341.156274	0.000000	0.000000	0.000000	0.000000	2.210000	0.000000	0.000000	11.980000	9.600000
22	2026-09-24T23:40:44.102362035Z	22010	2	42.574257	62.871287	37.128713	5.445545	20.297030	0.000000	37.128713	0.290000	0.120000	0.240000	3	0	10799.109093	4570.046167	3849883648	2769182720	1080700928	191922176	67866624	1013137408	0	0	0.000000	0.000000	16064674.285340	51634697.613715	0	420.004243	3615741.526221	3615755.526362	411.004152	411.004152	0.000000	0.000000	0.000000	0.000000	2.210000	0.000000	0.000000	11.980000	9.600000
