sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-24T23:40:21.944053395Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	3854336	0.099358	4026368	0.000000	0.000000	5
0	2026-09-24T23:40:21.944053395Z	0	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93503488	2.410348	228225024	0.000000	0.000000	3
0	2026-09-24T23:40:21.944053395Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	1980899328	51.063951	2377912320	0.000000	0.000000	118
1	2026-09-24T23:40:22.954199168Z	1010	isuconquest.go.service	1	0.594568	0.297284	0.064842	0.529825	4345856	0.112028	4460544	0.000000	0.000000	5
1	2026-09-24T23:40:22.954199168Z	1010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93503488	2.410348	228225024	0.000000	0.000000	3
1	2026-09-24T23:40:22.954199168Z	1010	mysql.service	1	1.044305	0.522152	0.956100	0.088106	1980923904	51.064585	2377912320	0.000000	0.000000	118
2	2026-09-24T23:40:23.954960426Z	2010	isuconquest.go.service	1	1.082376	0.541188	0.454254	0.628122	4530176	0.116780	4755456	0.000000	0.000000	5
2	2026-09-24T23:40:23.954960426Z	2010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93503488	2.410348	228225024	0.000000	0.000000	3
2	2026-09-24T23:40:23.954960426Z	2010	mysql.service	1	0.797193	0.398597	0.687077	0.110116	1980923904	51.064585	2377912320	0.000000	0.000000	118
3	2026-09-24T23:40:24.954247545Z	3010	isuconquest.go.service	1	0.961686	0.480843	0.608634	0.352952	4890624	0.126071	5005312	0.000000	0.000000	5
3	2026-09-24T23:40:24.954247545Z	3010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93503488	2.410348	228225024	0.000000	0.000000	3
3	2026-09-24T23:40:24.954247545Z	3010	mysql.service	1	0.779155	0.389578	0.779155	0.000000	1980923904	51.064585	2377912320	0.000000	0.000000	118
4	2026-09-24T23:40:25.955000862Z	4010	isuconquest.go.service	1	1.260351	0.630175	1.096974	0.163477	5197824	0.133990	5320704	0.000000	0.000000	5
4	2026-09-24T23:40:25.955000862Z	4010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93503488	2.410348	228225024	0.000000	0.000000	3
4	2026-09-24T23:40:25.955000862Z	4010	mysql.service	1	0.749336	0.374668	0.581362	0.167973	1980923904	51.064585	2377912320	0.000000	0.000000	118
5	2026-09-24T23:40:26.954803916Z	5010	isuconquest.go.service	1	1.024402	0.512201	0.512201	0.512201	5062656	0.130506	5320704	0.000000	0.000000	5
5	2026-09-24T23:40:26.954803916Z	5010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93503488	2.410348	228225024	0.000000	0.000000	3
5	2026-09-24T23:40:26.954803916Z	5010	mysql.service	1	0.736945	0.368473	0.691836	0.045109	1980923904	51.064585	2377912320	0.000000	0.000000	118
6	2026-09-24T23:40:27.954402491Z	6010	isuconquest.go.service	1	1.116348	0.558174	0.832834	0.283514	5328896	0.137369	5582848	0.000000	0.000000	5
6	2026-09-24T23:40:27.954402491Z	6010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93503488	2.410348	228225024	0.000000	0.000000	3
6	2026-09-24T23:40:27.954402491Z	6010	mysql.service	1	0.737796	0.368898	0.737796	0.000000	1980923904	51.064585	2377912320	0.000000	0.000000	118
7	2026-09-24T23:40:28.954923118Z	7010	isuconquest.go.service	1	2.735876	1.367938	2.574060	0.161716	8441856	0.217616	8589312	0.000000	0.000000	10
7	2026-09-24T23:40:28.954923118Z	7010	nginx.service	1	0.014193	0.007096	0.006297	0.007896	93523968	2.410876	228225024	0.000000	0.000000	3
7	2026-09-24T23:40:28.954923118Z	7010	mysql.service	1	8.550049	4.275024	8.144860	0.405289	1980915712	51.064373	2377912320	425762.334930	2341692.842114	118
8	2026-09-24T23:40:29.954700608Z	8010	isuconquest.go.service	1	5.645456	2.822728	2.679296	2.966260	26296320	0.677871	26431488	0.000000	0.000000	10
8	2026-09-24T23:40:29.954700608Z	8010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93519872	2.410771	228225024	0.000000	0.000000	3
8	2026-09-24T23:40:29.954700608Z	8010	mysql.service	1	35.004389	17.502194	31.208344	3.796045	1985847296	51.191501	2377912320	573567.625680	12638972.323010	118
9	2026-09-24T23:40:30.954561494Z	9010	isuconquest.go.service	1	7.125891	3.562946	6.856354	0.269437	26296320	0.677871	26628096	0.000000	0.000000	10
9	2026-09-24T23:40:30.954561494Z	9010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93519872	2.410771	228225024	0.000000	0.000000	3
9	2026-09-24T23:40:30.954561494Z	9010	mysql.service	1	77.578192	38.789096	67.774128	9.804064	1986207744	51.200792	2377912320	0.000000	35238694.230948	118
10	2026-09-24T23:40:31.95426067Z	10010	isuconquest.go.service	1	7.422033	3.711016	7.422133	0.000000	26398720	0.680511	26673152	0.000000	0.000000	10
10	2026-09-24T23:40:31.95426067Z	10010	nginx.service	1	0.000000	0.000000	0.000000	0.000000	93519872	2.410771	228225024	0.000000	0.000000	3
10	2026-09-24T23:40:31.95426067Z	10010	mysql.service	1	95.479822	47.739911	85.036381	10.443342	1994543104	51.415663	2377912320	0.000000	33056472.114054	118
