sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T23:40:22.322997721Z	0	26	10000	1	2	77	78	0.000	32595	0.000	365820	0.000	236837	0.000	24038	0.000	9268	0.000	16	0.000	2460794704	0.000	299504303	0.000	65536	8299	0	216773542	0.000	25896	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2727	0.000	0	0.000	0.000	14	0.000	74	0	0.000
1	2026-09-24T23:40:23.324046457Z	1001	26	10000	3	2	75	78	0.000	32597	1.998	365844	23.975	236857	19.979	24038	0.000	9268	0.000	16	0.000	2460818068	23339.523	299533813	29479.085	65536	8299	0	216773542	0.000	25896	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2729	1.998	0	0.000	0.000	14	0.000	74	0	0.000
2	2026-09-24T23:40:24.324050206Z	2001	26	10000	3	2	75	78	0.000	32597	0.000	365866	22.000	236878	21.000	24038	0.000	9268	0.000	16	0.000	2460842936	24867.907	299565088	31274.883	65536	8299	0	216773542	0.000	25896	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2730	1.000	0	0.000	0.000	14	0.000	74	0	0.000
3	2026-09-24T23:40:25.324035393Z	3001	26	10000	3	2	75	78	0.000	32597	0.000	365888	22.000	236899	21.000	24038	0.000	9268	0.000	16	0.000	2460867804	24868.369	299596363	31275.464	65536	8299	0	216773542	0.000	25896	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2731	1.000	0	0.000	0.000	14	0.000	74	0	0.000
4	2026-09-24T23:40:26.324052357Z	4001	26	10000	3	2	75	78	0.000	32597	0.000	365910	22.000	236920	21.000	24038	0.000	9268	0.000	16	0.000	2460892672	24867.578	299627638	31274.470	65536	8299	0	216773542	0.000	25896	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2732	1.000	0	0.000	0.000	14	0.000	74	0	0.000
5	2026-09-24T23:40:27.32404729Z	5001	26	10000	3	2	75	78	0.000	32597	0.000	365932	22.000	236941	21.000	24038	0.000	9268	0.000	16	0.000	2460917540	24868.126	299658913	31275.158	65536	8299	0	216773542	0.000	25896	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2733	1.000	0	0.000	0.000	14	0.000	74	0	0.000
6	2026-09-24T23:40:28.324093822Z	6001	26	10000	3	2	75	78	0.000	32597	0.000	365954	21.999	236962	20.999	24038	0.000	9268	0.000	16	0.000	2460942408	24866.843	299690188	31273.545	65536	8299	0	216773542	0.000	25896	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2734	1.000	0	0.000	0.000	14	0.000	74	0	0.000
7	2026-09-24T23:40:29.324202544Z	7001	26	10000	4	3	74	78	0.000	32598	1.000	366014	59.993	236986	23.997	24038	0.000	9268	0.000	16	0.000	2460972352	29940.745	299722191	31999.521	65536	8308	327	216806516	32970.416	25946	49.995	99.848	0	0	0.000	0	0.000	0	0.000	2735	1.000	0	0.000	0.000	14	0.000	74	0	0.000
8	2026-09-24T23:40:30.324438759Z	8001	26	10000	4	3	74	78	0.000	32599	1.000	366110	95.977	237008	21.995	24049	10.997	9268	0.000	16	0.000	2463280338	2307440.932	299754908	32709.273	65536	8089	670	216934689	128142.730	25957	10.997	99.991	0	0	0.000	0	0.000	0	0.000	2736	1.000	0	0.000	0.000	14	0.000	74	0	0.000
9	2026-09-24T23:40:31.324176832Z	9001	26	10000	4	3	74	78	0.000	32599	0.000	366136	26.007	237029	21.006	24053	4.001	9268	0.000	16	0.000	2467427494	4148242.570	299786409	31509.253	65536	7879	1080	217438264	503706.938	25957	0.000	100.000	0	0	0.000	0	0.000	0	0.000	2737	1.000	0	0.000	0.000	14	0.000	74	0	0.000
