sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-25T06:58:23.268133248Z	0	26	10000	3	2	75	78	0.000	32735	0.000	406203	0.000	273191	0.000	24675	0.000	9310	0.000	23	0.000	3039236586	0.000	356144350	0.000	65536	8288	0	281111527	0.000	26341	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4600	0.000	0	0.000	0.000	16	0.000	74	0	0.000
1	2026-09-25T06:58:24.269194863Z	1001	26	10000	3	2	75	78	0.000	32735	0.000	406225	21.977	273212	20.978	24675	0.000	9310	0.000	23	0.000	3039261454	24841.628	356175625	31241.833	65536	8288	0	281111527	0.000	26341	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4601	0.999	0	0.000	0.000	16	0.000	74	0	0.000
2	2026-09-25T06:58:25.269252757Z	2001	26	10000	3	2	75	78	0.000	32735	0.000	406247	21.999	273233	20.999	24675	0.000	9310	0.000	23	0.000	3039286322	24866.560	356206900	31273.190	65536	8288	0	281111527	0.000	26341	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4602	1.000	0	0.000	0.000	16	0.000	74	0	0.000
3	2026-09-25T06:58:26.269223515Z	3001	26	10000	3	2	75	78	0.000	32735	0.000	406269	22.001	273254	21.001	24675	0.000	9310	0.000	23	0.000	3039311190	24868.727	356238175	31275.915	65536	8288	0	281111527	0.000	26341	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4603	1.000	0	0.000	0.000	16	0.000	74	0	0.000
4	2026-09-25T06:58:27.269189663Z	4001	26	10000	3	2	75	78	0.000	32735	0.000	406291	22.001	273275	21.001	24675	0.000	9310	0.000	23	0.000	3039336058	24868.842	356269450	31276.059	65536	8288	0	281111527	0.000	26341	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4604	1.000	0	0.000	0.000	16	0.000	74	0	0.000
5	2026-09-25T06:58:28.269278033Z	5001	26	10000	3	2	75	78	0.000	32735	0.000	406313	21.998	273296	20.998	24675	0.000	9310	0.000	23	0.000	3039360926	24865.803	356300725	31272.237	65536	8288	0	281111527	0.000	26341	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4605	1.000	0	0.000	0.000	16	0.000	74	0	0.000
6	2026-09-25T06:58:29.269401331Z	6001	26	10000	3	2	75	78	0.000	32735	0.000	406335	21.997	273317	20.997	24675	0.000	9310	0.000	23	0.000	3039385794	24864.934	356332000	31271.144	65536	8288	0	281111527	0.000	26341	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4606	1.000	0	0.000	0.000	16	0.000	74	0	0.000
7	2026-09-25T06:58:30.269227824Z	7001	26	10000	4	3	74	78	0.000	32736	1.000	406404	69.012	273341	24.004	24675	0.000	9310	0.000	23	0.000	3039420411	34623.008	356364102	32107.571	65536	8249	513	281148026	36505.334	26384	43.007	99.882	0	0	0.000	0	0.000	0	0.000	4607	1.000	0	0.000	0.000	16	0.000	74	0	0.000
8	2026-09-25T06:58:31.269689472Z	8001	26	10000	4	3	74	78	0.000	32737	1.000	406492	87.959	273363	21.990	24686	10.995	9310	0.000	23	0.000	3042754217	3332267.615	356396776	32658.923	65536	7965	732	281358363	210239.940	26386	1.999	99.999	0	0	0.000	0	0.000	0	0.000	4608	1.000	0	0.000	0.000	16	0.000	74	0	0.000
9	2026-09-25T06:58:32.269672197Z	9001	26	10000	4	3	74	78	0.000	32737	0.000	406518	26.000	273384	21.000	24691	5.000	9310	0.000	23	0.000	3046901585	4147439.680	356428277	31501.544	65536	7847	1101	281822982	464627.030	26386	0.000	100.000	0	0	0.000	0	0.000	0	0.000	4609	1.000	0	0.000	0.000	16	0.000	74	0	0.000
