sample	timestamp	elapsed_ms	captured_waits	capture_error	wait_key	requesting_trx_id	blocking_trx_id	object_schema	object_table	object_index	request_lock_type	request_lock_mode	request_lock_data	blocking_lock_type	blocking_lock_mode	blocking_lock_data	requesting_thread_id	requesting_processlist_id	requesting_sql	blocking_thread_id	blocking_processlist_id	blocking_sql
0	2026-09-25T06:58:22.853428325Z	0	0																			
1	2026-09-25T06:58:22.904078141Z	50	0																			
2	2026-09-25T06:58:22.954676324Z	101	0																			
3	2026-09-25T06:58:23.004333352Z	150	0																			
4	2026-09-25T06:58:23.054982999Z	201	0																			
5	2026-09-25T06:58:23.104598288Z	251	0																			
6	2026-09-25T06:58:23.154290646Z	300	0																			
7	2026-09-25T06:58:23.204927454Z	351	0																			
8	2026-09-25T06:58:23.254602979Z	401	0																			
9	2026-09-25T06:58:23.304134999Z	450	0																			
10	2026-09-25T06:58:23.354790124Z	501	0																			
11	2026-09-25T06:58:23.404376414Z	550	0																			
12	2026-09-25T06:58:23.455394745Z	601	0																			
13	2026-09-25T06:58:23.504140789Z	650	0																			
14	2026-09-25T06:58:23.554825973Z	701	0																			
15	2026-09-25T06:58:23.604453431Z	751	0																			
16	2026-09-25T06:58:23.654183365Z	800	0																			
17	2026-09-25T06:58:23.704825562Z	851	0																			
18	2026-09-25T06:58:23.754469655Z	901	0																			
19	2026-09-25T06:58:23.804079784Z	950	0																			
20	2026-09-25T06:58:23.85467794Z	1001	0																			
21	2026-09-25T06:58:23.904329544Z	1050	0																			
22	2026-09-25T06:58:23.953942372Z	1100	0																			
23	2026-09-25T06:58:24.004541175Z	1151	0																			
24	2026-09-25T06:58:24.054132482Z	1200	0																			
25	2026-09-25T06:58:24.104680543Z	1251	0																			
26	2026-09-25T06:58:24.154225978Z	1300	0																			
27	2026-09-25T06:58:24.204739484Z	1351	0																			
28	2026-09-25T06:58:24.254293503Z	1400	0																			
29	2026-09-25T06:58:24.304786435Z	1451	0																			
30	2026-09-25T06:58:24.354304919Z	1500	0																			
31	2026-09-25T06:58:24.404740165Z	1551	0																			
32	2026-09-25T06:58:24.454200971Z	1600	0																			
33	2026-09-25T06:58:24.504735744Z	1651	0																			
34	2026-09-25T06:58:24.554224746Z	1700	0																			
35	2026-09-25T06:58:24.604724086Z	1751	0																			
36	2026-09-25T06:58:24.654150451Z	1800	0																			
37	2026-09-25T06:58:24.704667198Z	1851	0																			
38	2026-09-25T06:58:24.754319302Z	1900	0																			
39	2026-09-25T06:58:24.804897539Z	1951	0																			
40	2026-09-25T06:58:24.854515474Z	2001	0																			
41	2026-09-25T06:58:24.904102926Z	2050	0																			
42	2026-09-25T06:58:24.954726678Z	2101	0																			
43	2026-09-25T06:58:25.004301791Z	2150	0																			
44	2026-09-25T06:58:25.054878833Z	2201	0																			
45	2026-09-25T06:58:25.104436843Z	2251	0																			
46	2026-09-25T06:58:25.15398581Z	2300	0																			
47	2026-09-25T06:58:25.20458934Z	2351	0																			
48	2026-09-25T06:58:25.2542371Z	2400	0																			
49	2026-09-25T06:58:25.304796906Z	2451	0																			
50	2026-09-25T06:58:25.354377132Z	2500	0																			
51	2026-09-25T06:58:25.404892936Z	2551	0																			
52	2026-09-25T06:58:25.454446269Z	2601	0																			
53	2026-09-25T06:58:25.504900027Z	2651	0																			
54	2026-09-25T06:58:25.554511486Z	2701	0																			
55	2026-09-25T06:58:25.604077159Z	2750	0																			
56	2026-09-25T06:58:25.65460129Z	2801	0																			
57	2026-09-25T06:58:25.704208648Z	2850	0																			
58	2026-09-25T06:58:25.754766916Z	2901	0																			
59	2026-09-25T06:58:25.804374042Z	2950	0																			
60	2026-09-25T06:58:25.854958006Z	3001	0																			
61	2026-09-25T06:58:25.904442505Z	3051	0																			
62	2026-09-25T06:58:25.95394724Z	3100	0																			
63	2026-09-25T06:58:26.004447965Z	3151	0																			
64	2026-09-25T06:58:26.054893867Z	3201	0																			
65	2026-09-25T06:58:26.104375827Z	3250	0																			
66	2026-09-25T06:58:26.154892426Z	3301	0																			
67	2026-09-25T06:58:26.204428257Z	3351	0																			
68	2026-09-25T06:58:26.254956131Z	3401	0																			
69	2026-09-25T06:58:26.30439015Z	3450	0																			
70	2026-09-25T06:58:26.35493314Z	3501	0																			
71	2026-09-25T06:58:26.404450184Z	3551	0																			
72	2026-09-25T06:58:26.454066023Z	3600	0																			
73	2026-09-25T06:58:26.504669297Z	3651	0																			
74	2026-09-25T06:58:26.554285501Z	3700	0																			
75	2026-09-25T06:58:26.604894926Z	3751	0																			
76	2026-09-25T06:58:26.654414849Z	3800	0																			
77	2026-09-25T06:58:26.703968342Z	3850	0																			
78	2026-09-25T06:58:26.75452824Z	3901	0																			
79	2026-09-25T06:58:26.804122661Z	3950	0																			
80	2026-09-25T06:58:26.854671059Z	4001	0																			
81	2026-09-25T06:58:26.904223684Z	4050	0																			
82	2026-09-25T06:58:26.954799234Z	4101	0																			
83	2026-09-25T06:58:27.004375204Z	4150	0																			
84	2026-09-25T06:58:27.054960619Z	4201	0																			
85	2026-09-25T06:58:27.104440126Z	4251	0																			
86	2026-09-25T06:58:27.154916871Z	4301	0																			
87	2026-09-25T06:58:27.204444666Z	4351	0																			
88	2026-09-25T06:58:27.254970711Z	4401	0																			
89	2026-09-25T06:58:27.304473872Z	4451	0																			
90	2026-09-25T06:58:27.353994736Z	4500	0																			
91	2026-09-25T06:58:27.404584471Z	4551	0																			
92	2026-09-25T06:58:27.454079248Z	4600	0																			
93	2026-09-25T06:58:27.504587529Z	4651	0																			
94	2026-09-25T06:58:27.554230102Z	4700	0																			
95	2026-09-25T06:58:27.604891106Z	4751	0																			
96	2026-09-25T06:58:27.654452008Z	4801	0																			
97	2026-09-25T06:58:27.704060817Z	4850	0																			
98	2026-09-25T06:58:27.754674734Z	4901	0																			
99	2026-09-25T06:58:27.80425452Z	4950	0																			
100	2026-09-25T06:58:27.854830392Z	5001	0																			
101	2026-09-25T06:58:27.904299618Z	5050	0																			
102	2026-09-25T06:58:27.954891558Z	5101	0																			
103	2026-09-25T06:58:28.004437131Z	5151	0																			
104	2026-09-25T06:58:28.054936354Z	5201	0																			
105	2026-09-25T06:58:28.104528237Z	5251	0																			
106	2026-09-25T06:58:28.15421089Z	5300	0																			
107	2026-09-25T06:58:28.204873328Z	5351	0																			
108	2026-09-25T06:58:28.254525504Z	5401	0																			
109	2026-09-25T06:58:28.304074253Z	5450	0																			
110	2026-09-25T06:58:28.354663368Z	5501	0																			
111	2026-09-25T06:58:28.404381739Z	5550	0																			
112	2026-09-25T06:58:28.453957219Z	5600	0																			
113	2026-09-25T06:58:28.504636574Z	5651	0																			
114	2026-09-25T06:58:28.554304841Z	5700	0																			
115	2026-09-25T06:58:28.604955244Z	5751	0																			
116	2026-09-25T06:58:28.654605875Z	5801	0																			
117	2026-09-25T06:58:28.704230594Z	5850	0																			
118	2026-09-25T06:58:28.754900077Z	5901	0																			
119	2026-09-25T06:58:28.804588281Z	5951	0																			
120	2026-09-25T06:58:28.854226165Z	6000	0																			
121	2026-09-25T06:58:28.904833826Z	6051	0																			
122	2026-09-25T06:58:28.954463853Z	6101	0																			
123	2026-09-25T06:58:29.004078151Z	6150	0																			
124	2026-09-25T06:58:29.054672809Z	6201	0																			
125	2026-09-25T06:58:29.1042734Z	6250	0																			
126	2026-09-25T06:58:29.154885024Z	6301	0																			
127	2026-09-25T06:58:29.204527528Z	6351	0																			
128	2026-09-25T06:58:29.254156091Z	6400	0																			
129	2026-09-25T06:58:29.304743489Z	6451	0																			
130	2026-09-25T06:58:29.354392278Z	6500	0																			
131	2026-09-25T06:58:29.40398346Z	6550	0																			
132	2026-09-25T06:58:29.454574852Z	6601	0																			
133	2026-09-25T06:58:29.504190811Z	6650	0																			
134	2026-09-25T06:58:29.55479912Z	6701	0																			
135	2026-09-25T06:58:29.60447847Z	6751	0																			
136	2026-09-25T06:58:29.654553958Z	6801	0																			
137	2026-09-25T06:58:29.704231546Z	6850	0																			
138	2026-09-25T06:58:29.754919397Z	6901	0																			
139	2026-09-25T06:58:29.804689857Z	6951	0																			
140	2026-09-25T06:58:29.854363121Z	7000	0																			
141	2026-09-25T06:58:29.904950945Z	7051	0																			
142	2026-09-25T06:58:29.95450575Z	7101	0																			
143	2026-09-25T06:58:30.004089877Z	7150	0																			
