schema_name	digest	count	sum_time_sec	max_time_sec	sum_lock_sec	avg_lock_sec	rows_examined	rows_sent	rows_affected	no_index_used	no_good_index_used	tmp_disk_tables	tmp_tables	sort_merge_passes	errors	digest_text
isucon	1f8c718fe680c818b500c0e855edf951316fbc8aba9e2ae535720860b608ddaf	51600	208.901594	0.214336	0.762124	0.00001477	0	0	51600	0	0	0	0	0	0	INSERT INTO `user_presents` ( `id` , `user_id` , `sent_at` , `item_type` , `item_id` , `amount` , `present_message` , `created_at` , `updated_at` ) VALUES (...)
isucon	bdaf55b43553adc1dbb29eb5fc0b341b92391a34e04c7447c68cfdfd1ff1aed5	3077	134.511288	0.320041	0.068629	0.000022304	772827	66298	0	0	0	0	0	0	0	SELECT * FROM `user_presents` WHERE `user_id` = ? AND `deleted_at` IS NULL ORDER BY `created_at` DESC , `id` LIMIT ? OFFSET ?
isucon	7d793f865f031e7f4edcd3b09a11dccbad3b403cf39e4bd5af26cf6b3249935f	32748	106.933981	0.143882	0.372512	0.000011375	383270	29727	0	0	0	0	0	0	0	SELECT * FROM `user_items` WHERE `user_id` = ? AND `item_id` = ?
isucon	edc22218b59e311e51a9dec6b23f12152464814bccaa5ca2637fa4c5d1ac414a	3064	102.592256	0.433601	0.041033	0.000013392	66133	0	66133	0	0	0	0	0	0	UPDATE `user_presents` SET `deleted_at` = ? , `updated_at` = ? WHERE `id` IN (...)
isucon	f0560ca6cc3324c4f56d7eefba8f48702276321b9e2a7f6a06b9876791d0d04b	40484	72.766151	0.103408	0.550508	0.000013598	40485	40485	0	0	0	0	0	0	0	SELECT * FROM `item_masters` WHERE `id` = ? AND `item_type` = ?
isucon	840a880ebd1642e8a0c4926cfbaf7d4da9616b03025a080fafd43a732800fab5	41732	65.973802	0.101732	0.353578	0.000008473	41732	41732	0	0	0	0	0	0	0	SELECT * FROM `users` WHERE `id` = ?
isucon	404f7a56937d46244812c2d9ab477ef25aa3fc5ed8997a8a2f7d355e825afc35	31879	60.766257	0.137774	0.260624	0.000008175	31879	0	31879	0	0	0	0	0	0	UPDATE `users` SET `isu_coin` = ? WHERE `id` = ?
isucon	12e2550755ec3ef40fd598346f9ef08d4ba2017b190bd8487fc2d50dfa92a33f	30330	57.573126	0.150999	0.457564	0.000015086	30330	0	30330	0	0	0	0	0	0	UPDATE `user_items` SET `amount` = ? , `updated_at` = ? WHERE `id` = ?
isucon	cddc9b5bd1cc10a518585f6e852ef97a7d62eacd93bbf132d06c12f29cccc578	3064	54.452798	0.196086	0.073268	0.000023913	66133	66133	0	0	0	0	0	0	0	SELECT * FROM `user_presents` WHERE `id` IN (...) AND `deleted_at` IS NULL
isucon	aba40cf76c3a1e3e3de972b73e4672e34810880b4d8c35a93521757bd66723d6	27460	49.209848	0.091659	0.262664	0.000009565	0	0	27460	0	0	0	0	0	0	INSERT INTO `user_present_all_received_history` ( `id` , `user_id` , `present_all_id` , `received_at` , `created_at` , `updated_at` ) VALUES (...)
isucon	b0c15263e77100c8f55f0401277d8c308024d75f67e60349526e5fc37e7364b5	17119	47.629402	0.130303	0.328665	0.000019199	17119	17119	0	0	0	0	0	0	0	SELECT * FROM `user_sessions` WHERE `session_id` = ? AND `deleted_at` IS NULL
isucon	1f9b497f54fd17ca424f9a1946a1825bcf63007f16af8c626eb30543adaf111f	9713	40.361518	0.159042	0.19702	0.000020284	553618	276809	0	0	0	0	0	0	0	SELECT * FROM `gacha_item_masters` WHERE `gacha_id` = ? ORDER BY `id` ASC
isucon	31cba9429b1ac29e30b9fd7c074977b8e567433f7224c60d9837001216212f29	20229	33.76705	0.099185	0.282572	0.000013969	33416	20229	0	20229	0	0	0	0	0	SELECT * FROM `version_masters` WHERE STATUS = ?
isucon	89500a8e5ed4825756d61da95b417b97175101d3dfca59e7b6e1333d03b3062c	10372	31.415258	0.074012	0.171125	0.000016499	10376	10372	0	0	0	0	0	0	0	SELECT * FROM `user_devices` WHERE `user_id` = ? AND `platform_id` = ?
isucon	9598f68ab347299baf7fe8adee1ff276643497c402cf43c0ae779a3ccdf3fa9a	19536	31.241483	0.134824	0.246865	0.000012636	555	555	0	0	0	0	0	0	0	SELECT * FROM `user_bans` WHERE `user_id` = ?
isucon	f2b9be5f0f32ca7507e4ddf133cd2fad0993a1c26fde9caa6f067b1af2b7603c	9199	20.299632	0.134805	0	0	0	0	0	0	0	0	0	0	0	COMMIT
isucon	5a907458833a9c43fa59d68fe5af184b8719708f2b60de1c044fa24915e0be26	9692	20.23365	0.109555	0.142891	0.000014743	0	0	9692	0	0	0	0	0	0	INSERT INTO `user_cards` ( `id` , `user_id` , `card_id` , `amount_per_sec` , LEVEL , `total_exp` , `created_at` , `updated_at` ) VALUES (...)
isucon	06fb7c600de65ae672bfcdfb5e746fd18c96ee00a32c8c3d86481e0b6c50de50	7539	19.46276	0.067095	0.094422	0.000012524	5583	5583	0	0	0	0	0	0	0	SELECT * FROM `user_login_bonuses` WHERE `user_id` = ? AND `login_bonus_id` = ?
isucon	d016ae25c76f1ff1cda07f577d4f1a3fab635888eb526cbbac343e6158b516db	3017	16.083775	0.128377	0.054606	0.000018099	3017	0	3017	0	0	0	0	0	0	UPDATE `user_one_time_tokens` SET `deleted_at` = ? WHERE `token` = ?
isucon	871177d5e5ac6cdc281461ea708586512a953ed7cca747f723938ebbd29fed69	4919	12.777918	0.047219	0.108156	0.000021987	14757	14757	0	0	0	0	0	0	0	SELECT * FROM `user_cards` WHERE `id` IN (...)
isucon	b5e8a14a4de74cc60e3f51058daa0f6bc99e8dd3866c0793c6949db5efc1ab0f	3039	12.742964	0.177886	0.085317	0.000028074	0	0	3039	0	0	0	0	0	0	INSERT INTO `user_one_time_tokens` ( `id` , `user_id` , `token` , `token_type` , `created_at` , `updated_at` , `expired_at` ) VALUES (...)
isucon	84333cad2e4e60898ac55d1c0131af16abba5971bf6d21ecd5f6fbdf50a8ccb8	4316	12.317134	0.079679	0.058135	0.00001347	4316	4316	0	0	0	0	0	0	0	SELECT * FROM `user_decks` WHERE `user_id` = ? AND `deleted_at` IS NULL
isucon	be90a4462d319c20aeaa47b0133de95bfd13f92cf41028bdf2a63f8024428ced	46	10.545166	0.625705	0	0	0	0	726153	0	0	0	0	0	0	INSERT INTO `user_cards` VALUES (...) /* , ... */
isucon	7cd285a8252883f44b057bc8538c14372c1427897325f555576ad7a854ea6c0c	3019	9.479546	0.09239	0.108217	0.000035845	3019	3017	0	0	0	0	0	0	0	SELECT * FROM `user_one_time_tokens` WHERE `token` = ? AND `token_type` = ? AND `deleted_at` IS NULL
isucon	9a38d18689b95214df1cfdf68b464b3f2da444383ffdbb73d88a922a63ea2c5d	3039	8.944516	0.1365	0.1026	0.000033761	610	0	2	0	0	0	0	0	0	UPDATE `user_one_time_tokens` SET `deleted_at` = ? WHERE `user_id` = ? AND `deleted_at` IS NULL
isucon	17109a40b2339b882048e0e698577e605a6558626d7fbc9abd1709766f609ede	3817	8.883025	0.063404	0.052375	0.000013722	160314	3817	0	3817	0	0	0	0	0	SELECT * FROM `login_bonus_reward_masters` WHERE `login_bonus_id` = ? AND `reward_sequence` = ?
isucon	f431db252edbd2ab3f8ab09e9029a8d50abd76ec53e9694e151958696785d504	2414	8.855876	0.06344	0.071578	0.000029651	70004	2414	0	0	0	0	0	0	0	SELECT SUM ( `weight` ) FROM `gacha_item_masters` WHERE `gacha_id` = ?
isucon	2ada2f7c50b5a41eeb43625c74a77140f804fe13afacd9eb3b48e421b685fdf0	2433	7.548653	0.06028	0.057548	0.000023653	104619	7299	0	2433	0	0	0	0	0	SELECT * FROM `gacha_masters` WHERE `start_at` <= ? AND `end_at` >= ? ORDER BY `display_order` ASC
isucon	ff54785d61a7cbff470ae929dcb0d8471bbc32a5f367f766101cd0ae732287c7	2514	7.363218	0.242755	1.223058	0.000486499	0	0	2513	0	0	0	0	0	1	INSERT INTO `user_sessions` ( `id` , `user_id` , `session_id` , `created_at` , `updated_at` , `expired_at` ) VALUES (...)
isucon	e745d75432ccb7c4f94ffaa7a8e36cac2acb2505e0185dbb4dbbe9edd9c8aeb3	2513	7.001813	0.032757	0.03925	0.000015619	72003	69490	0	2513	0	0	0	0	0	SELECT * FROM `present_all_masters` WHERE `registered_start_at` <= ? AND `registered_end_at` >= ?
isucon	7dddc48a29b034c41e217fc27d4ad21aafb2da51705daa5352004fe301b204df	2513	6.771135	0.045566	0.029341	0.000011676	44489	44489	0	0	0	0	0	0	0	SELECT `present_all_id` FROM `user_present_all_received_history` WHERE `user_id` = ?
isucon	a24482e5c31779e3d1d70b459b9b2c43eccb2c3889e148fd33824a480062a7fc	3022	5.900427	0.067462	0.043174	0.000014287	0	0	3022	0	0	0	0	0	0	INSERT INTO `user_items` ( `id` , `user_id` , `item_id` , `item_type` , `amount` , `created_at` , `updated_at` ) VALUES (...)
isucon	a0f2271deb500f42a3c266e318fdf4a3b3d05471782d5e4753fc0c2a8a656fe7	1827	5.716115	0.052983	0.030849	0.000016885	1827	0	1827	0	0	0	0	0	0	UPDATE `users` SET `isu_coin` = ? , `last_getreward_at` = ? WHERE `id` = ?
isucon	dc06af8245921ab94f4f2deff6ebdf4ea2dea6e41508e0339cd29d9107100b75	1862	5.304464	0.114274	0.135429	0.000072733	46	0	23	0	0	0	0	0	0	UPDATE `user_sessions` SET `deleted_at` = ? WHERE `user_id` = ? AND `deleted_at` IS NULL
