sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T15:34:29.77458995Z	0	26	10000	3	2	0	3	0.000	68	0.000	23249	0.000	20389	0.000	1134	0.000	0	0.000	2	0.000	1149376736	0.000	30286988	0.000	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1070	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-24T15:34:30.775658874Z	1001	26	10000	3	2	0	3	0.000	68	0.000	23271	21.977	20410	20.978	1134	0.000	0	0.000	2	0.000	1149401604	24841.446	30318246	31224.623	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1071	0.999	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-24T15:34:31.775764743Z	2001	26	10000	3	2	0	3	0.000	68	0.000	23293	21.998	20431	20.998	1134	0.000	0	0.000	2	0.000	1149426472	24865.367	30349504	31254.691	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1072	1.000	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-24T15:34:32.775654622Z	3001	26	10000	3	2	0	3	0.000	68	0.000	23315	22.002	20452	21.002	1134	0.000	0	0.000	2	0.000	1149451340	24870.739	30380762	31261.443	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1073	1.000	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-24T15:34:33.775794404Z	4001	26	10000	3	2	0	3	0.000	68	0.000	23337	21.997	20473	20.997	1134	0.000	0	0.000	2	0.000	1149476208	24864.525	30412020	31253.631	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1074	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-24T15:34:34.775897888Z	5001	26	10000	3	2	0	3	0.000	68	0.000	23359	21.998	20494	20.998	1134	0.000	0	0.000	2	0.000	1149501076	24865.427	30443278	31254.766	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1075	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-24T15:34:35.776081694Z	6001	26	10000	3	2	0	3	0.000	68	0.000	23381	21.996	20515	20.996	1134	0.000	0	0.000	2	0.000	1149525944	24863.430	30474536	31252.255	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1076	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-24T15:34:36.776147417Z	7001	26	10000	3	2	0	3	0.000	68	0.000	23403	21.999	20536	20.999	1134	0.000	0	0.000	2	0.000	1149550812	24866.364	30505794	31255.944	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1077	1.000	0	0.000	0.000	0	0.000	3	0	0.000
8	2026-09-24T15:34:37.776082026Z	8001	26	10000	3	2	0	3	0.000	68	0.000	23425	22.001	20557	21.001	1134	0.000	0	0.000	2	0.000	1149575680	24869.628	30537052	31260.047	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1078	1.000	0	0.000	0.000	0	0.000	3	0	0.000
9	2026-09-24T15:34:38.776107148Z	9001	26	10000	3	2	0	3	0.000	68	0.000	23447	21.999	20578	20.999	1134	0.000	0	0.000	2	0.000	1149600548	24867.373	30568310	31257.212	65536	8218	0	72877798	0.000	1551	0.000	0.000	0	0	0.000	0	0.000	0	0.000	1079	1.000	0	0.000	0.000	0	0.000	3	0	0.000
