sample	timestamp	elapsed_ms	cpu_count	cpu_busy_pct	cpu_nonidle_pct	cpu_user_pct	cpu_system_pct	cpu_iowait_pct	cpu_steal_pct	cpu_idle_pct	load1	load5	load15	procs_running	procs_blocked	context_switches_per_sec	interrupts_per_sec	mem_total_bytes	mem_used_bytes	mem_available_bytes	mem_free_bytes	buffers_bytes	cached_bytes	swap_total_bytes	swap_used_bytes	swap_in_bytes_per_sec	swap_out_bytes_per_sec	disk_read_bytes_per_sec	disk_write_bytes_per_sec	disk_io_in_progress	disk_io_time_millis_per_sec	net_rx_bytes_per_sec	net_tx_bytes_per_sec	net_rx_packets_per_sec	net_tx_packets_per_sec	net_rx_errors_per_sec	net_tx_errors_per_sec	net_rx_drops_per_sec	net_tx_drops_per_sec	cpu_pressure_some_avg10	memory_pressure_some_avg10	memory_pressure_full_avg10	io_pressure_some_avg10	io_pressure_full_avg10
0	2026-09-24T15:34:29.375546675Z	0	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6	0	0.000000	0.000000	3879243776	1997565952	1881677824	497856512	84799488	1477533696	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
1	2026-09-24T15:34:30.386465636Z	1010	2	11.557789	11.557789	6.030151	5.527638	0.000000	0.000000	88.442211	0.000000	0.000000	0.000000	1	0	4428.643899	4010.212724	3879243776	2000756736	1878487040	484696064	84799488	1487486976	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	4093096.718424	121393.511411	3130.814818	1189.017191	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
2	2026-09-24T15:34:31.387213337Z	2011	2	1.000000	1.000000	0.500000	0.500000	0.000000	0.000000	99.000000	0.000000	0.000000	0.000000	2	0	2885.842253	1647.767962	3879243776	2000752640	1878491136	484696064	84799488	1487491072	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58365.360162	58261.437865	63.952183	62.952930	0.000000	0.000000	0.000000	0.000000	0.650000	0.000000	0.000000	0.000000	0.000000
3	2026-09-24T15:34:32.386511243Z	3010	2	2.020202	2.020202	0.505051	1.515152	0.000000	0.000000	97.979798	0.000000	0.000000	0.000000	1	0	3573.508918	1990.397434	3879243776	2002300928	1876942848	483147776	84799488	1487491072	0	0	0.000000	0.000000	0.000000	209042.766418	0	12.008431	61336.063314	60749.651601	91.063935	88.061827	0.000000	0.000000	0.000000	0.000000	0.650000	0.000000	0.000000	0.000000	0.000000
4	2026-09-24T15:34:33.387202464Z	4011	2	2.475248	2.475248	0.990099	0.990099	0.000000	0.495050	97.524752	0.000000	0.000000	0.000000	1	0	2901.994084	1651.858203	3879243776	2002530304	1876713472	482918400	84799488	1487491072	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58264.726256	58264.726256	62.956483	62.956483	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000	0.000000	0.000000	0.000000
5	2026-09-24T15:34:34.38692022Z	5011	2	0.505051	2.020202	0.505051	0.000000	1.515152	0.000000	97.979798	0.000000	0.000000	0.000000	1	0	2970.838507	1736.490117	3879243776	2002518016	1876725760	482918400	84799488	1487503360	0	0	0.000000	0.000000	0.000000	19522950.274623	0	32.009034	58321.460999	58321.460999	63.017787	63.017787	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000	0.000000	0.000000	0.000000
6	2026-09-24T15:34:35.386660997Z	6011	2	0.505051	0.505051	0.505051	0.000000	0.000000	0.000000	99.494949	0.000000	0.000000	0.000000	1	0	2894.750371	1624.421079	3879243776	2002518016	1876725760	482918400	84799488	1487503360	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58320.117624	58320.117624	63.016335	63.016335	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	0.000000	0.000000
7	2026-09-24T15:34:36.386511409Z	7010	2	1.507538	1.507538	1.005025	0.502513	0.000000	0.000000	98.492462	0.000000	0.000000	0.000000	1	0	3033.453783	1771.264969	3879243776	2002513920	1876729856	482918400	84799488	1487511552	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58417.738885	58445.743074	65.009725	65.009725	0.000000	0.000000	0.000000	0.000000	0.440000	0.000000	0.000000	0.000000	0.000000
8	2026-09-24T15:34:37.387245179Z	8011	2	0.505051	2.525253	0.505051	0.000000	2.020202	0.000000	97.474747	0.000000	0.000000	0.000000	1	0	3320.563457	1897.607585	3879243776	2002505728	1876738048	482918400	84799488	1487515648	0	0	0.000000	0.000000	0.000000	1845941.496125	0	39.970671	58262.248677	58262.248677	62.953806	62.953806	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
9	2026-09-24T15:34:38.386954098Z	9011	2	1.005025	1.005025	0.502513	0.502513	0.000000	0.000000	98.994975	0.000000	0.000000	0.000000	1	0	2841.827222	1651.480726	3879243776	2002497536	1876746240	482918400	84799488	1487523840	0	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	58321.976828	58321.976828	63.018344	63.018344	0.000000	0.000000	0.000000	0.000000	0.360000	0.000000	0.000000	0.000000	0.000000
