ingress_host	upstream_addr	upstream_status	cache_status	requests	status_2xx	status_3xx	status_4xx	status_5xx	status_other	response_time_sum_ms	response_time_avg_ms	upstream_time_sum_ms	upstream_time_avg_ms
isucon-1	127.0.0.1:8080	200	NONE	34651	34651	0	0	0	0	4071720.000	117.507	4072013.000	117.515
isucon-1	127.0.0.1:8080	204	NONE	1	1	0	0	0	0	30.000	30.000	32.000	32.000
isucon-1	127.0.0.1:8080	400	NONE	2	0	0	2	0	0	1.000	0.500	0.000	0.000
isucon-1	127.0.0.1:8080	401	NONE	2	0	0	2	0	0	63.000	31.500	60.000	30.000
isucon-1	127.0.0.1:8080	403	NONE	504	0	0	504	0	0	189036.000	375.071	189052.000	375.103
isucon-1	127.0.0.1:8080	404	NONE	2	0	0	2	0	0	3.000	1.500	4.000	2.000
isucon-1	127.0.0.1:8080	422	NONE	43	0	0	43	0	0	1338.000	31.116	1328.000	30.884
isucon-1	127.0.0.1:8080	500	NONE	3	0	0	0	3	0	778.000	259.333	780.000	260.000
isucon-1	127.0.0.1:8080	NONE	NONE	156	0	0	156	0	0	35219.000	225.763	35060.000	224.744
