sample	timestamp	elapsed_ms	service	available	cpu_pct	cpu_host_pct	cpu_user_pct	cpu_system_pct	memory_current_bytes	memory_pct_of_host	memory_peak_bytes	io_read_bytes_per_sec	io_write_bytes_per_sec	tasks_current
0	2026-09-25T04:45:14.803697416Z	0	isuconquest.go.service	1	0.000000	0.000000	0.000000	0.000000	539987968	13.919929	540119040	0.000000	0.000000	8
0	2026-09-25T04:45:14.803697416Z	0	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
0	2026-09-25T04:45:14.803697416Z	0	mysql.service	1	0.000000	0.000000	0.000000	0.000000	2080907264	53.642086	2509115392	0.000000	0.000000	62
1	2026-09-25T04:45:15.8124329Z	1008	isuconquest.go.service	1	0.137598	0.068799	0.130262	0.007336	540000256	13.920245	540127232	0.000000	0.000000	8
1	2026-09-25T04:45:15.8124329Z	1008	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
1	2026-09-25T04:45:15.8124329Z	1008	mysql.service	1	0.861574	0.430787	0.855923	0.005651	2081099776	53.647048	2509115392	166481.702418	0.000000	62
2	2026-09-25T04:45:16.81334943Z	2009	isuconquest.go.service	1	1.090900	0.545450	1.054434	0.036467	540098560	13.922780	540332032	0.000000	0.000000	8
2	2026-09-25T04:45:16.81334943Z	2009	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
2	2026-09-25T04:45:16.81334943Z	2009	mysql.service	1	0.841629	0.420814	0.474665	0.366964	2081099776	53.647048	2509115392	0.000000	0.000000	62
3	2026-09-25T04:45:17.813241389Z	3009	isuconquest.go.service	1	1.084517	0.542259	1.048413	0.036104	540131328	13.923624	540372992	0.000000	0.000000	8
3	2026-09-25T04:45:17.813241389Z	3009	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
3	2026-09-25T04:45:17.813241389Z	3009	mysql.service	1	0.951503	0.475751	0.658471	0.292932	2081099776	53.647048	2509115392	0.000000	0.000000	62
4	2026-09-25T04:45:18.813427019Z	4009	isuconquest.go.service	1	1.028609	0.514305	0.594290	0.434419	540151808	13.924152	540401664	0.000000	0.000000	8
4	2026-09-25T04:45:18.813427019Z	4009	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
4	2026-09-25T04:45:18.813427019Z	4009	mysql.service	1	0.921329	0.460664	0.867239	0.054190	2081099776	53.647048	2509115392	0.000000	4095.239797	62
5	2026-09-25T04:45:19.813274187Z	5009	isuconquest.go.service	1	1.044560	0.522280	0.228435	0.816025	540164096	13.924469	540401664	0.000000	0.000000	8
5	2026-09-25T04:45:19.813274187Z	5009	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
5	2026-09-25T04:45:19.813274187Z	5009	mysql.service	1	0.898337	0.449169	0.567787	0.330451	2081099776	53.647048	2509115392	0.000000	0.000000	62
6	2026-09-25T04:45:20.812803127Z	6009	isuconquest.go.service	1	1.044292	0.522146	0.986865	0.057427	540164096	13.924469	540401664	0.000000	0.000000	8
6	2026-09-25T04:45:20.812803127Z	6009	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
6	2026-09-25T04:45:20.812803127Z	6009	mysql.service	1	0.785070	0.392535	0.745151	0.039919	2081099776	53.647048	2509115392	0.000000	0.000000	62
7	2026-09-25T04:45:21.813172462Z	7009	isuconquest.go.service	1	1.126984	0.563492	1.126984	0.000000	540192768	13.925208	540426240	0.000000	0.000000	8
7	2026-09-25T04:45:21.813172462Z	7009	nginx.service	0	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000	0.000000	0
7	2026-09-25T04:45:21.813172462Z	7009	mysql.service	1	0.827394	0.413697	0.097664	0.729730	2081099776	53.647048	2509115392	0.000000	0.000000	62
8	2026-09-25T04:45:22.812497258Z	8008	isuconquest.go.service	1	2.823907	1.411953	2.823907	0.000000	543068160	13.999331	543301632	81975.349838	0.000000	13
