sample	timestamp	elapsed_ms	database_host	pool	role	shard	metric	value
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	max_open_connections	50.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	open_connections	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	in_use	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	idle	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	wait_count_total	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
0	2026-09-25T04:45:15.698Z	25524	127.0.0.1	main	local	0	average_wait_ms	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	max_open_connections	50.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	open_connections	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	in_use	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	idle	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	wait_count_total	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
1	2026-09-25T04:45:16.699Z	26525	127.0.0.1	main	local	0	average_wait_ms	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	max_open_connections	50.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	open_connections	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	in_use	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	idle	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	wait_count_total	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
2	2026-09-25T04:45:17.7Z	27526	127.0.0.1	main	local	0	average_wait_ms	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	max_open_connections	50.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	open_connections	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	in_use	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	idle	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	wait_count_total	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
3	2026-09-25T04:45:18.699Z	28525	127.0.0.1	main	local	0	average_wait_ms	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	max_open_connections	50.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	open_connections	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	in_use	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	idle	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	wait_count_total	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
4	2026-09-25T04:45:19.699Z	29525	127.0.0.1	main	local	0	average_wait_ms	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	max_open_connections	50.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	open_connections	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	in_use	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	idle	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	wait_count_total	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
5	2026-09-25T04:45:20.699Z	30525	127.0.0.1	main	local	0	average_wait_ms	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	max_open_connections	50.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	open_connections	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	in_use	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	idle	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	wait_count_total	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
6	2026-09-25T04:45:21.7Z	31526	127.0.0.1	main	local	0	average_wait_ms	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	max_open_connections	50.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	open_connections	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	in_use	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	idle	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	wait_count_total	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
7	2026-09-25T04:45:22.7Z	32526	127.0.0.1	main	local	0	average_wait_ms	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	max_open_connections	50.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	open_connections	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	in_use	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	idle	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	wait_count_total	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
8	2026-09-25T04:45:23.699Z	33525	127.0.0.1	main	local	0	average_wait_ms	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	max_open_connections	50.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	open_connections	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	in_use	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	idle	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	wait_count_total	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
9	2026-09-25T04:45:24.699Z	34525	127.0.0.1	main	local	0	average_wait_ms	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	max_open_connections	50.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	open_connections	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	in_use	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	idle	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	wait_count_total	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	max_lifetime_closed_total	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	wait_count_per_sec	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	wait_duration_ms_per_sec	0.000000
10	2026-09-25T04:45:25.699Z	35525	127.0.0.1	main	local	0	average_wait_ms	0.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	max_open_connections	50.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	open_connections	0.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	in_use	0.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	idle	0.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	pool_utilization_pct	0.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	wait_count_total	0.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	wait_duration_ms_total	0.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	max_idle_closed_total	0.000000
11	2026-09-25T04:45:26.699Z	36525	127.0.0.1	main	local	0	max_idle_time_closed_total	0.000000
