sample	timestamp	elapsed_ms	captured_waits	capture_error	wait_key	requesting_trx_id	blocking_trx_id	object_schema	object_table	object_index	request_lock_type	request_lock_mode	request_lock_data	blocking_lock_type	blocking_lock_mode	blocking_lock_data	requesting_thread_id	requesting_processlist_id	requesting_sql	blocking_thread_id	blocking_processlist_id	blocking_sql
0	2026-09-25T04:45:15.51054753Z	0	0																			
1	2026-09-25T04:45:15.561754367Z	51	0																			
2	2026-09-25T04:45:15.611332989Z	100	0																			
3	2026-09-25T04:45:15.661842284Z	151	0																			
4	2026-09-25T04:45:15.711469088Z	200	0																			
5	2026-09-25T04:45:15.761974878Z	251	0																			
6	2026-09-25T04:45:15.81151505Z	300	0																			
7	2026-09-25T04:45:15.861965685Z	351	0																			
8	2026-09-25T04:45:15.91147944Z	400	0																			
9	2026-09-25T04:45:15.961974276Z	451	0																			
10	2026-09-25T04:45:16.011424622Z	500	0																			
11	2026-09-25T04:45:16.061978281Z	551	0																			
12	2026-09-25T04:45:16.111531613Z	600	0																			
13	2026-09-25T04:45:16.162052048Z	651	0																			
14	2026-09-25T04:45:16.21152696Z	700	0																			
15	2026-09-25T04:45:16.261974787Z	751	0																			
16	2026-09-25T04:45:16.311490459Z	800	0																			
17	2026-09-25T04:45:16.361974496Z	851	0																			
18	2026-09-25T04:45:16.41148098Z	900	0																			
19	2026-09-25T04:45:16.461977017Z	951	0																			
20	2026-09-25T04:45:16.511404199Z	1000	0																			
21	2026-09-25T04:45:16.561901741Z	1051	0																			
22	2026-09-25T04:45:16.611255233Z	1100	0																			
23	2026-09-25T04:45:16.661695435Z	1151	0																			
24	2026-09-25T04:45:16.711078019Z	1200	0																			
25	2026-09-25T04:45:16.761524656Z	1250	0																			
26	2026-09-25T04:45:16.812004335Z	1301	0																			
27	2026-09-25T04:45:16.861453799Z	1350	0																			
28	2026-09-25T04:45:16.911850065Z	1401	0																			
29	2026-09-25T04:45:16.961348691Z	1450	0																			
30	2026-09-25T04:45:17.011826961Z	1501	0																			
31	2026-09-25T04:45:17.061298421Z	1550	0																			
